param_01,param_06,param_02,param_07,param_08,command_type,command_id,drama_id,param_05,param_03,param_04
vo_fpc,"",vo_fpc_30403,"","",21,19440029,944,"","",0
126811,0,"어머, 타마키 씨잖아.\n이런 곳에서 뭐 해?",0,1,11,19440030,944,0,7,1
0,"","","","",91,19440031,944,"","",""
vo_fpc,"",vo_fpc_30404,"","",21,19440032,944,"","",0
107911,0,"뭐야, 유카리였냥.\n뭐 하냐니, 당연히 장사다냥!",0,1,11,19440033,944,0,7,1
0,"","","","",91,19440034,944,"","",""
107911,0.1,44_tamaki_present2sale,0.1,"",3,19440035,944,1,0,44_tamaki_sale_loop
3,0.1,44_tamaki_present2sale,0.1,"",3,19440036,944,1,0,44_tamaki_sale_loop
vo_fpc,"",vo_fpc_30405,"","",21,19440037,944,"","",0
107911,0,"이렇게나 사람이 많은 곳에서의 장사 기회를\n놓칠 수는 없다냥!",0,1,11,19440038,944,0,9,1
0,"","","","",91,19440039,944,"","",""
126811,0.2,44_yukari_worry,0.1,"",3,19440040,944,1,0,44_yukari_worry_loop
2,0.2,cmn_boat_idle,"","",3,19440041,944,"",1,""
vo_fpc,"",vo_fpc_30406,"","",21,19440042,944,"","",0
126811,0,"그거, 아키노 씨의 허가는 받았어?\n만약 무허가로 하는 거라면 혼날 텐데?",0,1,11,19440043,944,0,7,1
0,"","","","",91,19440044,944,"","",""
vo_fpc,"",vo_fpc_30407,"","",21,19440045,944,"","",0
107911,0,"괜찮다냥. 들키지 않도록…\n앗, 위험하다냥! 순찰이다냥!",0,0.5,11,19440046,944,0,6,1
0,"","","","",91,19440047,944,"","",""
1004,"",1,"","",32,19440048,944,"","",""
1,"",0,"","",93,19440049,944,"","",""
107911,0.1,44_tamaki_surprise,0.1,"",3,19440050,944,1,0,44_tamaki_run
3,0.1,44_tamaki_surprise,0.1,"",3,19440051,944,1,0,44_tamaki_run
3,0.1,44_tamaki_surprise,0.1,"",3,19440052,944,1,0,44_tamaki_run
vo_fpc,"",vo_fpc_30408,"","",21,19440053,944,"","",0
107911,0,"튀는 거다냥~!",0,1,11,19440054,944,0,10,1
0.8,"",0,"","",93,19440055,944,"","",""
107911,"",800,"","",2,19440056,944,"",-15,1.74034110685694
3,"",800,"","",2,19440057,944,"",-15,1.74034110685694
108011,"",800,"","",2,19440058,944,"",-15,4.82654600301659
1004,"",800,"","",33,19440059,944,"",-15,4.82654600301659
0.8,"",0,"","",93,19440060,944,"","",""
vo_fpc,"",vo_fpc_30409,"","",21,19440061,944,"","",0
108011,0,"무허가 영업은 단속 대상이야!\n거기 서!",0,0.5,11,19440062,944,0,11,1
19440058,"","","","",91,19440063,944,"","",""
vo_fpc,"",vo_fpc_30410,"","",21,19440064,944,"","",0
126811,0,"잠깐, 타마키 씨?\n역시 무허가였잖아.\n…어쩐지 배고프네.\n붕어빵이라도 받을 걸 그랬어.",0,1.5,11,19440065,944,0,5,1
11.6571428571429,"",1,"","",93,19440066,944,"","",""
126811,0.2,44_yukari_smile,0.1,"",3,19440067,944,1,0,44_yukari_smile_loop
2,0.2,cmn_boat_idle,"","",3,19440068,944,"",1,""
1.5,"",0,"","",93,19440069,944,"","",""
19440065,"","","","",91,19440070,944,"","",""
126811,"",1000,"","",2,19440071,944,"",-250,4.97737556561086
2,"",1000,"","",2,19440072,944,"",-250,4.97737556561086
126811,"",1000,"","",33,19440073,944,"",-250,4.97737556561086
0,"","","","",91,19440074,944,"","",""
1,1.75,122611,0,45_yui_cmn_swm_tread,1,19450001,945,-180,23,-1150
1,1.75,110411,0,45_makoto_idle,1,19450002,945,-125,12,-800
23,1.75,23,0,empty,5,19450003,945,-180,32,-250
1,1.75,1,0,cmn_swm_tread_pink,5,19450004,945,-180,22,-1150
3,1,1226113,"","",31,19450005,945,1,-1150,-180
4,1,1104111,"","",31,19450006,945,1,-770,-125
117,0,117,"","",31,19450007,945,1,150,-125
111,0,111,"","",31,19450008,945,1,-250,-180
se_10053800,1,se_fpc_water_random,"","",23,19450009,945,"",1,""
19450008,"",0,"","",91,19450010,945,"","",""
110411,"",150,"","",2,19450011,945,12,-125,5.58823529411765
1104111,"",180,"","",33,19450012,945,12,-125,5.58823529411765
122611,"",-200,"","",2,19450013,945,12,-180,5.58823529411765
1,"",-200,"","",2,19450014,945,12,-180,5.58823529411765
1226113,"",-200,"","",33,19450015,945,12,-180,5.58823529411765
19450015,"","","","",91,19450016,945,"","",""
122611,0.1,45_yui_idle,"","",3,19450017,945,"",1,""
1,0.1,45_yui_idle,"","",3,19450018,945,"",1,""
110411,0.1,45_makoto_talk,"","",3,19450019,945,"",1,""
vo_fpc,"",vo_fpc_30501,"","",21,19450020,945,"","",0
110411,0,"왜 그래, 유이?\n그 녀석을 위해서\n일부러 도시락을 싸 온 거잖아?\n얼른 같이 먹자고 하지 그래.",0,1,11,19450021,945,0,8,1
0,"","","","",91,19450022,945,"","",""
vo_fpc,"",vo_fpc_30502,"","",21,19450023,945,"","",0
122611,0,"장 보는 것까지 도와줬는데\n미안해. 하지만 도시락 반찬에\n너무 힘을 준 것 같아서…​​",0,1,11,19450024,945,0,6,1
0,"","","","",91,19450025,945,"","",""
vo_fpc,"",vo_fpc_30503,"","",21,19450026,945,"","",0
110411,0,"무슨 힘을 줬다고 그래.\n준비한 재료는 평범했잖아?\n응? 그러고 보니 핑크색 소보로도\n샀지. 설마…",0,1,11,19450027,945,0,4,1
0,"","","","",91,19450028,945,"","",""
110411,0.1,45_makoto_talk_surprise,0.1,"",3,19450029,945,1,0,45_makoto_talk_surprise_loop
122611,0.1,45_yui_shy_in,0.1,"",3,19450030,945,1,0,45_yui_shy_loop
1,0.1,45_yui_shy_in,0.1,"",3,19450031,945,1,0,45_yui_shy_loop
vo_fpc,"",vo_fpc_30504,"","",21,19450032,945,"","",0
122611,0,"…응, 저질러 버렸어…\n커다란 하트 마크…\n역시 이건 없던 걸로 할래!\n마코토, 먹어 줄래!?",0,1,11,19450033,945,0,5,1
0,"","","","",91,19450034,945,"","",""
110411,0.1,45_makoto_idle,"","",3,19450035,945,"",1,""
vo_fpc,"",vo_fpc_30505,"","",21,19450036,945,"","",0
110411,0,"알겠어. 내가 따라가서\n대신 먹어줄 테니까…\n다른 반찬은 자신 있지?\n자, 어서 가자!",0,0.5,11,19450037,945,0,6,1
0,"","","","",91,19450038,945,"","",""
110411,0.1,45_makoto_dogscratch_in,0.1,"",3,19450039,945,1,0,cmn_swm_dogscratch
0.5,"",0,"","",93,19450040,945,"","",""
1104111,"",0,"","",32,19450041,945,"","",""
117,"",1,"","",32,19450042,945,"","",""
110411,"",1050,"","",2,19450043,945,0,-125,4.07239819004525
117,"",1050,"","",33,19450044,945,0,-125,4.07239819004525
122611,0.1,45_yui_notice,0.1,"",3,19450045,945,1,0,45_yui_idle_2
1,0.1,45_yui_notice,0.1,"",3,19450046,945,1,0,45_yui_idle
vo_fpc,"",vo_fpc_30506,"","",21,19450047,945,"","",0
122611,0,"아, 마코토?\n기다려~!",0,1,11,19450048,945,0,12,1
0,"","","","",91,19450049,945,"","",""
122611,0.1,45_yui_cmn_swm_tread,"","",3,19450050,945,"",1,""
1,0.1,cmn_swm_tread_pink,"","",3,19450051,945,"",1,""
122611,"",850,"","",2,19450052,945,0,-180,4.75113122171946
1,"",850,"","",2,19450053,945,0,-180,4.75113122171946
1226113,"",850,"","",33,19450054,945,0,-180,4.75113122171946
3,"",0,"","",93,19450055,945,"","",""
111,"",1,"","",32,19450056,945,"","",""
23,0.1,45_eriko_float_in,0.1,"",3,19450057,945,1,0,45_eriko_float_loop
2,"",0,"","",93,19450058,945,"","",""
vo_fpc,"",vo_fpc_30507,"","",21,19450059,945,"","",0
23,0,"그분을 노리는 발칙한 기척…\n이건 도둑고양이, 아뇨, 암캐의 냄새?\n없애지 않으면…",0,3,11,19450060,945,0,3,1
16.7666666666667,"",0,"","",93,19450061,945,"","",""
1.5,"",0,"","",93,19450062,945,"","",""
19450060,"","","","",91,19450063,945,"","",""
23,0.1,45_eriko_float_end,"","",3,19450064,945,"",0,""
3,"",0,"","",93,19450065,945,"","",""
0,"","","","",91,19450066,945,"","",""
1,1.4875,107911,0,cmn_walk,1,19460001,946,-15,12,-800
1,1.4875,107811,0,cmn_walk,1,19460002,946,-15,12,-1000
1,1.75,122411,0,cmn_swm_flutterKick,1,19460003,946,-180,22,-910
1,1,122411,"","",31,19460004,946,1,-910,-180
1,1,115,"","",31,19460005,946,1,-910,-180
se_10053800,1,se_fpc_water_random,"","",23,19460006,946,"",1,""
19460005,"",0,"","",91,19460007,946,"","",""
0.3,"",0,"","",93,19460008,946,"","",""
107811,0.1,cmn_walk,"","",3,19460009,946,"",1,""
107911,"",-150,"","",2,19460010,946,"",-15,3.82352941176471
107811,"",-350,"","",2,19460011,946,"",-15,3.82352941176471
"","","","","",91,19460012,946,"","",""
107911,0.1,46_tamaki_talk,0.1,"",3,19460013,946,1,"",46_tamaki_talk_loop
107811,0.1,46_kyaru_idle_jitome,0.1,"",3,19460014,946,1,"",46_kyaru_idle_jitome_loop
vo_fpc,"",vo_fpc_30601,"","",21,19460015,946,"","",0
107811,0,"다들 저렇게나 헤엄치면서\n잘도 질리지 않네~",0,1,11,19460016,946,0,6,1
0,"","","","",91,19460017,946,"","",""
vo_fpc,"",vo_fpc_30602,"","",21,19460018,946,"","",0
107911,0,"응?\n혹시 물가가 싫은 거냥? ",0,1,11,19460019,946,0,8,1
0,"","","","",91,19460020,946,"","",""
107811,0.1,46_kyaru_talk,0.1,"",3,19460021,946,1,"",46_kyaru_talk_loop
vo_fpc,"",vo_fpc_30603,"","",21,19460022,946,"","",0
107811,0,"음~ 튜브를 타고 노는 건 좋은데\n수영하는 건 좀, 그런 느낌. 알겠어?",0,1,11,19460023,946,0,5,1
0,"","","","",91,19460024,946,"","",""
107911,0.1,46_tamaki_nod,0.1,"",3,19460025,946,1,"",46_tamaki_nod_loop
vo_fpc,"",vo_fpc_30604,"","",21,19460026,946,"","",0
107911,0,"안다냥. 나를 포함해서 고양이 수인족은\n그런 사람이 많은 것 같다냥. ",0,0.5,11,19460027,946,0,7,1
0,"","","","",91,19460028,946,"","",""
122411,"",1000,"","",2,19460029,946,"",-180,8.64253393665158
122411,"",1000,"","",33,19460030,946,"",-180,8.64253393665158
3,"",0,"","",93,19460031,946,"","",""
122411,0.1,46_hiyori_flutterKick_handWave,0.1,"",3,19460032,946,1,0,46_hiyori_flutterKick_handWave_loop
vo_fpc,"",vo_fpc_30605,"","",21,19460033,946,"","",0
122411,0,"아, 야호~!",0,1,11,19460034,946,0,10,1
2,"",0,"","",93,19460035,946,"","",""
107911,0.1,46_tamaki_handwave,0.1,"",3,19460036,946,1,"",46_tamaki_handwave_loop
107811,0.1,46_kyaru_idle_smile,0.1,"",3,19460037,946,1,"",46_kyaru_idle_smile_loop
1.5,"",0,"","",93,19460038,946,"","",""
vo_fpc,"",vo_fpc_30606,"","",21,19460039,946,"","",0
107911,0,"야호~\n뭐, 당연히 예외도 있긴 하다냥.",0,1,11,19460040,946,0,6,1
0,"","","","",91,19460041,946,"","",""
107911,0.1,46_tamaki_talk2,0.1,"",3,19460042,946,1,0,46_tamaki_talk2_loop
vo_fpc,"",vo_fpc_30607,"","",21,19460043,946,"","",0
107811,0,"그러네.\n…그렇다 치더라도 활기차네.",0,0.5,11,19460044,946,0,5,1
0,"","","","",91,19460045,946,"","",""
107811,0.1,46_kyaru_idle_normal,0.1,"",3,19460046,946,1,0,46_kyaru_idle_normal_loop
0.5,"",0,"","",93,19460047,946,"","",""
115,"",0,"","",32,19460048,946,"","",""
122411,"",0,"","",32,19460049,946,"","",""
122411,"",-910,"","",2,19460050,946,"",-180,0
115,"",-910,"","",33,19460051,946,"",-180,0
122411,"",1000,"","",2,19460052,946,"",-180,4.80140774258421
115,"",1000,"","",33,19460053,946,"",-180,4.80140774258421
115,"",1,"","",32,19460054,946,"","",""
122411,0.1,46_hiyori_flutterKickFast,"","",3,19460055,946,"",1,""
1.5,"",0,"","",93,19460056,946,"","",""
vo_fpc,"",vo_fpc_30608,"","",21,19460057,946,"","",0
122411,0,"와~아!",0,1,11,19460058,946,0,15,1
0.766666666666667,"",0,"","",93,19460059,946,"","",""
1.5,"",0,"","",93,19460060,946,"","",""
19460052,"","","","",91,19460061,946,"","",""
107911,0.1,46_tamaki_talk3,0.1,"",3,19460062,946,1,"",46_tamaki_talk3_loop
vo_fpc,"",vo_fpc_30609,"","",21,19460063,946,"","",0
107911,0,"…어라? 이 수영장은\n꽤 긴 길이가 분명했다냥.​​",0,0.5,11,19460064,946,0,7,1
0,"","","","",91,19460065,946,"","",""
107811,0.1,46_kyaru_idle_normal2,0.1,"",3,19460066,946,1,0,46_kyaru_idle_normal2_loop
115,"",0,"","",32,19460067,946,"","",""
122411,"",-910,"","",2,19460068,946,"",-180,0
115,"",-910,"","",33,19460069,946,"",-180,0
122411,"",1000,"","",2,19460070,946,"",-180,2.1606334841629
115,"",1000,"","",33,19460071,946,"",-180,2.1606334841629
115,"",1,"","",32,19460072,946,"","",""
se_10053800,1,se_10053800_946_hiyori,"","",23,19460073,946,"",0,""
0.5,"",0,"","",93,19460074,946,"","",""
vo_fpc,"",vo_fpc_30610,"","",21,19460075,946,"","",0
122411,0,"와~!",0,1,11,19460076,946,0,20,1
0.65,"",0,"","",93,19460077,946,"","",""
1.5,"",0,"","",93,19460078,946,"","",""
107811,0.1,46_kyaru_surprise,0.1,"",3,19460079,946,1,0,46_kyaru_surprise_loop
107911,0.1,46_tamaki_talk4,0.1,"",3,19460080,946,1,"",46_tamaki_talk4_loop
vo_fpc,"",vo_fpc_30611,"","",21,19460081,946,"","",0
107811,0,"지금 방금 막 지나갔지?\n얼마나 빠르게 헤엄치는 거야!?",0,0.5,11,19460082,946,0,9,1
0,"","","","",91,19460083,946,"","",""
115,"",0,"","",32,19460084,946,"","",""
122411,"",-910,"","",2,19460085,946,"",-180,0
115,"",-910,"","",33,19460086,946,"",-180,0
122411,"",1000,"","",2,19460087,946,"",-180,2.1606334841629
115,"",1000,"","",33,19460088,946,"",-180,2.1606334841629
115,"",1,"","",32,19460089,946,"","",""
se_10053800,1,se_10053800_946_hiyori,"","",23,19460090,946,"",0,""
0.5,"",0,"","",93,19460091,946,"","",""
vo_fpc,"",vo_fpc_30612,"","",21,19460092,946,"","",0
122411,0,"즐거워~!",0,1,11,19460093,946,0,20,1
0.8,"",0,"","",93,19460094,946,"","",""
1.5,"",0,"","",93,19460095,946,"","",""
107911,0.1,46_cmn_run,"","",3,19460096,946,"",1,""
107811,0.1,46_cmn_run,"","",3,19460097,946,"",1,""
107911,"",800,"","",2,19460098,946,"",-15,2.8657616892911
107811,"",800,"","",2,19460099,946,"",-15,3.46907993966818
0,"","","","",91,19460100,946,"","",""
1,1.75,129411,0,cmn_float_r,1,19470001,947,-180,22,-850
3,1.75,31,0,empty,5,19470002,947,-180,23,320
1,1.75,129511,0,cmn_float,1,19470003,947,-125,12,-1100
3,1.75,32,0,empty,5,19470004,947,-125,13,70
26,1.75,26,0,47_yuni_float,5,19470005,947,-180,22,-900
6,1,61,"","",31,19470006,947,1,-820,-180
4,0,41,"","",31,19470007,947,1,320,-180
103,0,1031,"","",31,19470008,947,1,320,-180
124,0,1241,"","",31,19470009,947,1,320,-180
9,0,91,"","",31,19470010,947,1,320,-180
10,1,101,"","",31,19470011,947,1,850,-180
6,1,62,"","",31,19470012,947,1,-1100,-125
4,0,42,"","",31,19470013,947,1,70,-125
103,0,1032,"","",31,19470014,947,1,70,-125
124,0,1242,"","",31,19470015,947,1,70,-125
9,0,92,"","",31,19470016,947,1,70,-125
10,1,102,"","",31,19470017,947,1,850,-125
102,1,26,"","",31,19470018,947,1,-900,-180
1009,0,1009,"","",31,19470019,947,1,-975,0
1010,0,1010,"","",31,19470020,947,1,-310,0
1011,0,1011,"","",31,19470021,947,1,570,30
se_10053800,1,se_fpc_water_random,"","",23,19470022,947,"",1,""
19470021,"","","","",91,19470023,947,"","",""
129411,0.1,cmn_float_r,"","",3,19470024,947,"",1,""
129411,"",320,"","",2,19470025,947,12,-180,6.88235294117647
61,"",350,"","",33,19470026,947,12,-180,6.88235294117647
129511,"",70,"","",2,19470027,947,12,-125,6.88235294117647
62,"",70,"","",33,19470028,947,12,-125,6.88235294117647
1009,"",195,"","",33,19470029,947,12,0,6.88235294117647
1009,"",1,"","",32,19470030,947,"","",""
19470025,"","","","",91,19470031,947,"","",""
26,"",-280,"","",2,19470032,947,12,-180,4.55882352941176
26,"",-280,"","",33,19470033,947,12,-180,4.55882352941176
19470032,"","","","",91,19470034,947,"","",""
1009,"",0,"","",32,19470035,947,"","",""
vo_fpc,"",vo_fpc_30701,"","",21,19470036,947,"","",0
26,0,"수영장의 물은 끊임없이 흐르고,\n하지만 원래의 물은 아니다… 라.",0,0.5,11,19470037,947,0,5,1
0,"","","","",91,19470038,947,"","",""
vo_fpc,"",vo_fpc_30702,"","",21,19470039,947,"","",0
26,0,"안녕 제군, 천진난만하게 놀고 있군.\n나는 세상의 무상함을 덧없이 여기고 있다.\n단적으로 바꿔 말하면,\n로제타를 떨어뜨렸다.",0,1,11,19470040,947,0,5,1
0,"","","","",91,19470041,947,"","",""
129511,0.1,47_chieru_surprise_in,0.1,"",3,19470042,947,1,0,47_cmn_surprise_loop
62,"",100,"","",33,19470043,947,12,-125,0.2
129411,0.1,47_kuroe_surprise_in,0.1,"",3,19470044,947,1,0,47_cmn_surprise_loop
vo_fpc,"",vo_fpc_30703,"","",21,19470045,947,"","",0
129411,0,"잠깐…\n뭐 하는 거야, 찾아야지…!",0,0.5,11,19470046,947,0,17,1
0,"","","","",91,19470047,947,"","",""
129411,0.1,47_cmn_diving_in,0.1,"",3,19470048,947,1,0,cmn_swm_diving
0.2,"",0,"","",93,19470049,947,"","",""
61,"",0,"","",32,19470050,947,"","",""
1031,"",1,"","",32,19470051,947,"","",""
91,"",1,"","",32,19470052,947,"","",""
129411,"",850,"","",2,19470053,947,"",-180,1.59879336349925
91,"",850,"","",33,19470054,947,"",-180,1.59879336349925
129511,0.1,47_cmn_diving_in,0.1,"",3,19470055,947,1,0,cmn_swm_diving
0.2,"",0,"","",93,19470056,947,"","",""
62,"",0,"","",32,19470057,947,"","",""
1032,"",1,"","",32,19470058,947,"","",""
92,"",1,"","",32,19470059,947,"","",""
129511,"",850,"","",2,19470060,947,"",-125,1.96078431372549
92,"",850,"","",33,19470061,947,"",-125,1.96078431372549
19470060,"","","","",91,19470062,947,"","",""
91,"",0,"","",32,19470063,947,"","",""
92,"",0,"","",32,19470064,947,"","",""
129511,"",70,"","",2,19470065,947,12,-125,2.94117647058824
102,"",70,"","",33,19470066,947,12,-125,2.94117647058824
129511,0.1,cmn_swm_diving_r,"","",3,19470067,947,"",1,""
1,"",0,"","",93,19470068,947,"","",""
vo_fpc,"",vo_fpc_30704,"","",21,19470069,947,"","",0
26,0,"찾았나?",0,0.5,11,19470070,947,0,10,1
0.9,"",0,"","",93,19470071,947,"","",""
1,"",0,"","",93,19470072,947,"","",""
19470065,"","","","",91,19470073,947,"","",""
26,0.1,47_yuni_surprise_in,0.1,"",3,19470074,947,1,0,47_yuni_surprise_loop
129511,0.1,47_cmn_item_in,0.1,"",3,19470075,947,1,0,47_cmn_item_loop
32,0.1,47_cmn_item_in_book,0.1,"",3,19470076,947,1,0,47_cmn_item_loop_book
0.2,"",0,"","",93,19470077,947,"","",""
42,"",1,"","",32,19470078,947,"","",""
1242,"",1,"","",32,19470079,947,"","",""
102,"",0,"","",32,19470080,947,"","",""
vo_fpc,"",vo_fpc_30705,"","",21,19470081,947,"","",0
129511,0,"유니 선배의 책이 있었습니다.",0,1,11,19470082,947,0,10,1
1.8,"",0,"","",93,19470083,947,"","",""
129411,"",320,"","",2,19470084,947,12,-180,1.99849170437406
101,"",320,"","",33,19470085,947,12,-180,1.99849170437406
129411,0.1,cmn_swm_diving_r,"","",3,19470086,947,"",1,""
1.5,"",0,"","",93,19470087,947,"","",""
19470084,"","","","",91,19470088,947,"","",""
129411,0.1,47_cmn_item_in,0.1,"",3,19470089,947,1,0,47_cmn_item_loop
31,0.1,47_cmn_item_in_weapon,0.1,"",3,19470090,947,1,0,47_cmn_item_loop_weapon
0.2,"",0,"","",93,19470091,947,"","",""
41,"",1,"","",32,19470092,947,"","",""
1241,"",1,"","",32,19470093,947,"","",""
101,"",0,"","",32,19470094,947,"","",""
vo_fpc,"",vo_fpc_30706,"","",21,19470095,947,"","",0
129411,0,"유니 선배의 도끼인지 창이 있었습니다.",70,1,11,19470096,947,0,10,1
0,"","","","",91,19470097,947,"","",""
1011,"",1,"","",32,19470098,947,"","",""
vo_fpc,"",vo_fpc_30707,"","",21,19470099,947,"","",0
26,730,"퐁~!\n닥터 유니에게 경고!\n수영장은 쓰레기통이 아닙니다!",140,1,11,19470100,947,0,8,1
5.25,"",0,"","",93,19470101,947,"","",""
1.5,"",0,"","",93,19470102,947,"","",""
26,0.3,47_yuni_float,"","",3,19470103,947,"",1,""
1010,"",1,"","",32,19470104,947,"","",""
1.5,"",0,"","",93,19470105,947,"","",""
129511,0.1,47_cmn_float_in,0.1,"",3,19470106,947,1,0,cmn_float
32,0.1,47_cmn_float_in_book,0.1,"",3,19470107,947,0,0,empty
129411,0.1,47_cmn_float_in,0.1,"",3,19470108,947,1,0,cmn_float
31,0.1,47_cmn_float_in_weapon,0.1,"",3,19470109,947,0,0,empty
1.1,"",0,"","",93,19470110,947,"","",""
129411,"",1000,"","",2,19470111,947,"",-180,3.07692307692308
41,"",1000,"","",33,19470112,947,"",-180,3.07692307692308
26,"",1000,"","",2,19470113,947,"",-180,5.79185520361991
26,"",1000,"","",33,19470114,947,"",-180,5.79185520361991
129511,"",1000,"","",2,19470115,947,"",-125,4.20814479638009
42,"",1000,"","",33,19470116,947,"",-125,4.20814479638009
19470113,"","","","",91,19470117,947,"","",""
se_10053800,"",se_fpc_water_random,"","",23,19510001,951,"","",""
1,1.75,1,0,cmn_float_monster_01,5,19510002,951,-180,22,-850
1,"",850,"","",2,19510003,951,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19520001,952,"","",""
1,1.75,1,0,cmn_float_monster_02,5,19520002,952,-180,22,-850
1,"",850,"","",2,19520003,952,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19530001,953,"","",""
1,1.75,1,0,cmn_float_monster_03,5,19530002,953,-180,22,-850
1,"",850,"","",2,19530003,953,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19540001,954,"","",""
1,1.75,1,0,cmn_float_monster_04,5,19540002,954,-180,22,-850
1,"",850,"","",2,19540003,954,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19550001,955,"","",""
1,1.75,1,0,cmn_float_monster_05,5,19550002,955,-180,22,-850
1,"",850,"","",2,19550003,955,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19560001,956,"","",""
1,1.75,1,0,cmn_float_monster_06,5,19560002,956,-180,22,-850
1,"",850,"","",2,19560003,956,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19570001,957,"","",""
1,1.75,1,0,cmn_float_monster_07,5,19570002,957,-180,22,-850
1,"",850,"","",2,19570003,957,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19580001,958,"","",""
1,1.75,1,0,cmn_float_monster_08,5,19580002,958,-180,22,-850
1,"",850,"","",2,19580003,958,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19590001,959,"","",""
1,1.75,1,0,cmn_float_monster_09,5,19590002,959,-180,22,-850
1,"",850,"","",2,19590003,959,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19600001,960,"","",""
1,1.75,1,0,cmn_float_monster_10,5,19600002,960,-180,22,-850
1,"",850,"","",2,19600003,960,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19610001,961,"","",""
1,1.75,1,0,cmn_float_monster_11,5,19610002,961,-180,22,-850
1,"",850,"","",2,19610003,961,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19620001,962,"","",""
1,1.75,1,0,cmn_float_monster_12,5,19620002,962,-180,22,-850
1,"",850,"","",2,19620003,962,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19630001,963,"","",""
1,1.75,1,0,cmn_float_monster_13,5,19630002,963,-180,22,-850
1,"",850,"","",2,19630003,963,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19640001,964,"","",""
1,1.75,1,0,cmn_float_monster_14,5,19640002,964,-180,22,-850
1,"",850,"","",2,19640003,964,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19650001,965,"","",""
1,1.75,1,0,cmn_float_monster_15,5,19650002,965,-180,22,-850
1,"",850,"","",2,19650003,965,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19660001,966,"","",""
1,1.75,1,0,cmn_float_monster_16,5,19660002,966,-180,22,-850
1,"",850,"","",2,19660003,966,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19700001,970,"","",""
1,1.75,1,0,cmn_float_item_01_Ball,5,19700002,970,-180,22,-850
1,"",850,"","",2,19700003,970,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19710001,971,"","",""
1,1.75,1,0,cmn_float_item_02_Ring,5,19710002,971,-180,22,-850
1,"",850,"","",2,19710003,971,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19720001,972,"","",""
1,1.75,1,0,cmn_float_item_03_Fish,5,19720002,972,-180,22,-850
1,"",850,"","",2,19720003,972,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19730001,973,"","",""
1,1.75,1,0,cmn_float_item_04_Shell,5,19730002,973,-180,22,-850
1,"",850,"","",2,19730003,973,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19740001,974,"","",""
1,1.75,1,0,cmn_float_item_05_Fruit,5,19740002,974,-180,22,-850
1,"",850,"","",2,19740003,974,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19750001,975,"","",""
1,1.75,1,0,cmn_float_item_06_Dolphin,5,19750002,975,-180,22,-850
1,"",850,"","",2,19750003,975,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19760001,976,"","",""
1,1.75,1,0,cmn_float_item_07_balloon,5,19760002,976,-180,22,-850
1,"",850,"","",2,19760003,976,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19770001,977,"","",""
1,1.75,1,0,cmn_float_item_08_Petigryphon,5,19770002,977,-180,22,-850
1,"",850,"","",2,19770003,977,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19780001,978,"","",""
1,1.75,1,0,cmn_float_item_09_Ball,5,19780002,978,-180,22,-850
1,"",850,"","",2,19780003,978,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19790001,979,"","",""
1,1.75,1,0,cmn_float_item_10_Board,5,19790002,979,-180,22,-850
1,"",850,"","",2,19790003,979,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19800001,980,"","",""
1,1.75,1,0,cmn_float_item_11_Sushi,5,19800002,980,-180,50,-850
1,1.75,2,0,cmn_float_item_11_Sushi,5,19800003,980,-180,50,-925
1,1.75,3,0,cmn_float_item_11_Sushi,5,19800004,980,-180,50,-1000
1,"",850,"","",2,19800005,980,"",-180,15
2,"",775,"","",2,19800006,980,"",-180,15
3,"",700,"","",2,19800007,980,"",-180,15
se_10053800,"",se_fpc_water_random,"","",23,19810001,981,"","",""
1,1.75,1,0,cmn_float_item_11_Sushi,5,19810002,981,-180,50,-850
1,1.75,2,0,cmn_float_item_11_Sushi,5,19810003,981,-180,50,-925
8,1.75,3,0,rolling,5,19810004,981,-180,50,-1000
1,"",850,"","",2,19810005,981,"",-180,15
2,"",775,"","",2,19810006,981,"",-180,15
3,"",700,"","",2,19810007,981,"",-180,15
