drama_id,param_08,param_07,param_04,command_type,param_01,param_05,param_03,param_02,command_id,param_06
40152,"","",0,2,8,0,-195,-20,1401520073,""
40152,"","","",3,8,"",0,travel_topdrama_r_4013_catch_2,1401520074,0
40152,"","","",23,se_travel_top,"","",se_travel_top_aruma_11,1401520075,""
40152,"",0.1,travel_topdrama_r_4013_static,3,7,0,0,travel_topdrama_r_4013_safe,1401520076,0.1
40152,"",0,travel_topdrama_r_4013_runaway,3,1000002,1,0,travel_topdrama_r_4013_catch,1401520077,0.1
40152,"","","",32,4013132,"","",1,1401520078,""
40152,"","","",93,0.66,"","",0,1401520079,""
40152,"","","",32,4013122,"","",1,1401520080,""
40152,"","","",23,se_travel_top,"","",se_travel_top_aruma_12,1401520081,""
40152,"","","",93,0.97,"","",0,1401520082,""
40152,"","","",4,1000002,"","",1,1401520083,""
40152,"","","",3,1000002,"",1,travel_topdrama_r_4013_runaway,1401520084,0
40152,"","","",3,1000003,"",1,travel_topdrama_r_4000_run_normal,1401520085,0.1
40152,"","","",23,se_travel_top,"","",se_travel_top_aruma_08,1401520086,""
40152,"","","",4,8,0,"",1,1401520087,""
40152,"","",2.5,2,8,0,-195,-1600,1401520088,""
40152,"","","",3,8,"",1,travel_topdrama_r_4013_runaway_2,1401520089,0
40152,"","",2.5,2,1000002,0,-195,-1600,1401520090,""
40152,"","",1.4,2,1000003,0,-195,-20,1401520091,""
40152,"","","",93,1.4,"","",0,1401520092,""
40152,"",0.3,travel_topdrama_r_4013_touch_loop,3,1000003,1,0,travel_topdrama_r_4013_touch_3,1401520093,0.2
40152,"","","",32,401311,"","",1,1401520094,""
40152,"","","",93,1,"","",0,1401520095,""
40152,"","","",3,7,"",0,travel_topdrama_r_4013_danger_3_in,1401520096,0
40152,"","","",93,2.16,"","",0,1401520097,""
40152,"","","",32,4013042,"","",1,1401520098,""
40152,"","","",93,0.54,"","",0,1401520099,""
40152,"","","",3,1000003,"",1,travel_topdrama_r_4013_touch_loop,1401520100,0.3
40152,"","","",93,1.07,"","",0,1401520101,""
40152,"",0.1,travel_topdrama_r_4013_static,3,7,1,0,travel_topdrama_r_4013_danger_3_safe,1401520102,0.1
40152,"","","",32,401315,"","",1,1401520103,""
40152,"","","",23,se_travel_top,"","",se_travel_top_aruma_15,1401520104,""
40152,"","","",93,0.83,"","",0,1401520105,""
40152,"","","",32,401316,"","",1,1401520106,""
40152,"","","",93,1.2,"","",0,1401520107,""
40152,"","","",4,8,0,"",0,1401520108,""
40152,"","",0,2,8,0,-195,-20,1401520109,""
40152,"","","",3,8,"",0,travel_topdrama_r_4013_catch_3,1401520110,0
40152,"","","",23,se_travel_top,"","",se_travel_top_aruma_16,1401520111,""
40152,"","","",32,4013133,"","",1,1401520112,""
40152,"",0,travel_topdrama_r_4013_runaway,3,1000003,1,0,travel_topdrama_r_4013_catch,1401520113,0.1
40152,"","","",93,0.66,"","",0,1401520114,""
40152,"","","",32,4013123,"","",1,1401520115,""
40152,"","","",23,se_travel_top,"","",se_travel_top_aruma_17,1401520116,""
40152,"","","",93,0.97,"","",0,1401520117,""
40152,"","","",4,1000003,"","",1,1401520118,""
40152,"","","",3,1000003,"",1,travel_topdrama_r_4013_runaway,1401520119,0
40152,"","","",23,se_travel_top,"","",se_travel_top_aruma_08,1401520120,""
40152,"","","",4,8,0,"",1,1401520121,""
40152,"","",2.5,2,8,0,-195,-1600,1401520122,""
40152,"","","",3,8,"",1,travel_topdrama_r_4013_runaway_3,1401520123,0
40152,"","",2.5,2,1000003,0,-195,-1600,1401520124,""
40152,"","","",93,1,"","",0,1401520125,""
40152,"","","",111,0,"","","",1401520126,""
40152,"","","",91,0,"","","",1401520127,""
40161,"","",0,31,401600,1,0,401600,1401610001,1
40161,normal,0,0,5,0,-77,110,0,1401610002,1
40161,"","","",91,0,"","",0,1401610003,""
40162,travel_topdrama_r_4016_look_in,0,-134,1,1,-184,50,1000001,1401620001,1.75
40162,travel_topdrama_r_4016_look_in,1,134,1,1,-184,55,1000002,1401620002,1.75
40162,static,0,-7,5,19,-310,30,401699,1401620003,1
40162,empty,0,-7,5,26,-310,70,401698,1401620004,1
40162,"","",0,31,401601,1,0,401601,1401620005,1
40162,"","",0,31,401602,1,0,401602,1401620006,1
40162,"","",0,31,401603,1,0,401603,1401620007,0
40162,"","",0,31,401605,1,0,401605,1401620008,0
40162,"","",0,31,401606,1,0,401606,1401620009,0
40162,"","",0,31,401607,1,0,401607,1401620010,0
40162,"","",0,31,401608,1,0,401608,1401620011,0
40162,"","",0,31,401609,1,0,401609,1401620012,0
40162,"","",0,31,400016,1,0,400016,1401620013,0
40162,"","",0,31,401620,1,0,401620,1401620014,1
40162,"","","",91,0,"","","",1401620015,""
40162,"","","",32,400016,"","",1,1401620016,""
40162,"","","",32,401603,"","",1,1401620017,""
40162,"","","",32,401606,"","",1,1401620018,""
40162,"","","",3,1000001,"",0,travel_topdrama_r_4016_look_out,1401620019,0
40162,"","","",3,1000002,"",0,travel_topdrama_r_4016_look_out,1401620020,0
40162,"","","",3,401699,"",0,start,1401620021,0
40162,"","","",93,1.7,"","",0,1401620022,""
40162,"",0,travel_topdrama_r_4016_jump_surprise,3,1000002,0,0,travel_topdrama_r_4016_hop_R,1401620023,0.2
40162,"","","",91,1401620019,"","","",1401620024,""
40162,"",0,travel_topdrama_r_4016_jump_normal,3,1000001,1,0,travel_topdrama_r_4016_hop_L,1401620025,0.2
40162,"","","",91,1401620021,"","","",1401620026,""
40162,"","","",3,401699,"",1,bound,1401620027,0
40162,"","","",91,1401620023,"","","",1401620028,""
40162,"","","",3,1000002,"",1,travel_topdrama_r_4016_jump_normal,1401620029,0.2
40162,"","","",3,401699,"",1,bound,1401620030,0.2
40162,"","","",93,4.6,"","",0,1401620031,""
40162,"",0,idle,3,401699,1,0,jump,1401620032,0
40162,"","","",3,401698,"",0,rock_1,1401620033,0
40162,"","","",122,10,"",0.3,10,1401620034,""
40162,"","","",32,401607,"","",1,1401620035,""
40162,"","","",23,se_travel_top,"",0,se_travel_top_mandragora_06,1401620036,""
40162,"","","",3,1000001,"",0,travel_topdrama_r_4016_bounce_normal_L,1401620037,0
40162,"","","",93,0.2,"","",0,1401620038,""
40162,"","","",3,1000002,"",0,travel_topdrama_r_4016_bounce_normal_R,1401620039,0
40162,"","","",32,401605,"","",1,1401620040,""
40162,"","","",93,0.7,"","",0,1401620041,""
40162,"","","",122,10,"",0.3,10,1401620042,""
40162,"","","",23,se_travel_top,"",0,se_travel_top_mandragora_07,1401620043,""
40162,"","","",23,se_travel_top,"",0,se_travel_top_mandragora_08,1401620044,""
40162,"","","",91,1401620037,"","",0,1401620045,""
40162,"","","",3,1000001,"",0,travel_topdrama_r_4016_run,1401620046,0
40162,"","","",3,1000002,"",0,travel_topdrama_r_4016_run,1401620047,0
40162,"","","",32,401608,"","",1,1401620048,""
40162,"","","",32,401609,"","",1,1401620049,""
40162,"","","",93,2.13,"","",0,1401620050,""
40162,"","","",111,"","","","",1401620051,""
40162,"","","",91,0,"","","",1401620052,""
40171,"","",0,31,401700,1,0,401700,1401710001,1
40171,normal,0,0,5,0,-77,110,0,1401710002,1
40171,"","","",91,0,"","",0,1401710003,""
40172,travel_topdrama_r_4016_look_in,0,-134,1,1,-184,50,1000001,1401720001,1.75
40172,travel_topdrama_r_4016_look_in,1,134,1,1,-184,55,1000002,1401720002,1.75
40172,static,0,-7,5,19,-310,30,401799,1401720003,1
40172,"","",0,31,401701,1,0,401701,1401720004,1
40172,"","",0,31,401702,1,0,401702,1401720005,1
40172,"","",0,31,401703,1,0,401703,1401720006,0
40172,"","",0,31,401705,1,0,401705,1401720007,0
40172,"","",0,31,401706,1,0,401706,1401720008,0
40172,"","",0,31,401707,1,0,401707,1401720009,0
40172,"","",0,31,401708,1,0,401708,1401720010,0
40172,"","",0,31,400017,1,0,400017,1401720011,0
40172,"","",0,31,401720,1,0,401720,1401720012,1
40172,"","","",91,0,"","","",1401720013,""
40172,"","","",32,400017,"","",1,1401720014,""
40172,"","","",32,401703,"","",1,1401720015,""
40172,"","","",32,401706,"","",1,1401720016,""
40172,"","","",3,1000001,"",0,travel_topdrama_r_4016_look_out,1401720017,0
40172,"","","",3,1000002,"",0,travel_topdrama_r_4016_look_out,1401720018,0
40172,"","","",3,401799,"",0,start,1401720019,0
40172,"","","",93,1.7,"","",0,1401720020,""
40172,"",0,travel_topdrama_r_4016_jump_surprise,3,1000002,0,0,travel_topdrama_r_4016_hop_R,1401720021,0.2
40172,"","","",91,1401720017,"","","",1401720022,""
40172,"",0,travel_topdrama_r_4016_jump_normal,3,1000001,1,0,travel_topdrama_r_4016_hop_L,1401720023,0.2
40172,"","","",91,1401720019,"","","",1401720024,""
40172,"","","",3,401799,"",1,bound,1401720025,0
40172,"","","",91,1401720021,"","","",1401720026,""
40172,"","","",3,1000002,"",1,travel_topdrama_r_4016_jump_normal,1401720027,0.2
40172,"","","",3,401799,"",1,bound2,1401720028,0.2
40172,"","","",93,2.5,"","",0,1401720029,""
40172,"","","",32,401707,"","",1,1401720030,""
40172,"","","",93,1.4,"","",0,1401720031,""
40172,"",0,travel_topdrama_r_4016_jump_dreamy_loop,3,1000002,1,0,travel_topdrama_r_4016_jump_dreamy_in,1401720032,0.1
40172,"","","",3,401799,"",1,bound2,1401720033,0.2
40172,"","","",93,0.66,"","",0,1401720034,""
40172,"",0,travel_topdrama_r_4016_jump_dreamy_loop,3,1000001,1,0,travel_topdrama_r_4016_jump_dreamy_in,1401720035,0.1
40172,"","","",93,2.2,"","",0,1401720036,""
40172,"","","",32,401708,"","",1,1401720037,""
40172,"","","",93,2.5,"","",0,1401720038,""
40172,"","","",32,401705,"","",1,1401720039,""
40172,"","","",93,2.3,"","",0,1401720040,""
40172,"","","",111,"","","","",1401720041,""
40172,"","","",91,0,"","","",1401720042,""
40181,"","",0,31,401800,1,0,401800,1401810001,1
40181,normal,0,0,5,0,-77,110,0,1401810002,1
40181,"","","",91,0,"","",0,1401810003,""
40182,travel_topdrama_r_4016_look_in,0,-134,1,1,-184,50,1000001,1401820001,1.75
40182,travel_topdrama_r_4016_look_in,1,134,1,1,-184,55,1000002,1401820002,1.75
40182,static,0,-7,5,19,-310,30,401899,1401820003,1
40182,empty,0,-7,5,26,-310,70,401898,1401820004,1
40182,"","",0,31,401801,1,0,401801,1401820005,1
40182,"","",0,31,401802,1,0,401802,1401820006,1
40182,"","",0,31,401803,1,0,401803,1401820007,0
40182,"","",0,31,401804,1,0,401804,1401820008,0
40182,"","",0,31,401805,1,0,401805,1401820009,0
40182,"","",0,31,401806,1,0,401806,1401820010,0
40182,"","",0,31,401807,1,0,401807,1401820011,0
40182,"","",0,31,401808,1,0,401808,1401820012,0
40182,"","",0,31,401809,1,0,401809,1401820013,0
40182,"","",0,31,401810,1,0,401810,1401820014,0
40182,"","",0,31,400018,1,0,400018,1401820015,0
40182,"","",0,31,401820,1,0,401820,1401820016,1
40182,"","","",91,0,"","","",1401820017,""
40182,"","","",32,400018,"","",1,1401820018,""
40182,"","","",32,401803,"","",1,1401820019,""
40182,"","","",32,401804,"","",1,1401820020,""
40182,"","","",32,401806,"","",1,1401820021,""
40182,"","","",3,1000001,"",0,travel_topdrama_r_4016_look_out,1401820022,0
40182,"","","",3,1000002,"",0,travel_topdrama_r_4016_look_out,1401820023,0
40182,"","","",3,401899,"",0,start,1401820024,0
40182,"","","",93,1.7,"","",0,1401820025,""
40182,"",0,travel_topdrama_r_4016_jump_surprise,3,1000002,0,0,travel_topdrama_r_4016_hop_R,1401820026,0.2
40182,"","","",91,1401820022,"","","",1401820027,""
40182,"",0,travel_topdrama_r_4016_jump_normal,3,1000001,1,0,travel_topdrama_r_4016_hop_L,1401820028,0.2
40182,"","","",91,1401820024,"","","",1401820029,""
40182,"","","",3,401899,"",1,bound,1401820030,0
40182,"","","",91,1401820026,"","","",1401820031,""
40182,"","","",3,1000002,"",1,travel_topdrama_r_4016_jump_normal,1401820032,0.2
40182,"","","",3,401899,"",1,bound2,1401820033,0.2
40182,"","","",93,2.5,"","",0,1401820034,""
40182,"","","",32,401807,"","",1,1401820035,""
40182,"","","",93,0.1,"","",0,1401820036,""
40182,"","","",23,se_travel_top,"",0,se_travel_top_mandragora_20,1401820037,""
40182,"","","",93,1.3,"","",0,1401820038,""
40182,"",0,travel_topdrama_r_4016_jump_dreamy_loop,3,1000002,1,0,travel_topdrama_r_4016_jump_dreamy_in,1401820039,0.1
40182,"","","",3,401899,"",1,bound2,1401820040,0.2
40182,"","","",93,0.66,"","",0,1401820041,""
40182,"",0,travel_topdrama_r_4016_jump_dreamy_loop,3,1000001,1,0,travel_topdrama_r_4016_jump_dreamy_in,1401820042,0.1
40182,"","","",93,2.07,"","",0,1401820043,""
40182,"","","",23,se_travel_top,"",0,se_travel_top_mandragora_21,1401820044,""
40182,"","","",93,0.13,"","",0,1401820045,""
40182,"","","",32,401808,"","",1,1401820046,""
40182,"","","",93,0.1,"","",0,1401820047,""
40182,"","","",3,401899,"",1,omen,1401820048,0
40182,"","","",91,0,"","",0,1401820049,""
40182,"",0,dance_loop,3,401899,1,0,dance_in,1401820050,0
40182,"","","",3,401898,"",0,rock_2,1401820051,0
40182,"","","",122,10,"",0.3,10,1401820052,""
40182,"","","",32,401809,"","",1,1401820053,""
40182,"","","",23,se_travel_top,"",0,se_travel_top_mandragora_06,1401820054,""
40182,"",0,travel_topdrama_r_4016_dance,3,1000002,1,0,travel_topdrama_r_4016_bounce_dreamy_R,1401820055,0
40182,"","","",93,0.2,"","",0,1401820056,""
40182,"",0,travel_topdrama_r_4016_dance,3,1000001,1,0,travel_topdrama_r_4016_bounce_dreamy_L,1401820057,0
40182,"","","",93,0.6,"","",0,1401820058,""
40182,"","","",122,10,"",0.3,10,1401820059,""
40182,"","","",23,se_travel_top,"",0,se_travel_top_mandragora_07,1401820060,""
40182,"","","",93,0,"","",0,1401820061,""
40182,"","","",32,401810,"","",1,1401820062,""
40182,"","","",93,0.75,"","",0,1401820063,""
40182,"","","",23,se_travel_top,"",0,se_travel_top_mandragora_22,1401820064,""
40182,"","","",93,2.58,"","",0,1401820065,""
40182,"","","",32,401805,"","",1,1401820066,""
40182,"","","",93,2.2,"","",0,1401820067,""
40182,"","","",24,se_travel_top_mandragora_22,"","",0.5,1401820068,""
40182,"","","",111,"","","","",1401820069,""
40182,"","","",91,0,"","","",1401820070,""
