param_06,param_01,command_type,command_id,param_08,param_03,param_05,param_02,drama_id,param_07,param_04
0.2,122711,3,1009814084,"",1,"",lsv_talk_joy3_blink2,1009814,"",""
"",vo_lsv,21,1009814085,"",0,"",vo_lsv_1432,1009814,"",0
0,122711,11,1009814086,0,10,1,"…그러네.\n정말로 어려워.",1009814,0,1
"",0,91,1009814087,"","","","",1009814,"",""
0.2,122711,3,1009814088,"",1,"",lsv_talk_sad,1009814,"",""
"",vo_lsv,21,1009814089,"",0,"",vo_lsv_1433,1009814,"",0
0,122711,11,1009814090,0,10,1,"분명, 어떤 공부보다…\n훨씬 훨씬……\n어려워.",1009814,0,1
"",0,91,1009814091,"","","","",1009814,"",""
0.2,122711,3,1009814092,"",1,"",lsv_idle_wish_angerR,1009814,"",""
0.2,0,22,1009814093,"",1,"",0,1009814,"",""
"",0,91,1009814094,"","","","",1009814,"",""
"",bgm_M612,25,1009814095,"",0,"",bgm_M612,1009814,"",0
"","",102,1009814096,"","","","",1009814,"",""
"",0,22,1009814097,"","","",0.2,1009814,"",""
"",0.2,93,1009814098,"","","","",1009814,"",""
0,122811,12,1009814099,0,1,0,12,1009814,0,0
0.2,122811,3,1009814100,"",1,"",lsv_talk_anger,1009814,"",""
"",3,93,1009814101,"","","",0,1009814,"",""
0.2,122811,3,1009814102,"",1,"",lsv_idle_anger1,1009814,"",""
0,122711,12,1009814103,0,1,0,12,1009814,0,0
0.2,122711,3,1009814104,"",1,"",lsv_talk_thinking,1009814,"",""
"",3,93,1009814105,"","","",0,1009814,"",""
0.2,122711,3,1009814106,"",1,"",lsv_idle_wish_angerR,1009814,"",""
0,122911,12,1009814107,0,1,0,12,1009814,0,0
0.2,122911,3,1009814108,"",1,"",lsv_idle_bitter,1009814,"",""
"",3,93,1009814109,"","","",0,1009814,"",""
0.2,122911,3,1009814110,"",1,"",lsv_idle_normal,1009814,"",""
"",1009814099,101,1009814111,"","","","",1009814,"",""
1,333,6,1009814112,"",1,0,1,1009814,0,1
"",122811,4,1009814113,"","","",1,1009814,"",""
0.2,122811,3,1009814114,"",1,"",lsv_run_sad,1009814,"",""
"",122811,2,1009814115,"",-235,0,-750,1009814,"",0.8
"",122911,4,1009814116,"","","",0,1009814,"",""
0.2,122911,3,1009814117,"",1,"",lsv_run_sad,1009814,"",""
"",122911,2,1009814118,"",-220,0,750,1009814,"",0.8
"",122711,4,1009814119,"","","",0,1009814,"",""
0.2,122711,3,1009814120,"",1,"",lsv_run_sad,1009814,"",""
"",122711,2,1009814121,"",-250,0,850,1009814,"",0.8
"",0.6,93,1009814122,"","","","",1009814,"",""
0.2,122811,6,1009814123,"",1,0,1,1009814,0,1
0.2,122911,6,1009814124,"",1,0,1,1009814,0,1
0.2,122711,6,1009814125,"",1,0,1,1009814,0,1
"",0,91,1009814126,"","","","",1009814,"",""
1.95,1,1,1009815001,lsv_idle_normal,102,-235,122711,1009815,0,-650
1.95,1,1,1009815002,lsv_idle_normal,100,-220,122911,1009815,1,650
1.95,1,1,1009815003,lsv_idle_normal,101,-250,122811,1009815,1,750
1,1,5,1009815004,lsv_white_loop,0,0,333,1009815,0,0
0,333,6,1009815005,"",1,0,1,1009815,0,1
0,122711,6,1009815006,"",1,0,1,1009815,0,1
0,122911,6,1009815007,"",1,0,1,1009815,0,1
0,122811,6,1009815008,"",1,0,1,1009815,0,1
"",1,93,1009815009,"","","",0,1009815,"",""
0.8,333,6,1009815010,"",1,0.4,1,1009815,0,1
0.2,122711,3,1009815011,"",1,"",lsv_walk,1009815,"",""
"",122711,2,1009815012,"",-235,0,-200,1009815,"",2
0.4,122711,6,1009815013,"",1,1,1,1009815,0,1
0.2,122911,3,1009815014,"",1,"",lsv_walk,1009815,"",""
"",122911,2,1009815015,"",-220,0,100,1009815,"",2
0.4,122911,6,1009815016,"",1,1,1,1009815,0,1
0.2,122811,3,1009815017,"",1,"",lsv_walk,1009815,"",""
"",122811,2,1009815018,"",-250,0,270,1009815,"",2
0.4,122811,6,1009815019,"",1,1,1,1009815,0,1
"",2,93,1009815020,"","","",0,1009815,"",""
0.2,122711,3,1009815021,"",1,"",lsv_idle_normal,1009815,"",""
0.2,122911,3,1009815022,"",1,"",lsv_idle_normal,1009815,"",""
0.2,122811,3,1009815023,"",1,"",lsv_idle_normal,1009815,"",""
"",0.6,93,1009815024,"","","",0,1009815,"",""
0.2,122911,3,1009815025,"",1,"",lsv_talk_surprise,1009815,"",""
"",vo_lsv,21,1009815026,"",0,"",vo_lsv_1521,1009815,"",0
0,122911,11,1009815027,0,10,1,"그림도 일기도\n가득해졌네.",1009815,0,1
"",0,91,1009815028,"","","","",1009815,"",""
0.2,122911,3,1009815029,"",1,"",lsv_idle_surprise,1009815,"",""
0,122811,3,1009815030,"",0,1,lsv_talk_cool_joy,1009815,0.2,lsv_talk_cool_joy_loop
"",vo_lsv,21,1009815031,"",0,"",vo_lsv_1522,1009815,"",0
0,122811,11,1009815032,0,10,1,"그만큼,\n뮤뮤와의 추억이\n가득했다는 거야.",1009815,0,1
"",0,91,1009815033,"","","","",1009815,"",""
0.2,122811,3,1009815034,"",1,"",lsv_idle_cool,1009815,"",""
0.2,122911,3,1009815035,"",1,"",lsv_talk_wish_dere,1009815,"",""
"",vo_lsv,21,1009815036,"",0,"",vo_lsv_1523,1009815,"",0
0,122911,11,1009815037,0,10,1,"…응.\n많이 생겼지.\n뮤뮤와의 추억…",1009815,0,1
"",0,91,1009815038,"","","","",1009815,"",""
0.2,122911,3,1009815039,"",1,"",lsv_idle_normal_joyR,1009815,"",""
0.2,122711,3,1009815040,"",1,"",lsv_talk_wish_joy,1009815,"",""
"",vo_lsv,21,1009815041,"",0,"",vo_lsv_1524,1009815,"",0
0,122711,11,1009815042,0,10,1,"…잊을 수 없어.\n아니…\n잊고 싶지 않아.",1009815,0,1
"",0,91,1009815043,"","","","",1009815,"",""
0.2,122711,3,1009815044,"",1,"",lsv_idle_wish_joy,1009815,"",""
0.2,122811,3,1009815045,"",1,"",lsv_talk_joy3_blink2,1009815,"",""
"",vo_lsv,21,1009815046,"",0,"",vo_lsv_1525,1009815,"",0
0,122811,11,1009815047,0,10,1,"그러네…\n미소기도 같은 마음이야.",1009815,0,1
"",0,91,1009815048,"","","","",1009815,"",""
0.2,122811,3,1009815049,"",1,"",lsv_idle_sad_normal,1009815,"",""
0.2,122911,3,1009815050,"",1,"",lsv_talk_wish_dere,1009815,"",""
"",vo_lsv,21,1009815051,"",0,"",vo_lsv_1526,1009815,"",0
0,122911,11,1009815052,0,10,1,"미미도 그래.\n계속, 쭉…",1009815,0,1
"",0,91,1009815053,"","","","",1009815,"",""
0.2,122911,3,1009815054,"",1,"",lsv_idle_normal,1009815,"",""
0.2,122711,3,1009815055,"",1,"",lsv_talk_joy1_normal,1009815,"",""
"",vo_lsv,21,1009815056,"",0,"",vo_lsv_1527,1009815,"",0
0,122711,11,1009815057,0,10,1,"그럼… 다음에 또\n뮤뮤와 만났을 때,\n이 일기를 이어서 쓰자.",1009815,0,1
"",0,91,1009815058,"","","","",1009815,"",""
0.2,122711,3,1009815059,"",1,"",lsv_idle_normal,1009815,"",""
0,122811,3,1009815060,"",0,1,lsv_exactly_in,1009815,0.2,lsv_exactly_loop
"",vo_lsv,21,1009815061,"",0,"",vo_lsv_1528,1009815,"",0
0,122811,11,1009815062,0,10,1,"그거 좋네!\n찬성!",1009815,0,1
"",0,91,1009815063,"","","","",1009815,"",""
0.2,122811,3,1009815064,"",1,"",lsv_idle_joy,1009815,"",""
0.2,122911,3,1009815065,"",0,1,lsv_handsup_joy,1009815,0.2,lsv_idle_normal_joy
"",vo_lsv,21,1009815066,"",0,"",vo_lsv_1529,1009815,"",0
0,122911,11,1009815067,0,10,1,"미미도 찬성~♪",1009815,0,1
"",0,91,1009815068,"","","","",1009815,"",""
0.2,122711,3,1009815069,"",1,"",lsv_talk_wish_dere,1009815,"",""
"",vo_lsv,21,1009815070,"",0,"",vo_lsv_1530,1009815,"",0
0,122711,11,1009815071,0,10,1,"이 일기도 소중히 간직하자.\n…기대되는 일이\n하나 늘어난 것 같아. 후훗.",1009815,0,1
"",0,91,1009815072,"","","","",1009815,"",""
0.2,122711,3,1009815073,"",1,"",lsv_idle_wish_dere,1009815,"",""
0.2,122811,3,1009815074,"",1,"",lsv_talk_wish_joy,1009815,"",""
"",vo_lsv,21,1009815075,"",0,"",vo_lsv_1531,1009815,"",0
0,122811,11,1009815076,0,10,1,"그럼,\n언젠가 그때까지!",1009815,0,1
"",0,91,1009815077,"","","","",1009815,"",""
0.2,122811,3,1009815078,"",1,"",lsv_idle_normal,1009815,"",""
0,122811,3,1009815079,"",0,1,lsv_smile,1009815,0.2,lsv_idle_normal
0,122911,3,1009815080,"",0,1,lsv_smile_mimi,1009815,0.2,lsv_idle_normal_joyR
0,122711,3,1009815081,"",0,1,lsv_smile_kyouka,1009815,0.2,lsv_idle_normal_joy
"",vo_lsv,21,1009815082,"",0,"",vo_lsv_1532,1009815,"",0
0,122811,11,1009815083,0,10,1,"…또 보자!",1009815,0,1
0,122911,11,1009815084,0,10,1,"…또 보자!",1009815,0,1
0,122711,11,1009815085,0,10,1,"…또 보자!",1009815,0,1
"",0,91,1009815086,"","","","",1009815,"",""
0.2,0,22,1009815087,"",1,"",0,1009815,"",""
"",0,91,1009815088,"","","","",1009815,"",""
"","",102,1009815089,"","","","",1009815,"",""
"",0,22,1009815090,"","","",0.2,1009815,"",""
"",0.2,93,1009815091,"","","","",1009815,"",""
0,122811,12,1009815092,0,1,0,10,1009815,0,0
0.2,122811,3,1009815093,"",1,"",lsv_talk_normal,1009815,"",""
"",3,93,1009815094,"","","",0,1009815,"",""
0.2,122811,3,1009815095,"",1,"",lsv_idle_normal,1009815,"",""
0,122911,12,1009815096,0,1,0,6,1009815,0,0
0.2,122911,3,1009815097,"",1,"",lsv_talk_joy3,1009815,"",""
"",3,93,1009815098,"","","",0,1009815,"",""
0.2,122911,3,1009815099,"",1,"",lsv_idle_normal_joyR,1009815,"",""
0,122711,12,1009815100,0,1,0,7,1009815,0,0
0.2,122711,3,1009815101,"",1,"",lsv_talk_surprise_dere,1009815,"",""
"",3,93,1009815102,"","","",0,1009815,"",""
0.2,122711,3,1009815103,"",1,"",lsv_idle_wish_joy,1009815,"",""
"",1009815092,101,1009815104,"","","","",1009815,"",""
1,333,6,1009815105,"",1,0,1,1009815,0,1
"",122711,4,1009815106,"","","",1,1009815,"",""
0.2,122711,3,1009815107,"",1,"",lsv_run,1009815,"",""
"",122711,2,1009815108,"",-235,0,-750,1009815,"",0.8
"",122911,4,1009815109,"","","",0,1009815,"",""
0.2,122911,3,1009815110,"",1,"",lsv_run,1009815,"",""
"",122911,2,1009815111,"",-220,0,750,1009815,"",0.8
"",122811,4,1009815112,"","","",0,1009815,"",""
0.2,122811,3,1009815113,"",1,"",lsv_run,1009815,"",""
"",122811,2,1009815114,"",-250,0,850,1009815,"",0.8
"",0.6,93,1009815115,"","","","",1009815,"",""
0.2,122711,6,1009815116,"",1,0,1,1009815,0,1
0.2,122911,6,1009815117,"",1,0,1,1009815,0,1
0.2,122811,6,1009815118,"",1,0,1,1009815,0,1
"",0,91,1009815119,"","","","",1009815,"",""
