event_top_adv_id,type,start_time,condition_type,event_id,value_1,character_id,value_2,story_id,end_time,condition_story_id,value_3
10108007,1003,"2024/01/30 15:00:00",0,10108,4,124601,0,5108407,"2024/02/13 14:59:59",0,0
10108008,1003,"2024/01/30 15:00:00",1,10108,4,124601,0,5108427,"2024/02/13 14:59:59",5108002,0
10108009,1003,"2024/01/30 15:00:00",0,10108,7,124701,0,5108408,"2024/02/13 14:59:59",0,0
10108010,1003,"2024/01/30 15:00:00",1,10108,7,124701,0,5108428,"2024/02/13 14:59:59",5108002,0
10108011,1003,"2024/01/30 15:00:00",1,10108,10,124601,0,5108429,"2024/02/13 14:59:59",5108002,0
10108012,1003,"2024/01/30 15:00:00",0,10108,13,124501,0,5108410,"2024/02/13 14:59:59",0,0
10108013,1003,"2024/01/30 15:00:00",1,10108,13,124501,0,5108430,"2024/02/13 14:59:59",5108002,0
10108014,1003,"2024/01/30 15:00:00",0,10108,15,124501,0,5108411,"2024/02/13 14:59:59",0,0
10108015,1003,"2024/01/30 15:00:00",1,10108,15,124501,0,5108431,"2024/02/13 14:59:59",5108002,0
10109001,1004,"2024/02/16 15:00:00",0,10109,120801,120801,0,5082401,"2024/02/23 14:59:59",0,0
10109002,1002,"2024/02/16 15:00:00",0,10109,1010903,120701,1,5082402,"2024/02/23 14:59:59",0,0
10109003,1002,"2024/02/16 15:00:00",1,10109,1010903,120701,1,5082422,"2024/02/23 14:59:59",5082002,0
10109004,1002,"2024/02/16 15:00:00",1,10109,1010903,120701,1,5082442,"2024/02/23 14:59:59",5082004,0
10109005,1002,"2024/02/16 15:00:00",1,10109,1010903,120701,1,5082402,"2024/02/23 14:59:59",5082005,0
10109006,1001,"2024/02/16 15:00:00",0,10109,10,120801,0,5082403,"2024/02/23 14:59:59",0,0
10109007,1001,"2024/02/16 15:00:00",1,10109,10,120801,0,5082423,"2024/02/23 14:59:59",5082002,0
10109008,1001,"2024/02/16 15:00:00",1,10109,10,120801,0,5082443,"2024/02/23 14:59:59",5082004,0
10109009,1001,"2024/02/16 15:00:00",1,10109,10,120801,0,5082403,"2024/02/23 14:59:59",5082005,0
10109010,1001,"2024/02/16 15:00:00",0,10109,20,120902,0,5082404,"2024/02/23 14:59:59",0,0
10109011,1001,"2024/02/16 15:00:00",1,10109,20,120902,0,5082424,"2024/02/23 14:59:59",5082002,0
10109012,1001,"2024/02/16 15:00:00",1,10109,20,120902,0,5082444,"2024/02/23 14:59:59",5082004,0
10109013,1001,"2024/02/16 15:00:00",1,10109,20,120902,0,5082404,"2024/02/23 14:59:59",5082005,0
10109014,1001,"2024/02/16 15:00:00",0,10109,30,120701,0,5082405,"2024/02/23 14:59:59",0,0
10109015,1001,"2024/02/16 15:00:00",1,10109,30,120701,0,5082425,"2024/02/23 14:59:59",5082002,0
10109016,1001,"2024/02/16 15:00:00",1,10109,30,120701,0,5082445,"2024/02/23 14:59:59",5082004,0
10109017,1001,"2024/02/16 15:00:00",1,10109,30,120701,0,5082405,"2024/02/23 14:59:59",5082005,0
10109018,1003,"2024/02/16 15:00:00",0,10109,2,120701,0,5082406,"2024/02/23 14:59:59",0,0
10109019,1003,"2024/02/16 15:00:00",1,10109,2,120701,0,5082426,"2024/02/23 14:59:59",5082002,0
10109020,1003,"2024/02/16 15:00:00",1,10109,2,120701,0,5082446,"2024/02/23 14:59:59",5082004,0
10109021,1003,"2024/02/16 15:00:00",1,10109,2,120701,0,5082406,"2024/02/23 14:59:59",5082005,0
10109022,1003,"2024/02/16 15:00:00",0,10109,3,120801,0,5082407,"2024/02/23 14:59:59",0,0
10109023,1003,"2024/02/16 15:00:00",1,10109,3,120801,0,5082427,"2024/02/23 14:59:59",5082002,0
10109024,1003,"2024/02/16 15:00:00",1,10109,3,120801,0,5082447,"2024/02/23 14:59:59",5082004,0
10109025,1003,"2024/02/16 15:00:00",1,10109,3,120801,0,5082407,"2024/02/23 14:59:59",5082005,0
10109026,1003,"2024/02/16 15:00:00",0,10109,4,120902,0,5082408,"2024/02/23 14:59:59",0,0
10109027,1003,"2024/02/16 15:00:00",1,10109,4,120902,0,5082428,"2024/02/23 14:59:59",5082002,0
10109028,1003,"2024/02/16 15:00:00",1,10109,4,120902,0,5082448,"2024/02/23 14:59:59",5082004,0
10109029,1003,"2024/02/16 15:00:00",1,10109,4,120902,0,5082408,"2024/02/23 14:59:59",5082005,0
10109030,1003,"2024/02/16 15:00:00",0,10109,5,120701,0,5082409,"2024/02/23 14:59:59",0,0
10109031,1003,"2024/02/16 15:00:00",1,10109,5,120701,0,5082429,"2024/02/23 14:59:59",5082002,0
10109032,1003,"2024/02/16 15:00:00",1,10109,5,120701,0,5082449,"2024/02/23 14:59:59",5082004,0
10109033,1003,"2024/02/16 15:00:00",1,10109,5,120701,0,5082409,"2024/02/23 14:59:59",5082005,0
10109034,1003,"2024/02/16 15:00:00",0,10109,6,120801,0,5082410,"2024/02/23 14:59:59",0,0
10109035,1003,"2024/02/16 15:00:00",1,10109,6,120801,0,5082430,"2024/02/23 14:59:59",5082002,0
10109036,1003,"2024/02/16 15:00:00",1,10109,6,120801,0,5082450,"2024/02/23 14:59:59",5082004,0
10109037,1003,"2024/02/16 15:00:00",1,10109,6,120801,0,5082410,"2024/02/23 14:59:59",5082005,0
10109038,1003,"2024/02/16 15:00:00",0,10109,8,120801,0,5082411,"2024/02/23 14:59:59",0,0
10109039,1003,"2024/02/16 15:00:00",1,10109,8,120801,0,5082431,"2024/02/23 14:59:59",5082002,0
10109040,1003,"2024/02/16 15:00:00",1,10109,8,120801,0,5082451,"2024/02/23 14:59:59",5082004,0
10109041,1003,"2024/02/16 15:00:00",1,10109,8,120801,0,5082411,"2024/02/23 14:59:59",5082005,0
10110001,1002,"2024/02/29 15:00:00",0,10110,1011003,102901,1,5110442,"2024/03/22 14:59:59",0,0
10110002,1003,"2024/02/29 15:00:00",0,10110,2,106101,0,5110446,"2024/03/22 14:59:59",0,0
10110003,1004,"2024/02/29 15:00:00",0,10110,124901,124901,0,5110401,"2024/03/22 14:59:59",0,0
10110004,1002,"2024/02/29 15:00:00",1,10110,1011003,102901,1,5110402,"2024/03/22 14:59:59",5110001,0
10110005,1003,"2024/02/29 15:00:00",1,10110,2,106102,0,5110406,"2024/03/22 14:59:59",5110001,0
10110006,1003,"2024/02/29 15:00:00",0,10110,4,102901,0,5110407,"2024/03/22 14:59:59",0,0
10110007,1003,"2024/02/29 15:00:00",0,10110,7,106501,0,5110408,"2024/03/22 14:59:59",0,0
10110009,1004,"2024/02/29 15:00:00",1,10110,124901,124901,0,5110421,"2024/03/22 14:59:59",5110005,0
10110010,1002,"2024/02/29 15:00:00",1,10110,1011003,124801,1,5110422,"2024/03/22 14:59:59",5110005,0
10110011,1003,"2024/02/29 15:00:00",1,10110,2,125002,0,5110426,"2024/03/22 14:59:59",5110005,0
10110012,1003,"2024/02/29 15:00:00",1,10110,4,124801,0,5110427,"2024/03/22 14:59:59",5110005,0
10110013,1003,"2024/02/29 15:00:00",1,10110,7,124901,0,5110428,"2024/03/22 14:59:59",5110005,0
10111001,1002,"2024/03/07 15:00:00",0,10111,1011103,125002,1,5111402,"2024/03/22 14:59:59",0,0
10111002,1003,"2024/03/07 15:00:00",0,10111,10,125002,0,5111406,"2024/03/22 14:59:59",0,0
10111003,1003,"2024/03/07 15:00:00",0,10111,12,124801,0,5111407,"2024/03/22 14:59:59",0,0
10111004,1003,"2024/03/07 15:00:00",0,10111,17,124901,0,5111408,"2024/03/22 14:59:59",0,0
10111005,1003,"2024/03/07 15:00:00",1,10111,23,125001,0,5111411,"2024/03/22 14:59:59",5111005,0
10111006,1002,"2024/03/07 15:00:00",1,10111,1011103,125001,1,5111442,"2024/03/22 14:59:59",5111004,0
10111007,1003,"2024/03/07 15:00:00",1,10111,10,125001,0,5111446,"2024/03/22 14:59:59",5111004,0
10111008,1002,"2024/03/07 15:00:00",1,10111,1011103,125001,1,5111422,"2024/03/22 14:59:59",5111005,0
10111009,1003,"2024/03/07 15:00:00",1,10111,10,125001,0,5111426,"2024/03/22 14:59:59",5111005,0
10111010,1003,"2024/03/07 15:00:00",1,10111,12,124801,0,5111427,"2024/03/22 14:59:59",5111005,0
10111011,1003,"2024/03/07 15:00:00",1,10111,17,124901,0,5111428,"2024/03/22 14:59:59",5111005,0
10111012,1003,"2024/03/07 15:00:00",1,10111,0,125001,0,5111431,"2024/03/22 14:59:59",5111005,0
10112001,1002,"2024/03/09 15:00:00",0,10112,1011203,106401,1,5084402,"2024/03/22 14:59:59",0,0
10112002,1001,"2024/03/09 15:00:00",0,10112,10,106401,0,5084403,"2024/03/22 14:59:59",0,0
10112003,1001,"2024/03/09 15:00:00",0,10112,20,106001,0,5084404,"2024/03/22 14:59:59",0,0
10112004,1001,"2024/03/09 15:00:00",0,10112,30,105901,0,5084405,"2024/03/22 14:59:59",0,0
10112005,1003,"2024/03/09 15:00:00",1,10112,2,106001,0,5084406,"2024/03/22 14:59:59",5084003,0
10112006,1003,"2024/03/09 15:00:00",1,10112,3,105901,0,5084407,"2024/03/22 14:59:59",5084003,0
10112007,1003,"2024/03/09 15:00:00",1,10112,4,106401,0,5084408,"2024/03/22 14:59:59",5084003,0
10112008,1002,"2024/03/09 15:00:00",1,10112,1011203,106401,1,5084422,"2024/03/22 14:59:59",5084003,0
10112009,1001,"2024/03/09 15:00:00",1,10112,10,106401,0,5084423,"2024/03/22 14:59:59",5084003,0
10112010,1001,"2024/03/09 15:00:00",1,10112,20,106001,0,5084424,"2024/03/22 14:59:59",5084003,0
10112011,1001,"2024/03/09 15:00:00",1,10112,30,105901,0,5084425,"2024/03/22 14:59:59",5084003,0
10113001,1004,"2024/03/14 15:00:00",0,10113,121201,121201,0,5085401,"2024/03/22 14:59:59",0,0
10113002,1002,"2024/03/14 15:00:00",0,10113,1011303,121201,1,5085402,"2024/03/22 14:59:59",0,0
10113003,1001,"2024/03/14 15:00:00",0,10113,10,106001,0,5085403,"2024/03/22 14:59:59",0,0
10113004,1001,"2024/03/14 15:00:00",0,10113,20,105801,0,5085404,"2024/03/22 14:59:59",0,0
10113005,1001,"2024/03/14 15:00:00",0,10113,30,121201,0,5085405,"2024/03/22 14:59:59",0,0
10113006,1003,"2024/03/14 15:00:00",1,10113,7,121001,0,5085406,"2024/03/22 14:59:59",5085005,0
10113007,1003,"2024/03/14 15:00:00",1,10113,8,121101,0,5085407,"2024/03/22 14:59:59",5085005,0
10113008,1003,"2024/03/14 15:00:00",1,10113,9,121201,0,5085408,"2024/03/22 14:59:59",5085005,0
10113009,1003,"2024/03/14 15:00:00",1,10113,14,121001,0,5085411,"2024/03/22 14:59:59",5085005,0
10113010,1002,"2024/03/14 15:00:00",1,10113,1011303,121201,1,5085422,"2024/03/22 14:59:59",5085004,0
10113011,1001,"2024/03/14 15:00:00",1,10113,10,106001,0,5085423,"2024/03/22 14:59:59",5085004,0
10113012,1001,"2024/03/14 15:00:00",1,10113,20,105801,0,5085424,"2024/03/22 14:59:59",5085004,0
10113013,1001,"2024/03/14 15:00:00",1,10113,30,121201,0,5085425,"2024/03/22 14:59:59",5085004,0
10113014,1002,"2024/03/14 15:00:00",1,10113,1011303,121201,1,5085442,"2024/03/22 14:59:59",5085005,0
10113015,1001,"2024/03/14 15:00:00",1,10113,10,121101,0,5085443,"2024/03/22 14:59:59",5085005,0
10113016,1001,"2024/03/14 15:00:00",1,10113,20,121001,0,5085444,"2024/03/22 14:59:59",5085005,0
10113017,1001,"2024/03/14 15:00:00",1,10113,30,121201,0,5085445,"2024/03/22 14:59:59",5085005,0
10114001,1002,"2024/03/30 15:00:00",0,10114,1011403,104601,1,5114402,"2024/04/13 14:59:59",0,0
10114002,1002,"2024/03/30 15:00:00",1,10114,1011403,125101,1,5114422,"2024/04/13 14:59:59",5114003,0
10114003,1003,"2024/03/30 15:00:00",0,10114,2,104601,0,5114406,"2024/04/13 14:59:59",0,0
10114004,1003,"2024/03/30 15:00:00",1,10114,2,125101,0,5114426,"2024/04/13 14:59:59",5114003,0
10114005,1003,"2024/03/30 15:00:00",1,10114,4,125201,0,5114407,"2024/04/13 14:59:59",5114003,0
10114006,1003,"2024/03/30 15:00:00",1,10114,7,125101,0,5114408,"2024/04/13 14:59:59",5114003,0
10114007,1003,"2024/03/30 15:00:00",1,10114,10,125201,0,5114409,"2024/04/13 14:59:59",5114004,0
10114008,1003,"2024/03/30 15:00:00",1,10114,13,125201,0,5114410,"2024/04/13 14:59:59",5114006,0
10114009,1003,"2024/03/30 15:00:00",0,10114,15,105301,0,5114411,"2024/04/13 14:59:59",0,0
10114010,1003,"2024/03/30 15:00:00",1,10114,15,125201,0,5114431,"2024/04/13 14:59:59",5114003,0
10115001,1002,"2024/04/16 15:00:00",0,10115,1011503,105001,1,5088402,"2024/04/23 14:59:59",0,0
10115002,1002,"2024/04/16 15:00:00",1,10115,1011503,121401,1,5088422,"2024/04/23 14:59:59",5088003,0
10115003,1002,"2024/04/16 15:00:00",1,10115,1011503,121401,1,5088442,"2024/04/23 14:59:59",5088005,0
10115004,1001,"2024/04/16 15:00:00",0,10115,10,105001,0,5088403,"2024/04/23 14:59:59",0,0
10115005,1001,"2024/04/16 15:00:00",1,10115,10,121401,0,5088423,"2024/04/23 14:59:59",5088003,0
10115006,1001,"2024/04/16 15:00:00",1,10115,10,121401,0,5088443,"2024/04/23 14:59:59",5088005,0
10115007,1001,"2024/04/16 15:00:00",0,10115,20,102101,0,5088404,"2024/04/23 14:59:59",0,0
10115008,1001,"2024/04/16 15:00:00",1,10115,20,121301,0,5088424,"2024/04/23 14:59:59",5088003,0
10115009,1001,"2024/04/16 15:00:00",1,10115,20,121301,0,5088444,"2024/04/23 14:59:59",5088005,0
10115010,1001,"2024/04/16 15:00:00",0,10115,30,105001,0,5088405,"2024/04/23 14:59:59",0,0
10115011,1001,"2024/04/16 15:00:00",1,10115,30,121401,0,5088425,"2024/04/23 14:59:59",5088003,0
10115012,1001,"2024/04/16 15:00:00",1,10115,30,121401,0,5088445,"2024/04/23 14:59:59",5088005,0
10115013,1003,"2024/04/16 15:00:00",0,10115,2,105001,0,5088406,"2024/04/23 14:59:59",0,0
10115014,1003,"2024/04/16 15:00:00",1,10115,2,121401,0,5088426,"2024/04/23 14:59:59",5088003,0
10115015,1003,"2024/04/16 15:00:00",1,10115,2,121401,0,5088446,"2024/04/23 14:59:59",5088005,0
10115016,1003,"2024/04/16 15:00:00",0,10115,3,102101,0,5088407,"2024/04/23 14:59:59",0,0
10115017,1003,"2024/04/16 15:00:00",1,10115,3,121301,0,5088427,"2024/04/23 14:59:59",5088003,0
10115018,1003,"2024/04/16 15:00:00",1,10115,3,121301,0,5088447,"2024/04/23 14:59:59",5088005,0
10115019,1003,"2024/04/16 15:00:00",0,10115,4,105001,0,5088408,"2024/04/23 14:59:59",0,0
10115020,1003,"2024/04/16 15:00:00",1,10115,4,121401,0,5088428,"2024/04/23 14:59:59",5088003,0
10115021,1003,"2024/04/16 15:00:00",1,10115,4,121401,0,5088448,"2024/04/23 14:59:59",5088005,0
10115022,1003,"2024/04/16 15:00:00",0,10115,5,102101,0,5088409,"2024/04/23 14:59:59",0,0
10115023,1003,"2024/04/16 15:00:00",1,10115,5,121301,0,5088429,"2024/04/23 14:59:59",5088003,0
10115024,1003,"2024/04/16 15:00:00",1,10115,5,121301,0,5088449,"2024/04/23 14:59:59",5088005,0
10115025,1003,"2024/04/16 15:00:00",1,10115,6,121401,0,5088450,"2024/04/23 14:59:59",5088005,0
10115026,1003,"2024/04/16 15:00:00",0,10115,8,105001,0,5088411,"2024/04/23 14:59:59",0,0
10115027,1003,"2024/04/16 15:00:00",1,10115,8,121401,0,5088431,"2024/04/23 14:59:59",5088003,0
10115028,1003,"2024/04/16 15:00:00",1,10115,8,121401,0,5088451,"2024/04/23 14:59:59",5088005,0
10116001,1002,"2024/04/30 15:00:00",0,10116,1011603,103801,1,5116402,"2024/05/14 14:59:59",0,0
10116002,1003,"2024/04/30 15:00:00",0,10116,2,103801,0,5116406,"2024/05/14 14:59:59",0,0
10116003,1002,"2024/04/30 15:00:00",1,10116,1011603,125402,1,5116422,"2024/05/14 14:59:59",5116001,0
10116004,1003,"2024/04/30 15:00:00",1,10116,2,125402,0,5116426,"2024/05/14 14:59:59",5116001,0
10116005,1003,"2024/04/30 15:00:00",1,10116,4,125302,0,5116427,"2024/05/14 14:59:59",5116001,0
10116006,1003,"2024/04/30 15:00:00",1,10116,7,125302,0,5116428,"2024/05/14 14:59:59",5116001,0
10116007,1003,"2024/04/30 15:00:00",1,10116,10,125402,0,5116429,"2024/05/14 14:59:59",5116001,0
10116008,1002,"2024/04/30 15:00:00",1,10116,1011603,125402,1,5116442,"2024/05/14 14:59:59",5116004,0
10116009,1003,"2024/04/30 15:00:00",1,10116,2,125402,0,5116446,"2024/05/14 14:59:59",5116004,0
10116010,1003,"2024/04/30 15:00:00",1,10116,4,125302,0,5116447,"2024/05/14 14:59:59",5116004,0
10116011,1003,"2024/04/30 15:00:00",1,10116,7,125302,0,5116448,"2024/05/14 14:59:59",5116004,0
10116012,1003,"2024/04/30 15:00:00",1,10116,10,125402,0,5116449,"2024/05/14 14:59:59",5116004,0
10116013,1003,"2024/04/30 15:00:00",1,10116,13,125402,0,5116450,"2024/05/14 14:59:59",5116006,0
10116014,1003,"2024/04/30 15:00:00",1,10116,15,125402,0,5116451,"2024/05/14 14:59:59",5116006,0
10117001,1002,"2024/05/16 15:00:00",0,10117,1011703,106601,1,5090402,"2024/05/23 14:59:59",0,0
10117002,1002,"2024/05/16 15:00:00",1,10117,1011703,121601,1,5090422,"2024/05/23 14:59:59",5090002,0
10117003,1001,"2024/05/16 15:00:00",0,10117,10,106601,0,5090403,"2024/05/23 14:59:59",0,0
10117004,1001,"2024/05/16 15:00:00",1,10117,10,121601,0,5090423,"2024/05/23 14:59:59",5090002,0
10117005,1001,"2024/05/16 15:00:00",0,10117,20,105501,0,5090404,"2024/05/23 14:59:59",0,0
10117006,1001,"2024/05/16 15:00:00",1,10117,20,121501,0,5090424,"2024/05/23 14:59:59",5090002,0
10117007,1001,"2024/05/16 15:00:00",0,10117,30,105501,0,5090405,"2024/05/23 14:59:59",0,0
10117008,1001,"2024/05/16 15:00:00",1,10117,30,121501,0,5090425,"2024/05/23 14:59:59",5090002,0
10117009,1003,"2024/05/16 15:00:00",0,10117,2,105501,0,5090406,"2024/05/23 14:59:59",0,0
10117010,1003,"2024/05/16 15:00:00",1,10117,2,121501,0,5090426,"2024/05/23 14:59:59",5090002,0
10117011,1003,"2024/05/16 15:00:00",1,10117,3,121601,0,5090407,"2024/05/23 14:59:59",5090002,0
10117012,1003,"2024/05/16 15:00:00",1,10117,4,121501,0,5090410,"2024/05/23 14:59:59",5090002,0
10117013,1003,"2024/05/16 15:00:00",1,10117,5,121601,0,5090409,"2024/05/23 14:59:59",5090002,0
10117014,1003,"2024/05/16 15:00:00",1,10117,8,121601,0,5090411,"2024/05/23 14:59:59",5090006,0
10118001,1004,"2024/05/28 15:00:00",0,10118,125701,125701,0,5118401,"2024/06/11 14:59:59",0,0
10118002,1002,"2024/05/28 15:00:00",0,10118,1011803,125501,1,5118402,"2024/06/11 14:59:59",0,0
10118003,1003,"2024/05/28 15:00:00",0,10118,2,105701,0,5118406,"2024/06/11 14:59:59",0,0
10118004,1003,"2024/05/28 15:00:00",1,10118,2,105701,0,5118426,"2024/06/11 14:59:59",5118002,0
10118005,1003,"2024/05/28 15:00:00",1,10118,2,105701,0,5118446,"2024/06/11 14:59:59",5118003,0
10118006,1003,"2024/05/28 15:00:00",1,10118,2,125501,0,5118466,"2024/06/11 14:59:59",5118004,0
10118007,1003,"2024/05/28 15:00:00",1,10118,2,125501,0,5118486,"2024/06/11 14:59:59",5118007,0
10118008,1003,"2024/05/28 15:00:00",1,10118,4,125701,0,5118407,"2024/06/11 14:59:59",5118002,0
10118009,1003,"2024/05/28 15:00:00",1,10118,4,125701,0,5118427,"2024/06/11 14:59:59",5118003,0
10118010,1003,"2024/05/28 15:00:00",1,10118,4,125701,0,5118447,"2024/06/11 14:59:59",5118007,0
10118011,1003,"2024/05/28 15:00:00",1,10118,7,125501,0,5118408,"2024/06/11 14:59:59",5118004,0
10118012,1003,"2024/05/28 15:00:00",1,10118,7,125501,0,5118428,"2024/06/11 14:59:59",5118007,0
10118013,1003,"2024/05/28 15:00:00",1,10118,10,125601,0,5118409,"2024/06/11 14:59:59",5118004,0
10118014,1003,"2024/05/28 15:00:00",1,10118,10,125601,0,5118429,"2024/06/11 14:59:59",5118007,0
10118015,1003,"2024/05/28 15:00:00",1,10118,13,125601,0,5118410,"2024/06/11 14:59:59",5118004,0
10118016,1003,"2024/05/28 15:00:00",1,10118,13,125601,0,5118430,"2024/06/11 14:59:59",5118007,0
10118017,1003,"2024/05/28 15:00:00",1,10118,15,125501,0,5118411,"2024/06/11 14:59:59",5118007,0
10119001,1002,"2024/06/14 15:00:00",0,10119,1011903,101401,1,5092402,"2024/06/21 14:59:59",0,0
10119002,1002,"2024/06/14 15:00:00",1,10119,1011903,101401,1,5092422,"2024/06/21 14:59:59",5092001,0
10119003,1002,"2024/06/14 15:00:00",1,10119,1011903,101401,1,5092442,"2024/06/21 14:59:59",5092004,0
10119004,1001,"2024/06/14 15:00:00",0,10119,10,101401,0,5092403,"2024/06/21 14:59:59",0,0
10119005,1001,"2024/06/14 15:00:00",1,10119,10,101401,0,5092423,"2024/06/21 14:59:59",5092001,0
10119006,1001,"2024/06/14 15:00:00",1,10119,10,101401,0,5092443,"2024/06/21 14:59:59",5092004,0
10119007,1001,"2024/06/14 15:00:00",0,10119,20,103101,0,5092404,"2024/06/21 14:59:59",0,0
10119008,1001,"2024/06/14 15:00:00",1,10119,20,122001,0,5092424,"2024/06/21 14:59:59",5092001,0
10119009,1001,"2024/06/14 15:00:00",1,10119,20,122001,0,5092444,"2024/06/21 14:59:59",5092004,0
10119010,1001,"2024/06/14 15:00:00",1,10119,30,121901,0,5092425,"2024/06/21 14:59:59",5092001,0
10119011,1001,"2024/06/14 15:00:00",1,10119,30,121901,0,5092445,"2024/06/21 14:59:59",5092004,0
10119012,1003,"2024/06/14 15:00:00",1,10119,2,101401,0,5092426,"2024/06/21 14:59:59",5092001,0
10119013,1003,"2024/06/14 15:00:00",1,10119,2,101401,0,5092446,"2024/06/21 14:59:59",5092004,0
10119014,1003,"2024/06/14 15:00:00",0,10119,3,103101,0,5092407,"2024/06/21 14:59:59",0,0
10119015,1003,"2024/06/14 15:00:00",1,10119,3,122001,0,5092427,"2024/06/21 14:59:59",5092001,0
10119016,1003,"2024/06/14 15:00:00",1,10119,3,122001,0,5092447,"2024/06/21 14:59:59",5092004,0
10119017,1003,"2024/06/14 15:00:00",1,10119,4,121901,0,5092428,"2024/06/21 14:59:59",5092001,0
10119018,1003,"2024/06/14 15:00:00",1,10119,4,121901,0,5092448,"2024/06/21 14:59:59",5092004,0
10119019,1003,"2024/06/14 15:00:00",1,10119,5,122001,0,5092429,"2024/06/21 14:59:59",5092001,0
10119020,1003,"2024/06/14 15:00:00",1,10119,5,122001,0,5092449,"2024/06/21 14:59:59",5092004,0
10119021,1003,"2024/06/14 15:00:00",0,10119,6,100901,0,5092410,"2024/06/21 14:59:59",0,0
10119022,1003,"2024/06/14 15:00:00",1,10119,6,121901,0,5092430,"2024/06/21 14:59:59",5092001,0
10119023,1003,"2024/06/14 15:00:00",1,10119,6,121901,0,5092450,"2024/06/21 14:59:59",5092004,0
10119024,1003,"2024/06/14 15:00:00",1,10119,8,101401,0,5092431,"2024/06/21 14:59:59",5092001,0
10119025,1003,"2024/06/14 15:00:00",1,10119,8,101401,0,5092451,"2024/06/21 14:59:59",5092004,0
10120002,1002,"2024/07/02 15:00:00",0,10120,1012003,126201,1,5120422,"2024/07/16 14:59:59",0,0
10120004,1003,"2024/07/02 15:00:00",0,10120,2,126201,0,5120406,"2024/07/16 14:59:59",0,0
10120005,1003,"2024/07/02 15:00:00",1,10120,4,126301,0,5120407,"2024/07/16 14:59:59",5120001,0
10120006,1003,"2024/07/02 15:00:00",1,10120,7,126201,0,5120408,"2024/07/16 14:59:59",5120001,0
10120007,1003,"2024/07/02 15:00:00",1,10120,10,126301,0,5120409,"2024/07/16 14:59:59",5120001,0
10120008,1003,"2024/07/02 15:00:00",1,10120,13,126201,0,5120410,"2024/07/16 14:59:59",5120001,0
10120010,1003,"2024/07/02 15:00:00",0,10120,15,126201,0,5120411,"2024/07/16 14:59:59",0,0
10121001,1004,"2024/07/16 15:00:00",0,10121,122101,122101,0,5094401,"2024/07/23 14:59:59",0,0
10121002,1002,"2024/07/16 15:00:00",0,10121,1012103,104001,1,5094402,"2024/07/23 14:59:59",0,0
10121003,1001,"2024/07/16 15:00:00",0,10121,10,104001,0,5094403,"2024/07/23 14:59:59",0,0
10121004,1001,"2024/07/16 15:00:00",0,10121,20,104001,0,5094404,"2024/07/23 14:59:59",0,0
10121005,1001,"2024/07/16 15:00:00",0,10121,30,104001,0,5094405,"2024/07/23 14:59:59",0,0
10121006,1003,"2024/07/16 15:00:00",1,10121,2,122101,0,5094406,"2024/07/23 14:59:59",5094001,0
10121007,1003,"2024/07/16 15:00:00",1,10121,3,122201,0,5094407,"2024/07/23 14:59:59",5094001,0
10121008,1003,"2024/07/16 15:00:00",1,10121,4,123401,0,5094408,"2024/07/23 14:59:59",5094001,0
10121010,1003,"2024/07/16 15:00:00",1,10121,5,122201,0,5094409,"2024/07/23 14:59:59",5094001,0
10121011,1003,"2024/07/16 15:00:00",1,10121,6,122101,0,5094410,"2024/07/23 14:59:59",5094001,0
10121012,1003,"2024/07/16 15:00:00",1,10121,8,122101,0,5094411,"2024/07/23 14:59:59",5094001,0
10121013,1002,"2024/07/16 15:00:00",1,10121,1012103,122101,1,5094422,"2024/07/23 14:59:59",5094001,0
10121014,1001,"2024/07/16 15:00:00",1,10121,10,122101,0,5094423,"2024/07/23 14:59:59",5094001,0
10121015,1001,"2024/07/16 15:00:00",1,10121,20,122101,0,5094424,"2024/07/23 14:59:59",5094001,0
