promotion_level,unit_id,accuracy,physical_penetrate,hp_recovery_rate,physical_critical,magic_critical,magic_def,hp,wave_energy_recovery,dodge,life_steal,energy_reduce_rate,def,wave_hp_recovery,energy_recovery_rate,magic_str,magic_penetrate,atk
27,123001,0.0,0.0,158.0,0.0,103.0,1132.0,15535.0,229.0,6.0,0.0,18.0,921.0,1685.0,20.0,10583.0,0.0,0.0
28,123001,0.0,0.0,158.0,0.0,108.0,1205.0,17300.0,229.0,6.0,0.0,18.0,992.0,1685.0,20.0,11895.0,0.0,0.0
29,123001,0.0,0.0,158.0,0.0,118.0,1281.0,19295.0,229.0,6.0,0.0,18.0,1068.0,1685.0,20.0,13300.0,0.0,0.0
30,123001,0.0,0.0,158.0,0.0,128.0,1362.0,21525.0,229.0,6.0,0.0,18.0,1149.0,1685.0,20.0,14775.0,0.0,0.0
31,123001,0.0,0.0,158.0,0.0,138.0,1445.0,23915.0,229.0,6.0,0.0,18.0,1232.0,1685.0,20.0,16322.0,0.0,0.0
32,123001,0.0,0.0,158.0,0.0,148.0,1530.0,26460.0,229.0,6.0,0.0,18.0,1317.0,1685.0,20.0,17940.0,0.0,0.0
33,123001,0.0,0.0,158.0,0.0,158.0,1617.0,29250.0,229.0,6.0,0.0,18.0,1404.0,1685.0,20.0,19655.0,0.0,0.0
34,123001,0.0,0.0,158.0,0.0,168.0,1706.0,32450.0,229.0,6.0,0.0,18.0,1493.0,1685.0,20.0,21467.0,0.0,0.0
35,123001,0.0,0.0,158.0,0.0,178.0,1796.0,36060.0,229.0,6.0,0.0,18.0,1583.0,1685.0,20.0,23352.0,0.0,0.0
2,123101,0.0,0.0,0.0,0.0,0.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,26.0,0.0,0.0
3,123101,0.0,0.0,0.0,0.0,0.0,7.0,150.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,94.0,0.0,0.0
4,123101,0.0,0.0,10.0,0.0,0.0,14.0,270.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,214.0,0.0,0.0
5,123101,0.0,0.0,10.0,0.0,0.0,29.0,450.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,405.0,0.0,0.0
6,123101,0.0,0.0,10.0,0.0,0.0,42.0,800.0,50.0,0.0,0.0,0.0,4.0,100.0,0.0,634.0,0.0,0.0
7,123101,0.0,0.0,15.0,0.0,0.0,56.0,1395.0,85.0,0.0,0.0,0.0,8.0,100.0,0.0,894.0,0.0,0.0
8,123101,0.0,0.0,30.0,0.0,0.0,63.0,1560.0,120.0,0.0,1.0,0.0,10.0,100.0,4.0,1286.0,0.0,0.0
9,123101,0.0,0.0,45.0,0.0,16.0,70.0,1700.0,155.0,0.0,2.0,0.0,10.0,100.0,9.0,1710.0,0.0,0.0
10,123101,0.0,0.0,45.0,0.0,45.0,75.0,1970.0,170.0,0.0,4.0,0.0,13.0,320.0,14.0,2175.0,0.0,0.0
11,123101,0.0,0.0,45.0,0.0,90.0,80.0,2130.0,186.0,0.0,5.0,5.0,13.0,540.0,14.0,2687.0,0.0,0.0
12,123101,0.0,0.0,45.0,0.0,143.0,85.0,2230.0,222.0,0.0,6.0,11.0,16.0,640.0,14.0,3211.0,0.0,0.0
13,123101,0.0,0.0,45.0,0.0,205.0,92.0,2370.0,242.0,0.0,6.0,17.0,21.0,640.0,16.0,3744.0,0.0,0.0
14,123101,0.0,0.0,45.0,0.0,281.0,99.0,2510.0,272.0,0.0,6.0,17.0,25.0,760.0,18.0,4324.0,0.0,0.0
15,123101,0.0,0.0,45.0,0.0,351.0,108.0,2540.0,282.0,0.0,6.0,17.0,33.0,880.0,22.0,4929.0,0.0,0.0
16,123101,0.0,0.0,45.0,0.0,426.0,116.0,2570.0,312.0,0.0,6.0,17.0,38.0,880.0,22.0,5602.0,0.0,0.0
17,123101,0.0,0.0,45.0,0.0,498.0,125.0,2570.0,342.0,0.0,6.0,17.0,42.0,880.0,22.0,6330.0,0.0,0.0
18,123101,0.0,0.0,45.0,0.0,587.0,134.0,2570.0,372.0,0.0,6.0,17.0,48.0,880.0,22.0,7114.0,0.0,0.0
19,123101,0.0,0.0,45.0,0.0,720.0,141.0,2570.0,372.0,0.0,6.0,17.0,53.0,880.0,22.0,8002.0,0.0,0.0
20,123101,0.0,0.0,45.0,0.0,877.0,155.0,2570.0,372.0,0.0,6.0,17.0,63.0,880.0,22.0,8923.0,0.0,0.0
21,123101,0.0,0.0,45.0,0.0,1079.0,163.0,2570.0,372.0,0.0,6.0,17.0,69.0,980.0,22.0,9942.0,0.0,0.0
22,123101,0.0,0.0,45.0,0.0,1297.0,170.0,2570.0,372.0,0.0,6.0,17.0,74.0,1080.0,22.0,11139.0,0.0,0.0
23,123101,0.0,0.0,45.0,0.0,1481.0,186.0,2570.0,372.0,0.0,6.0,17.0,80.0,1080.0,22.0,12462.0,0.0,0.0
24,123101,0.0,0.0,45.0,0.0,1624.0,203.0,2570.0,372.0,0.0,6.0,17.0,86.0,1080.0,22.0,13937.0,0.0,0.0
25,123101,0.0,0.0,45.0,0.0,1733.0,211.0,2570.0,372.0,0.0,6.0,17.0,92.0,1080.0,22.0,15647.0,0.0,0.0
26,123101,0.0,0.0,45.0,0.0,1805.0,220.0,3030.0,372.0,0.0,6.0,17.0,98.0,1080.0,22.0,17487.0,0.0,0.0
27,123101,0.0,0.0,45.0,0.0,1850.0,228.0,3030.0,372.0,0.0,6.0,17.0,104.0,1080.0,22.0,19522.0,0.0,0.0
28,123101,0.0,0.0,45.0,0.0,1882.0,233.0,3030.0,372.0,0.0,6.0,17.0,109.0,1080.0,22.0,21720.0,0.0,0.0
29,123101,0.0,0.0,45.0,0.0,1915.0,237.0,3490.0,372.0,0.0,6.0,17.0,113.0,1080.0,22.0,24042.0,0.0,0.0
30,123101,0.0,0.0,45.0,0.0,1949.0,241.0,3490.0,372.0,0.0,6.0,17.0,117.0,1080.0,22.0,26563.0,0.0,0.0
31,123101,0.0,0.0,45.0,0.0,1983.0,245.0,3950.0,372.0,0.0,6.0,17.0,121.0,1080.0,22.0,29142.0,0.0,0.0
32,123101,0.0,0.0,45.0,0.0,2017.0,249.0,3950.0,372.0,0.0,6.0,17.0,125.0,1080.0,22.0,31884.0,0.0,0.0
33,123101,0.0,0.0,45.0,0.0,2050.0,253.0,4450.0,372.0,0.0,6.0,17.0,129.0,1080.0,22.0,34717.0,0.0,0.0
34,123101,0.0,0.0,45.0,0.0,2082.0,257.0,4950.0,372.0,0.0,6.0,17.0,133.0,1080.0,22.0,37699.0,0.0,0.0
35,123101,0.0,0.0,45.0,0.0,2114.0,261.0,4950.0,372.0,0.0,6.0,17.0,137.0,1080.0,22.0,40886.0,0.0,0.0
2,123201,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,50.0,0.0,0.0,0.0,32.0
3,123201,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,109.0
4,123201,0.0,0.0,0.0,0.0,0.0,1.0,255.0,10.0,0.0,0.0,0.0,6.0,160.0,0.0,0.0,0.0,256.0
5,123201,0.0,0.0,10.0,0.0,0.0,2.0,500.0,30.0,0.0,0.0,0.0,9.0,160.0,0.0,0.0,0.0,473.0
6,123201,0.0,0.0,10.0,0.0,0.0,4.0,825.0,30.0,0.0,0.0,0.0,17.0,340.0,0.0,0.0,0.0,763.0
7,123201,0.0,0.0,10.0,0.0,0.0,6.0,1205.0,30.0,0.0,0.0,0.0,23.0,810.0,0.0,0.0,0.0,1102.0
8,123201,0.0,0.0,10.0,0.0,0.0,8.0,1725.0,30.0,0.0,0.0,0.0,31.0,1045.0,0.0,0.0,0.0,1485.0
9,123201,0.0,0.0,10.0,10.0,0.0,10.0,2045.0,55.0,0.0,0.0,0.0,40.0,1045.0,5.0,0.0,0.0,1932.0
10,123201,0.0,0.0,20.0,50.0,0.0,16.0,2195.0,55.0,0.0,0.0,0.0,47.0,1045.0,10.0,0.0,0.0,2434.0
11,123201,11.0,0.0,30.0,98.0,0.0,23.0,2555.0,55.0,2.0,2.0,0.0,54.0,1045.0,10.0,0.0,0.0,2887.0
12,123201,22.0,0.0,30.0,140.0,0.0,30.0,3085.0,55.0,2.0,4.0,0.0,64.0,1045.0,16.0,0.0,0.0,3341.0
13,123201,33.0,0.0,30.0,195.0,0.0,36.0,3275.0,80.0,2.0,6.0,0.0,72.0,1045.0,19.0,0.0,0.0,3889.0
14,123201,33.0,0.0,30.0,276.0,0.0,46.0,3395.0,105.0,2.0,6.0,0.0,85.0,1145.0,19.0,0.0,0.0,4440.0
15,123201,33.0,0.0,30.0,362.0,0.0,55.0,3395.0,105.0,2.0,6.0,0.0,95.0,1245.0,19.0,0.0,0.0,5068.0
16,123201,36.0,0.0,30.0,440.0,0.0,62.0,3395.0,105.0,2.0,6.0,0.0,108.0,1245.0,19.0,0.0,0.0,5727.0
17,123201,39.0,0.0,30.0,527.0,0.0,69.0,3645.0,105.0,2.0,6.0,0.0,123.0,1395.0,19.0,0.0,0.0,6382.0
18,123201,39.0,0.0,30.0,634.0,0.0,74.0,3895.0,105.0,2.0,6.0,0.0,126.0,1395.0,19.0,0.0,0.0,7228.0
19,123201,39.0,0.0,30.0,734.0,0.0,83.0,3990.0,105.0,4.0,6.0,0.0,136.0,1395.0,19.0,0.0,0.0,8097.0
20,123201,39.0,0.0,30.0,825.0,0.0,93.0,4185.0,114.0,4.0,6.0,0.0,146.0,1395.0,19.0,0.0,0.0,9058.0
21,123201,39.0,0.0,30.0,920.0,0.0,98.0,4375.0,123.0,4.0,6.0,0.0,152.0,1395.0,19.0,0.0,0.0,10224.0
22,123201,39.0,0.0,30.0,1022.0,0.0,112.0,4720.0,123.0,4.0,6.0,0.0,170.0,1395.0,19.0,0.0,0.0,11385.0
23,123201,39.0,0.0,30.0,1128.0,0.0,129.0,5305.0,123.0,4.0,6.0,0.0,192.0,1395.0,19.0,0.0,0.0,12651.0
24,123201,39.0,0.0,30.0,1226.0,0.0,151.0,5705.0,123.0,4.0,6.0,0.0,213.0,1395.0,19.0,0.0,0.0,14035.0
25,123201,39.0,0.0,30.0,1298.0,0.0,178.0,5845.0,123.0,4.0,6.0,0.0,234.0,1395.0,19.0,0.0,0.0,15596.0
26,123201,39.0,0.0,30.0,1348.0,0.0,205.0,6015.0,123.0,4.0,6.0,0.0,253.0,1395.0,19.0,0.0,0.0,17320.0
27,123201,39.0,0.0,30.0,1375.0,0.0,231.0,6475.0,123.0,4.0,6.0,0.0,274.0,1395.0,19.0,0.0,0.0,19128.0
28,123201,39.0,0.0,30.0,1396.0,0.0,249.0,6935.0,123.0,4.0,6.0,0.0,292.0,1395.0,19.0,0.0,0.0,21122.0
29,123201,39.0,0.0,30.0,1421.0,0.0,259.0,7455.0,123.0,4.0,6.0,0.0,302.0,1395.0,19.0,0.0,0.0,23351.0
30,123201,39.0,0.0,30.0,1447.0,0.0,279.0,8235.0,123.0,4.0,6.0,0.0,322.0,1395.0,19.0,0.0,0.0,25596.0
31,123201,39.0,0.0,30.0,1473.0,0.0,294.0,9220.0,123.0,4.0,6.0,0.0,337.0,1395.0,19.0,0.0,0.0,27977.0
32,123201,39.0,0.0,30.0,1499.0,0.0,300.0,10045.0,123.0,4.0,6.0,0.0,343.0,1395.0,19.0,0.0,0.0,30576.0
33,123201,39.0,0.0,30.0,1524.0,0.0,306.0,10970.0,123.0,4.0,6.0,0.0,349.0,1395.0,19.0,0.0,0.0,33258.0
34,123201,39.0,0.0,30.0,1548.0,0.0,321.0,12255.0,123.0,4.0,6.0,0.0,364.0,1395.0,19.0,0.0,0.0,35973.0
35,123201,39.0,0.0,30.0,1572.0,0.0,336.0,13540.0,123.0,4.0,6.0,0.0,379.0,1395.0,19.0,0.0,0.0,38867.0
2,123301,0.0,0.0,0.0,0.0,0.0,0.0,65.0,10.0,1.0,0.0,0.0,2.0,75.0,0.0,0.0,0.0,13.0
3,123301,0.0,0.0,0.0,0.0,0.0,0.0,245.0,25.0,1.0,0.0,0.0,5.0,150.0,0.0,0.0,0.0,65.0
4,123301,0.0,0.0,0.0,0.0,0.0,3.0,480.0,55.0,3.0,0.0,0.0,9.0,315.0,0.0,0.0,0.0,153.0
5,123301,0.0,0.0,5.0,0.0,0.0,7.0,870.0,95.0,6.0,0.0,0.0,15.0,475.0,0.0,0.0,0.0,281.0
6,123301,0.0,0.0,5.0,0.0,0.0,11.0,1400.0,110.0,10.0,3.0,0.0,23.0,775.0,0.0,0.0,0.0,467.0
7,123301,0.0,0.0,5.0,0.0,0.0,14.0,2130.0,135.0,10.0,6.0,0.0,35.0,1590.0,0.0,0.0,0.0,681.0
8,123301,0.0,0.0,5.0,10.0,0.0,25.0,2830.0,160.0,10.0,6.0,0.0,51.0,1915.0,9.0,0.0,0.0,955.0
9,123301,0.0,0.0,20.0,30.0,0.0,39.0,3940.0,160.0,15.0,6.0,5.0,68.0,1915.0,23.0,10.0,0.0,1174.0
10,123301,0.0,0.0,20.0,80.0,0.0,50.0,4440.0,160.0,15.0,6.0,10.0,82.0,1915.0,37.0,10.0,0.0,1586.0
11,123301,3.0,0.0,30.0,128.0,0.0,58.0,5040.0,160.0,15.0,6.0,10.0,92.0,2165.0,37.0,10.0,0.0,2025.0
12,123301,26.0,0.0,30.0,172.0,0.0,60.0,5610.0,160.0,15.0,6.0,10.0,103.0,2415.0,37.0,10.0,0.0,2477.0
13,123301,46.0,0.0,32.0,212.0,0.0,80.0,6000.0,160.0,17.0,6.0,10.0,128.0,2415.0,37.0,10.0,0.0,2825.0
14,123301,46.0,0.0,32.0,255.0,0.0,105.0,6240.0,185.0,19.0,6.0,12.0,158.0,2415.0,37.0,10.0,0.0,3197.0
15,123301,46.0,0.0,32.0,335.0,0.0,133.0,6240.0,197.0,19.0,6.0,12.0,183.0,2515.0,37.0,10.0,0.0,3647.0
16,123301,51.0,0.0,32.0,435.0,0.0,154.0,6290.0,197.0,19.0,6.0,12.0,208.0,2515.0,37.0,10.0,0.0,4150.0
17,123301,59.0,0.0,32.0,522.0,0.0,175.0,6350.0,197.0,22.0,6.0,12.0,234.0,2665.0,37.0,10.0,0.0,4665.0
18,123301,59.0,0.0,32.0,621.0,0.0,205.0,6400.0,197.0,24.0,6.0,12.0,266.0,2815.0,37.0,10.0,0.0,5207.0
19,123301,59.0,0.0,32.0,701.0,0.0,236.0,6400.0,197.0,26.0,6.0,12.0,300.0,2910.0,37.0,10.0,0.0,5862.0
20,123301,59.0,0.0,32.0,741.0,0.0,265.0,6530.0,197.0,26.0,6.0,12.0,340.0,2910.0,37.0,10.0,0.0,6618.0
21,123301,59.0,0.0,32.0,782.0,0.0,307.0,6860.0,197.0,26.0,6.0,12.0,384.0,2910.0,37.0,10.0,0.0,7363.0
22,123301,59.0,0.0,32.0,844.0,0.0,359.0,7385.0,197.0,26.0,6.0,12.0,435.0,2910.0,37.0,10.0,0.0,8171.0
23,123301,59.0,0.0,32.0,892.0,0.0,409.0,7385.0,197.0,26.0,6.0,12.0,491.0,2910.0,37.0,10.0,0.0,9196.0
24,123301,59.0,0.0,32.0,903.0,0.0,456.0,7795.0,197.0,26.0,6.0,12.0,540.0,2910.0,37.0,10.0,0.0,10356.0
25,123301,59.0,0.0,32.0,938.0,0.0,506.0,8410.0,197.0,26.0,6.0,12.0,585.0,2910.0,37.0,10.0,0.0,11647.0
26,123301,59.0,0.0,32.0,970.0,0.0,566.0,10210.0,197.0,26.0,6.0,12.0,637.0,2910.0,37.0,10.0,0.0,12866.0
27,123301,59.0,0.0,32.0,979.0,0.0,629.0,13910.0,197.0,26.0,6.0,12.0,691.0,2910.0,37.0,10.0,0.0,13968.0
28,123301,59.0,0.0,32.0,995.0,0.0,688.0,18215.0,197.0,26.0,6.0,12.0,746.0,2910.0,37.0,10.0,0.0,15141.0
29,123301,59.0,0.0,32.0,1018.0,0.0,748.0,21125.0,197.0,26.0,6.0,12.0,806.0,2910.0,37.0,10.0,0.0,16601.0
30,123301,59.0,0.0,32.0,1042.0,0.0,809.0,22500.0,197.0,26.0,6.0,12.0,867.0,2910.0,37.0,10.0,0.0,18370.0
31,123301,59.0,0.0,32.0,1066.0,0.0,861.0,24015.0,197.0,26.0,6.0,12.0,919.0,2910.0,37.0,10.0,0.0,20322.0
32,123301,59.0,0.0,32.0,1089.0,0.0,899.0,25870.0,197.0,26.0,6.0,12.0,957.0,2910.0,37.0,10.0,0.0,22486.0
33,123301,59.0,0.0,32.0,1111.0,0.0,932.0,28100.0,197.0,26.0,6.0,12.0,990.0,2910.0,37.0,10.0,0.0,24753.0
34,123301,59.0,0.0,32.0,1132.0,0.0,981.0,30405.0,197.0,26.0,6.0,12.0,1039.0,2910.0,37.0,10.0,0.0,27015.0
35,123301,59.0,0.0,32.0,1153.0,0.0,1030.0,32880.0,197.0,26.0,6.0,12.0,1088.0,2910.0,37.0,10.0,0.0,29437.0
2,123501,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,14.0
3,123501,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,1.0,0.0,0.0,10.0,100.0,0.0,0.0,0.0,63.0
4,123501,0.0,0.0,0.0,0.0,0.0,3.0,480.0,0.0,3.0,0.0,0.0,21.0,235.0,0.0,0.0,0.0,140.0
5,123501,0.0,0.0,0.0,0.0,0.0,7.0,870.0,0.0,6.0,0.0,0.0,37.0,395.0,0.0,0.0,0.0,256.0
6,123501,0.0,0.0,0.0,0.0,0.0,15.0,1520.0,0.0,6.0,0.0,0.0,55.0,605.0,0.0,0.0,0.0,427.0
7,123501,0.0,0.0,0.0,0.0,0.0,25.0,1960.0,0.0,6.0,0.0,0.0,75.0,1210.0,0.0,0.0,0.0,653.0
8,123501,0.0,0.0,0.0,0.0,0.0,34.0,2950.0,0.0,6.0,0.0,0.0,103.0,1535.0,0.0,0.0,0.0,857.0
9,123501,0.0,0.0,0.0,15.0,0.0,41.0,3200.0,0.0,7.0,0.0,0.0,128.0,1535.0,5.0,0.0,0.0,1229.0
10,123501,0.0,0.0,10.0,50.0,0.0,53.0,3350.0,0.0,7.0,0.0,0.0,146.0,1535.0,13.0,0.0,0.0,1633.0
11,123501,0.0,0.0,20.0,87.0,0.0,71.0,3650.0,0.0,7.0,1.0,0.0,163.0,1535.0,16.0,0.0,0.0,2040.0
12,123501,20.0,0.0,20.0,115.0,0.0,82.0,3820.0,0.0,11.0,1.0,0.0,180.0,1535.0,22.0,0.0,0.0,2460.0
13,123501,30.0,0.0,20.0,158.0,0.0,97.0,3950.0,25.0,13.0,1.0,0.0,200.0,1535.0,22.0,0.0,0.0,2930.0
14,123501,30.0,0.0,20.0,195.0,0.0,112.0,4030.0,50.0,15.0,3.0,0.0,218.0,1535.0,22.0,0.0,0.0,3467.0
15,123501,30.0,0.0,20.0,247.0,0.0,128.0,4030.0,62.0,15.0,5.0,0.0,231.0,1535.0,22.0,0.0,0.0,4077.0
16,123501,33.0,0.0,20.0,304.0,0.0,147.0,4280.0,62.0,15.0,7.0,0.0,248.0,1585.0,22.0,0.0,0.0,4660.0
17,123501,36.0,0.0,20.0,362.0,0.0,159.0,4805.0,62.0,15.0,7.0,0.0,272.0,1585.0,22.0,0.0,0.0,5270.0
18,123501,36.0,0.0,20.0,429.0,0.0,172.0,5465.0,62.0,15.0,7.0,0.0,295.0,1585.0,22.0,0.0,0.0,5950.0
19,123501,36.0,0.0,20.0,507.0,0.0,187.0,5995.0,77.0,15.0,7.0,0.0,319.0,1585.0,22.0,0.0,0.0,6722.0
20,123501,36.0,0.0,20.0,598.0,0.0,206.0,6350.0,97.0,15.0,7.0,0.0,344.0,1585.0,22.0,0.0,0.0,7597.0
21,123501,36.0,0.0,20.0,693.0,0.0,230.0,6755.0,117.0,15.0,7.0,0.0,373.0,1585.0,22.0,0.0,0.0,8520.0
22,123501,36.0,0.0,20.0,777.0,0.0,264.0,7185.0,137.0,15.0,7.0,0.0,409.0,1585.0,22.0,0.0,0.0,9545.0
23,123501,36.0,0.0,20.0,818.0,0.0,301.0,7705.0,137.0,15.0,7.0,0.0,453.0,1585.0,22.0,0.0,0.0,10677.0
24,123501,36.0,0.0,20.0,847.0,0.0,329.0,8195.0,137.0,15.0,7.0,0.0,504.0,1585.0,22.0,0.0,0.0,11945.0
25,123501,36.0,0.0,20.0,897.0,0.0,347.0,8195.0,137.0,15.0,7.0,0.0,535.0,1585.0,22.0,0.0,0.0,13565.0
26,123501,36.0,0.0,20.0,921.0,0.0,367.0,9540.0,137.0,15.0,7.0,0.0,563.0,1585.0,22.0,0.0,0.0,15201.0
27,123501,36.0,0.0,20.0,939.0,0.0,383.0,11350.0,137.0,15.0,7.0,0.0,584.0,1585.0,22.0,0.0,0.0,16954.0
28,123501,36.0,0.0,20.0,957.0,0.0,400.0,13225.0,137.0,15.0,7.0,0.0,605.0,1585.0,22.0,0.0,0.0,18824.0
29,123501,36.0,0.0,20.0,976.0,0.0,419.0,13485.0,137.0,15.0,7.0,0.0,626.0,1585.0,22.0,0.0,0.0,21031.0
30,123501,36.0,0.0,20.0,996.0,0.0,440.0,13745.0,137.0,15.0,7.0,0.0,647.0,1585.0,22.0,0.0,0.0,23376.0
31,123501,36.0,0.0,20.0,1016.0,0.0,451.0,14065.0,137.0,15.0,7.0,0.0,658.0,1585.0,22.0,0.0,0.0,25925.0
32,123501,36.0,0.0,20.0,1036.0,0.0,457.0,14590.0,137.0,15.0,7.0,0.0,664.0,1585.0,22.0,0.0,0.0,28612.0
33,123501,36.0,0.0,20.0,1055.0,0.0,463.0,15115.0,137.0,15.0,7.0,0.0,670.0,1585.0,22.0,0.0,0.0,31395.0
34,123501,36.0,0.0,20.0,1073.0,0.0,484.0,15475.0,137.0,15.0,7.0,0.0,691.0,1585.0,22.0,0.0,0.0,34246.0
35,123501,36.0,0.0,20.0,1091.0,0.0,490.0,16000.0,137.0,15.0,7.0,0.0,697.0,1585.0,22.0,0.0,0.0,37376.0
2,123601,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,25.0
3,123601,0.0,0.0,0.0,0.0,0.0,1.0,310.0,5.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,79.0
4,123601,0.0,0.0,0.0,0.0,0.0,2.0,750.0,10.0,0.0,0.0,0.0,9.0,130.0,0.0,0.0,0.0,187.0
5,123601,0.0,0.0,10.0,0.0,0.0,4.0,1150.0,45.0,3.0,0.0,0.0,14.0,130.0,0.0,0.0,0.0,341.0
6,123601,0.0,0.0,10.0,0.0,0.0,6.0,1905.0,60.0,3.0,0.0,0.0,25.0,220.0,0.0,0.0,0.0,563.0
7,123601,0.0,0.0,10.0,0.0,0.0,8.0,2655.0,60.0,3.0,5.0,0.0,37.0,690.0,0.0,0.0,0.0,810.0
8,123601,0.0,0.0,10.0,0.0,0.0,10.0,3310.0,85.0,3.0,5.0,0.0,45.0,925.0,8.0,0.0,0.0,1166.0
9,123601,0.0,0.0,10.0,25.0,0.0,12.0,3845.0,110.0,3.0,5.0,0.0,54.0,1225.0,13.0,0.0,0.0,1564.0
10,123601,0.0,0.0,20.0,65.0,0.0,18.0,3915.0,125.0,3.0,8.0,0.0,60.0,1325.0,22.0,0.0,0.0,2035.0
11,123601,18.0,0.0,30.0,115.0,0.0,23.0,4175.0,125.0,5.0,8.0,0.0,64.0,1475.0,26.0,0.0,0.0,2500.0
12,123601,38.0,0.0,36.0,169.0,0.0,25.0,4805.0,125.0,5.0,10.0,0.0,68.0,1625.0,26.0,0.0,0.0,2987.0
13,123601,51.0,0.0,36.0,236.0,0.0,31.0,5115.0,150.0,5.0,12.0,0.0,74.0,1625.0,28.0,0.0,0.0,3522.0
14,123601,54.0,0.0,36.0,315.0,0.0,35.0,5375.0,175.0,5.0,12.0,0.0,79.0,1745.0,28.0,0.0,0.0,4142.0
15,123601,54.0,0.0,36.0,397.0,0.0,41.0,5725.0,201.0,5.0,12.0,0.0,89.0,1745.0,28.0,0.0,0.0,4760.0
16,123601,59.0,0.0,36.0,512.0,0.0,43.0,5885.0,201.0,5.0,12.0,0.0,97.0,1745.0,28.0,0.0,0.0,5460.0
17,123601,62.0,0.0,36.0,614.0,0.0,47.0,5995.0,201.0,5.0,12.0,0.0,103.0,1745.0,28.0,0.0,0.0,6222.0
18,123601,66.0,0.0,36.0,771.0,0.0,52.0,6125.0,201.0,5.0,12.0,0.0,106.0,1745.0,28.0,0.0,0.0,7041.0
19,123601,66.0,0.0,36.0,954.0,0.0,56.0,6280.0,201.0,5.0,12.0,0.0,110.0,1745.0,28.0,0.0,0.0,7969.0
20,123601,71.0,0.0,36.0,1110.0,0.0,61.0,6880.0,201.0,5.0,12.0,0.0,123.0,1745.0,28.0,0.0,0.0,8914.0
21,123601,71.0,0.0,36.0,1279.0,0.0,66.0,7145.0,201.0,10.0,12.0,0.0,129.0,1745.0,28.0,0.0,0.0,10009.0
22,123601,71.0,0.0,36.0,1442.0,0.0,72.0,7355.0,201.0,10.0,12.0,0.0,140.0,1745.0,28.0,0.0,0.0,11300.0
23,123601,71.0,0.0,36.0,1573.0,0.0,80.0,7485.0,201.0,10.0,12.0,0.0,145.0,1745.0,28.0,0.0,0.0,12772.0
24,123601,71.0,0.0,36.0,1676.0,0.0,80.0,8225.0,201.0,10.0,12.0,0.0,145.0,1745.0,28.0,0.0,0.0,14369.0
25,123601,71.0,0.0,36.0,1769.0,0.0,93.0,8695.0,201.0,10.0,12.0,0.0,158.0,1745.0,28.0,0.0,0.0,16029.0
26,123601,71.0,0.0,36.0,1835.0,0.0,93.0,9370.0,201.0,10.0,12.0,0.0,158.0,1745.0,28.0,0.0,0.0,17959.0
27,123601,71.0,0.0,36.0,1874.0,0.0,106.0,9780.0,201.0,10.0,12.0,0.0,171.0,1745.0,28.0,0.0,0.0,19915.0
28,123601,71.0,0.0,36.0,1905.0,0.0,106.0,10555.0,201.0,10.0,12.0,0.0,171.0,1745.0,28.0,0.0,0.0,22093.0
29,123601,71.0,0.0,36.0,1937.0,0.0,111.0,11125.0,201.0,10.0,12.0,0.0,176.0,1745.0,28.0,0.0,0.0,24408.0
30,123601,71.0,0.0,36.0,1970.0,0.0,116.0,11375.0,201.0,10.0,12.0,0.0,181.0,1745.0,28.0,0.0,0.0,26908.0
31,123601,71.0,0.0,36.0,2003.0,0.0,116.0,12150.0,201.0,10.0,12.0,0.0,181.0,1745.0,28.0,0.0,0.0,29510.0
32,123601,71.0,0.0,36.0,2036.0,0.0,122.0,12410.0,201.0,10.0,12.0,0.0,187.0,1745.0,28.0,0.0,0.0,32220.0
33,123601,71.0,0.0,36.0,2068.0,0.0,128.0,13040.0,201.0,10.0,12.0,0.0,193.0,1745.0,28.0,0.0,0.0,35035.0
34,123601,71.0,0.0,36.0,2099.0,0.0,134.0,13400.0,201.0,10.0,12.0,0.0,199.0,1745.0,28.0,0.0,0.0,38031.0
35,123601,71.0,0.0,36.0,2130.0,0.0,140.0,14130.0,201.0,10.0,12.0,0.0,205.0,1745.0,28.0,0.0,0.0,41133.0
2,123701,0.0,0.0,0.0,0.0,0.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,26.0,0.0,0.0
3,123701,0.0,0.0,0.0,0.0,0.0,7.0,150.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,94.0,0.0,0.0
4,123701,0.0,0.0,10.0,0.0,0.0,14.0,270.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,214.0,0.0,0.0
5,123701,0.0,0.0,10.0,0.0,0.0,29.0,450.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,405.0,0.0,0.0
