comment,notif_type,unit_id
"어드벤처가 끝났어. 여러 가지 주웠지만, 잘 몰라서… 소년도 확인해 주지 않겠어?",7,113601
"어드벤처를 완료했어요, 오빠! 아카리가 주워온 보물, 봐줬으면 좋겠는데~♪",7,113701
"어드벤처가 끝났어! 보물 확인이 끝나면 새로운 보드게임으로 놀아볼래?",7,113801
"기사님, 어드벤처가 끝났어요! 자, 얼른 보상을 확인해 주세요! 다들 기다리고 있다고요?",7,113901
"어드벤처를 완료했어. 보상도 있으니까 너도 확인해 주길 바라",7,114001
"어드벤처를 완료했슴다! 저, 보물 같은 건 잘 모르니 같이 봐주시겠슴까?",7,114101
"어드벤처를 완료했다! 보상도 무사히 가지고 돌아왔고, 군인으로서 최고의 성과로군!",7,114201
"어드벤처가 끝났어. 보물도 손에 넣었는데, 이건 국고로 들어가거나 하는 건 아니겠지?",7,114301
"어드벤처가 끝났어요! 이 보물, 수익률은 얼마 정도가 될까요? 당신도 봐주시겠어요?",7,114401
"어드벤처가 끝났어. 제대로 보물도 손에 넣었으니 기분 좋게 맥주를 음미할 수 있겠어♪",7,114601
"어드벤처가 끝났어. 제대로 보상도 손에 넣었으니까, 잊지 말고 확인해야 한다?",7,114501
"어드벤처를 완료했어! 보물도 가지고 돌아왔으니까 빨리 보러 와~♪",7,180101
"어드벤처가 끝났다! 빨리 보물을 보러 와! 네가 기뻐할 것투성이다!",7,114701
"안뇽~☆ 어드벤처를 완료했어요! 보물도 손에 넣었으니 보러 와주세요♪",7,111801
"어드벤처가 끝났습니다. 보상은 기대해도 상관없어요, 제가 나갔으니까요",7,115001
"어드벤처를 완료했습니다. 주인님, 지금 바로 성과를 확인해 주세요",7,115501
"어드벤처를 완료했어. 잊지 말고 보상을 확인해, 기사 군♪",7,115601
"어드벤처가 끝났어. 무사히 보상을 받은 것, 빨리 페코린느 씨 일행에게 보고하자",7,106401
"어드벤처를 완료했다. 조수, 손에 넣은 증거물…이 아니라 보물을 확인해 줘",7,115701
"어드벤처가 끝난 것 같아! 어떤 보물을 손에 넣었는지 빨리 확인하자?",7,180601
"어드벤처가 끝났어! 보물도 손에 넣었으니, 같이 좀 봐줄래?",7,115801
"어드벤처가 끝났어! 물론 보물도 가지고 돌아왔으니까 확인해 줘!",7,115901
"어드벤처, 끝났사옵니다~♪ 보상도 충분히 있으니까 얼른 보러 오시어요~?",7,116001
"어드벤처가 끝났어요, 선배! 보상을 치에룻 하고 많이 담아뒀으니 치에루에게 감사해 주세요!",7,116301
"푸~… 어드벤처 끝입니다~ 보물 있는 것 같으니 이거 받아둘게. 무슨 불만 있어?",7,116201
"어드벤처가 끝났어요! 이 내가 보물을 가지고 왔으니 당장 보러 와입니다!",7,116501
"어드벤처가 끝났어. 보물도 몇 개인가 주워왔으니까, 너도 봐주겠어?",7,116601
"어, 어드벤처가 끝났습니다! 모르는 사람투성이였지만, 보물도 손에 넣어서 다행이에요♪",7,116701
"어드벤처가 끝났다냥~! 지금부터 보물 감정을 할 거니까, 같이 확인해 줬으면 한다냥!",7,116801
"어드벤처가 끝났어. 당신에게 줄 몫의 보상도 있으니까, 한번 이쪽에 얼굴을 내밀어주지 않을래?",7,116901
"어드벤처를 완료했어. 보상도 있으니까 너도 확인해 주길 바라",7,180301
"어드벤처를 끝내고 왔어요… 보물은 제쳐두고, 이제 당신 곁에 있을 수 있어요… 쿡쿡♪",7,117001
"동생아, 어드벤처가 끝났어! 보물도 있지만, 그보다 우선은 누나와의 교류지♪",7,117101
"어드벤처가 끝났어! 보물도 손에 넣었고, 개선 라이브라도 열까♪",7,117201
"기사님, 어드벤처가 끝났어요! 자, 얼른 보상을 확인해 주세요! 다들 기다리고 있다고요?",7,117401
"어드벤처를 완료했습니다. 보상도 손에 넣었고, 투어 비슷한 것이었네요. 확인 부탁드려요",7,117301
"어드벤처, 완료! 시오리와 어떤 보물을 획득해 왔는지 보여줄게~ 반~짝☆",7,180701
"어드벤처를 완료했어. 흥미로운 보상도 손에 넣었으니, 너도 확인해주렴?",7,117501
"어드벤처를 완료했어. 보상? 그런 거, 귀여운 내가 무사히 돌아온 게 가장 큰 보상이잖아♪",7,117601
"어드벤처가 끝났답니다! 보상도 만만치 않아요~♪ 이거라면 조금 빼내도… 아뇨 아뇨, 오호호호",7,118001
"어드벤처가 끝났어~! 재미있는 물건도 주웠으니 너도 봐줬으면 해~♪",7,117701
"어드벤처가 끝났습니다! 보물도 입수했으니, 쇼군도 확인해 주세요!",7,117801
"어드벤처가 끝났어~! 보물도 손에 넣었고, 최고로 신났다는 느낌이고♪ 일단 뭐, 체크 부탁해~!",7,117901
"어드벤처가 끝났습니다♪ 길드 여러분과 함께 보상을 획득했으니 확인 부탁드려요",7,118501
"어드벤처, 끝났어~☆ 진귀해 보이는 보물도 구했으니 빨리 보러 왔으면 좋겠다~",7,106701
"어드벤처가 무사히 끝났어. 보물도 손에 넣었으니 너도 봐줬으면 해♪",7,119001
"어, 어드벤처가 끝났어요… 뭔가 좋은 것도 주웠으니 보러 와 주시겠어요…?",7,119101
"어드벤처를 완료한 거야~! 보물은 손에 넣었지만, 미야코는 그것보다 푸딩을 원하는 거야~!",7,119901
"어드벤처가 끝났다구! 빨리 모은 보물을 확인하고 베코를 돌보러 가야 해!",7,119201
"어드벤처, 한 건 해결입니다! 오빠, 입수한 보상을 확인해 주세요?",7,119301
"어드벤처가 끝났어. 빨리 가져온 보상을 구경해 보자고",7,120801
"「랄랄라~ 어드벤처 끝났어~♪」「오빠한테 빨리 보물을 보여주자, 쿄우카!」「응, 귀한 게 있을지도 모르니까.」",7,180801
"어드벤처가 끝났어. 무사히 보상을 받은 것, 빨리 페코린느 씨 일행에게 보고하자",7,120701
"어드벤처가 끝났다. 이 몸이 동행했느니라, 당연히 보물도 가지고 왔으니 보러 오거라",7,120901
"안뇽~☆ 어드벤처를 완료했어요! 보물도 손에 넣었으니 보러 와주세요♪",7,121001
"소년, 어드벤처가 끝났어~ 물론 보상도 완벽해. 이래 봬도 칠관이니까",7,121201
"어드벤처를 완료했다. 빨리 보상을 받는 것이 좋다. 우리 유니짱즈의 활동 자금도 상시 모집 중이다",7,116401
"어드벤처가 끝난 것 같아! 어떤 보물을 손에 넣었는지 빨리 확인하자?",7,121101
"어드벤처, 끝났어… 보상도, 많이 받았어… 전부 줄 테니까… 기다리고 있을, 게?",7,118101
"어, 어드벤처가 끝났어요… 보물도 주웠으니 오빠도 확인해 주세요…♪",7,121301
"어드벤처가 끝났어! 너무 숙녀를 기다리게 하지 말라고? 보물도 있으니까!",7,121401
"선배, 어드벤처가 끝났어요… 저기, 돌아왔으니까요? 보상도 꼭 보러 와주세요!?",7,121501
"어드벤처가 끝났어요! 이 내가 보물을 가지고 왔으니 당장 보러 와입니다!",7,121601
"어드벤처를 무사히 완료했어요! 사렌 님, 보물 감정 준비는 됐나요?",7,180901
"어드벤처가 끝났습니다. 방황하는 영혼들이 보물이 있는 곳까지 이끌어 주었어요… 확인 부탁드려요",7,122001
"어드벤처를 완료했다! 운명에 이끌려 얻은, 금단의 보상에 괄목해라!",7,121901
"어, 어드벤처가 끝났습니다! 모르는 사람투성이였지만, 보물도 손에 넣어서 다행이에요♪",7,122101
"어드벤처가 끝났어. 제대로 보물도 손에 넣었으니 기분 좋게 맥주를 음미할 수 있겠어♪",7,122201
"어드벤처가 끝났어! 권속! 밤피가 찾은 선물, 봐봐~♪",7,122301
"어드벤처를 완료했어! 보물도 가지고 돌아왔으니까 빨리 보러 와~♪",7,122401
"어드벤처를 완료했어. 보상도 있으니까 너도 확인해 주길 바라",7,122501
"어드벤처를 완료했어. 잊지 말고 보상을 확인해, 기사 군♪",7,122601
"어드벤처, 완료! 보물도 갖고 돌아왔으니, 칭찬해 줘 오빠~♪",7,122801
"어드벤처가 끝났어! 미미, 열심히 보물을 주워왔으니까, 보러 와~♪",7,122901
"어드벤처가 끝났어요. 보물도 주워왔으니 제대로 확인해 주세요?",7,122701
"자, 어드벤처가 끝났어. 나도 꽤 열심히 했으니까 잊지 말고 보상을 확인하는 거다?",7,123001
"어드벤처, 끝났사옵니다~♪ 보상도 충분히 있으니까 얼른 보러 오시어요~?",7,123101
"어드벤처, 끝났어! 어서 어서, 오빠도 보물을 확인하자♪",7,123201
"호~이, 어드벤처 완료~ 보상 무지 많아서 대박이야~ 빨랑 받으러 와~",7,123301
"어드벤처, 종료… 이야~ 힘들었어~ 보물도 갖고 돌아왔으니 이제 자게 해줘…",7,123501
"어드벤처가 끝났어. 보물도 손에 넣었는데, 이건 국고로 들어가거나 하는 건 아니겠지?",7,123601
"어드벤처에서 설정한 반복 출발이 끝났어! 보물 확인이 기대되네♪",8,100101
"어드벤처에서 설정한 반복 출발이 끝났어. 다양한 걸 손에 넣었으니까, 제대로 확인해♪",8,100201
"어드벤처에서 설정한 반복 출발이 완료됐어. 보상이 많아서… 확인을 도와주지 않겠어?",8,100301
"어드벤처에서 설정한 반복 출발…? 이 끝났어! 보물을 잔뜩 주웠으니까 오빠도 보러 와♪",8,100401
"어드벤처에서 설정한 반복 출발이 끝났슴다! 빨리 다 함께 보물을 나누는 검다♪",8,100501
"어드벤처에서 설정한 반복 출발이 끝났어요. 엄청난 보물이에요오~ 오빠♪",8,100601
"어드벤처에서 설정한 반복 출발이 끝난 거야! 보물은 전부 팔아치워서 푸딩을 사재기하는 거야~♪",8,100701
"어드벤처에서 설정한 반복 출발이 끝났어. 호화로운 보상에 둘러싸인 나… 아름다워♪",8,100801
"어드벤처에서 설정한 반복 출발… 우로보로스의 고리가 닫혔다. 자, 보상을 확인하도록 해라!",8,100901
"어드벤처에서 설정해 둔 반복 출발, 끝났사옵니다~ 왕자님, 잊지 말고 보상을 보러 오시어요~♪",8,101001
"어드벤처에서 설정한 반복 출발이 끝났어요! 여동생 그물에 기러기 걸렸어요. 보상을 봐주세요!",8,101101
"어드벤처에서 설정해 둔 반복 출발이 완료됐어~! 초능력으로 편하게 보물을 획득했… 새근♪",8,101201
"어드벤처에서 설정한 반복 출발이 끝났소이다~! 전리품 확인 타임… 행복한 한때이구려♪",8,101301
"어드벤처에서 설정한 반복 출발이 끝났다. 보물도 획득했고, 사건 종결이다♪",8,101401
"어드벤처에서 설정한 반복 출발이 끝났어~ 소풍처럼 즐길 수 있었고, 선물도 가득이야~♪",8,101501
"어드벤처 반복 출발 종료! 보상? 도 뭔가 잔뜩 있는 것 같은데~!",8,101601
"어드벤처에서 설정한 반복 출발이 끝났어~! 다 함께 열심히 했으니까 꼭 확인해~?",8,101701
"어드벤처에서 설정한 반복 출발이 끝났어. 예습 복습도 반복이 중요하단다? 잊지 마♪",8,101801
"어드벤처의… 반복 출발? 이 끝났어! 미미가 주워온 보물, 봤으면 좋겠다♪",8,102001
"어, 어드벤처 반복 출발이 끝났어요… 쿠루미도 보물 찾기, 열심히 하고 왔어요… 오빠♪",8,102101
"어드벤처 반복 출발이 끝났어! 재밌어 보이는 것도 손에 넣었으니 너도 봐줄래?",8,102201
"어드벤처 반복 출발이 끝났어! 푸우키치와 함께 열심히 했으니까 보물도 기대해♪",8,102301
"어드벤처 반복 출발이 끝났습니다~ 모두와 열심히 하고 왔으니 보상을 확인해 주세요?",8,102501
"어드벤처 반복 출발, 끝났어~… 이제 힘이 다 빠졌으니 얼른 보상 확인하라고~?",8,102601
"어드벤처 반복 출발을 끝내고 왔어요… 당신에게 드릴 선물도 손에 넣었으니까… 쿡쿡♪",8,102701
"어드벤처 반복 출발이 끝났어. 힘들었지만 상응하는 보상도 획득했으니까 꼭 보러 와?",8,102801
"어드벤처 반복 출발이 끝났어! 손에 넣은 보물, 라이브 스테이지에 장식할까♪",8,102901
"어드벤처 반복 출발이 끝났습니다! 제 인법으로 획득한 보물, 쇼군에게 헌상한다입니다~!",8,103001
"어드벤처 반복 출발이 끝났습니다. 점괘대로 보물을 손에 넣었으니… 확인 부탁드릴게요",8,103101
"어드벤처 반복 출발이 끝났어요! 투자에 걸맞은 리턴이라고 생각해요, 확인해 주시겠어요?",8,103201
"어드벤처에서 설정한 반복 출발이 끝났다구! 이야~ 멀리 나간 보람이 있게 보물도 꽤 주웠어♪",8,103301
"어드벤처에서 설정한 반복 출발이 끝났어. 보물도 완벽히 손에 넣었으니 맥주로 건배해야지♪",8,103401
"어드벤처에서 설정한 반복 출발이 끝났습니다. 당신과 떨어져 있어도 보물은 모을 수 있었어요!",8,103601
"어드벤처에서 설정한 반복 출발이 끝났어. 보물도 손에 넣었고, 훈련도 됐고, 일석이조네♪",8,103701
"어드벤처에서 설정한 반복 출발이 끝났습니다. 보물도 손에 넣었고, 소설 같은 모험이었어요",8,103801
"어, 어드벤처에서 설정한 반복 출발이 끝났습니다! 주운 보물 확인을 부탁합니다…",8,104001
"어드벤처에서 설정한 반복 출발이 끝났습니다. 다양한 장소를 돌아다니며 보상도 손에 넣었어요♪",8,104201
"어드벤처에서 설정한 반복 출발이 끝났어! 상당히 대모험이었지만 보물도 잔뜩 획득했어!",8,104301
"어드벤처에서 설정한 반복 출발이 끝났다. 만족할 수 있을 만큼의 보물을 손에 넣었다, 그대도 보러 오거라",8,104401
"어, 어드벤처에서 설정한 반복 출발이 끝났어요… 쿠우카는 보물의 가치를 모르니 확인을…",8,104501
"어드벤처에서 설정한 반복 출발이 끝났다냥! 보물이 왕창이라, 벌이도 대만족이다냥♪",8,104601
"어드벤처에서 설정한 반복 출발이 끝났어. 보상 분배를 하고 싶으니 소년도 얼굴을 보여줬으면 좋겠어",8,104701
"어드벤처에서 설정한 반복 출발이 끝났어. 손에 넣은 보상을 확인해서 이익을 계산하자",8,104801
"어드벤처에서 설정한 반복 출발이 끝났지만, 그건 어찌 되든 좋아! 얼른 동생을 끌어안게 해줘!",8,104901
"어드벤처에서 설정한 반복 출발이 끝났어! 보물 중에 멋내는 데 쓸 만한 물건은 없으려나?",8,105001
"어드벤처에서 설정한 반복 출발이 완료됐어. 어디, 실험에 쓸 만한 것이 있으려나…?",8,105101
"어드벤처에서 설정한 반복 출발이 완료됐어! 이 보물, 목장의 모두에게 빨리 보여주고 싶다~♪",8,105201
"어드벤처에서 설정한 반복 출발을 완료했다! 가혹한 임무였으나 보상도 갖고 왔다고!",8,105301
