command_type,param_05,drama_id,param_02,param_08,command_id,param_04,param_06,param_03,param_01,param_07
21,"",1049501,vo_adv_1049501_003,"",1049501048,0,"",0,vo_adv_1049501,""
11,1,1049501,"일단 같이 케이크를 자르자♪\n자, 같이 칼을 잡고, 누나랑\n동생이 함께하는 사랑의 공동 작업이야.\n그 후에는 아~앙 하고 먹여줄게♪","",1049501049,1,0,5,104911,0
91,"",1049501,"","",1049501050,"","","",0,""
31,1,1049501,9,"",1049501051,0,1,0,9,""
131,"",1049501,"","",1049501052,"","","",0,""
22,"",1049501,1,"",1049501053,0,"",0,0,""
111,"",1049501,"","",1049501054,"","","","",""
91,"",1049501,"","",1049501055,"","","",0,""
1,-220,1050501,105011,cmn_talk_def_N,1050501001,400,1.5,850,1,1
31,1,1050501,8,"",1050501002,0,1,0,8,""
31,1,1050501,7,"",1050501003,0,1,0,7,""
31,1,1050501,71,"",1050501004,0,1,0,71,""
31,1,1050501,3,"",1050501005,0,1,0,3,""
31,1,1050501,2,"",1050501006,0,1,0,2,""
31,1,1050501,1,"",1050501007,0,1,0,1,""
31,1,1050501,12,"",1050501008,0,0,0,12,""
3,"",1050501,blb_run_01,"",1050501009,"",0.3,1,105011,""
2,0,1050501,90,"",1050501010,1.3,"",-220,105011,""
25,"",1050501,bgm_M321_2C,"",1050501011,0,"",0,bgm_M321,""
121,0,1050501,0,"",1050501012,1.25,0,1.25,0,""
32,1,1050501,1,"",1050501013,0,1,0,12,""
23,"",1050501,se_sys_login_birthday_new_01,"",1050501014,0,"",0,se_common,""
93,"",1050501,"","",1050501015,"","","",1.3,""
3,0,1050501,blb_stop,"",1050501016,blb_idle,0.05,0,105011,0.3
2,0,1050501,80,"",1050501017,0.25,"",-220,105011,""
93,"",1050501,"","",1050501018,"","","",1.4,""
121,1,1050501,0,"",1050501019,1.4,3,1.4,0,""
131,"",1050501,"","",1050501020,"","","",1,""
3,1,1050501,blb_blowout_01,"",1050501021,blb_idle,0.3,0,105011,0.3
93,"",1050501,"","",1050501022,"","","",0.7,""
32,1,1050501,0,"",1050501023,0,1,0,12,""
31,1,1050501,13,"",1050501024,0,1,0,13,""
93,"",1050501,"","",1050501025,"","","",0.2,""
23,"",1050501,se_sys_login_birthday_blow_candle,"",1050501026,0,"",0,se_common,""
93,"",1050501,"","",1050501027,"","","",1.2,""
23,"",1050501,se_adv_tickle_02,"",1050501028,0,"",0,se_adv_tickle_02,""
31,1,1050501,4,"",1050501029,0,1,0,4,""
93,"",1050501,"","",1050501030,"","","",1,""
23,"",1050501,se_sys_login_birthday_02,"",1050501031,0,"",0,se_common,""
3,0,1050501,blb_idle,"",1050501032,"",0.3,1,105011,""
93,"",1050501,"","",1050501033,"","","",1.05,""
23,"",1050501,se_sys_login_birthday_cracker,"",1050501034,0,"",0,se_common,""
31,1,1050501,6,"",1050501035,0,1,0,6,""
3,1,1050501,blb_joy_01,"",1050501036,blb_wish_01,0,0,105011,""
93,"",1050501,"","",1050501037,"","","",2,""
21,"",1050501,vo_adv_1050501_000,"",1050501038,0,"",0,vo_adv_1050501,""
13,"",1050501,870,"",1050501039,"","","",105011,""
11,1,1050501,"꺄~! 엄청 멋진 케이크!\n빨리 먹고 싶어~! ……으, 으흠.\n내, 내 생일이잖아. 축하할 거라면\n이 정도는 준비해야 마땅하지.","",1050501040,1,0,5,105011,0
91,"",1050501,"","",1050501041,"","","",0,""
21,"",1050501,vo_adv_1050501_001,"",1050501042,0,"",0,vo_adv_1050501,""
11,1,1050501,"하지만 좋은 마음가짐이야♪\n내 생일을 기억하고 있었다니\n역시 학교의 다른 남자들하고는 다르네!\n제법 좋은 점이 있잖아!","",1050501043,1,0,6,105011,0
91,"",1050501,"","",1050501044,"","","",0,""
21,"",1050501,vo_adv_1050501_002,"",1050501045,0,"",0,vo_adv_1050501,""
11,1,1050501,"그래서 너, 이 뒤에 일정은\n비워뒀겠지?\n오늘은 하루 종일, 날 에스코트해\n주는 걸까?","",1050501046,1,0,7,105011,0
91,"",1050501,"","",1050501047,"","","",0,""
21,"",1050501,vo_adv_1050501_003,"",1050501048,0,"",0,vo_adv_1050501,""
11,1,1050501,"날 더 축하하게 해줄게!\n성숙한 숙녀와 하루 종일 붙어있을 수 있어서\n기쁘지? 감사하도록 해!\n자, 우아하게 먹어볼까~♪","",1050501049,1,0,6,105011,0
91,"",1050501,"","",1050501050,"","","",0,""
31,1,1050501,9,"",1050501051,0,1,0,9,""
131,"",1050501,"","",1050501052,"","","",0,""
22,"",1050501,1,"",1050501053,0,"",0,0,""
111,"",1050501,"","",1050501054,"","","","",""
91,"",1050501,"","",1050501055,"","","",0,""
1,-220,1051501,105111,cmn_talk_def_N,1051501001,400,1.5,850,1,1
31,1,1051501,8,"",1051501002,0,1,0,8,""
31,1,1051501,7,"",1051501003,0,1,0,7,""
31,1,1051501,81,"",1051501004,0,1,0,81,""
31,1,1051501,3,"",1051501005,0,1,0,3,""
31,1,1051501,2,"",1051501006,0,1,0,2,""
31,1,1051501,1,"",1051501007,0,1,0,1,""
31,1,1051501,12,"",1051501008,0,0,0,12,""
3,"",1051501,blb_run_01,"",1051501009,"",0.3,1,105111,""
2,0,1051501,90,"",1051501010,1.3,"",-220,105111,""
25,"",1051501,bgm_M321_2C,"",1051501011,"","","",bgm_M321,""
121,0,1051501,0,"",1051501012,1.25,0,1.25,0,""
32,"",1051501,1,"",1051501013,"","","",12,""
23,"",1051501,se_sys_login_birthday_new_01,"",1051501014,"","",0,se_common,""
93,"",1051501,"","",1051501015,"","","",1.3,""
3,0,1051501,blb_stop,"",1051501016,blb_idle,0.05,0,105111,0.3
2,0,1051501,80,"",1051501017,0.25,"",-220,105111,""
93,"",1051501,"","",1051501018,"","","",1.4,""
121,1,1051501,0,"",1051501019,1.4,3,1.4,0,""
131,"",1051501,"","",1051501020,"","","",1,""
3,1,1051501,blb_blowout_03,"",1051501021,blb_idle_02,0.3,0,105111,0.3
93,"",1051501,"","",1051501022,"","","",0.7,""
32,"",1051501,0,"",1051501023,"","","",12,""
31,1,1051501,13,"",1051501024,0,1,0,13,""
93,"",1051501,"","",1051501025,"","","",0.2,""
23,"",1051501,se_sys_login_birthday_blow_candle,"",1051501026,0,"",0,se_common,""
93,"",1051501,"","",1051501027,"","","",1.2,""
23,"",1051501,se_adv_tickle_02,"",1051501028,0,"",0,se_adv_tickle_02,""
31,1,1051501,4,"",1051501029,0,1,0,4,""
93,"",1051501,"","",1051501030,"","","",1,""
23,"",1051501,se_sys_login_birthday_02,"",1051501031,0,"",0,se_common,""
3,0,1051501,blb_idle_02,"",1051501032,"",0.3,1,105111,""
93,"",1051501,"","",1051501033,"","","",1.05,""
23,"",1051501,se_sys_login_birthday_cracker,"",1051501034,0,"",0,se_common,""
31,1,1051501,6,"",1051501035,0,1,0,6,""
3,1,1051501,blb_joy_04,"",1051501036,blb_wish_04,0,0,105111,""
93,"",1051501,"","",1051501037,"","","",2,""
21,"",1051501,vo_adv_1051501_000,"",1051501038,0,"",0,vo_adv_1051501,""
13,"",1051501,870,"",1051501039,"","","",105111,""
11,1,1051501,"생일을 축하해 줘서 고마워.\n몇 살이 되어도 축하\n받는 건 기쁘네.","",1051501040,1,0,7,105111,0
91,"",1051501,"","",1051501041,"","","",0,""
21,"",1051501,vo_adv_1051501_001,"",1051501042,0,"",0,vo_adv_1051501,""
11,1,1051501,"어, 이 케이크 네가 직접 만든 거야?\n뭐야, 빈틈이 없잖아.","",1051501043,1,0,4,105111,0
91,"",1051501,"","",1051501044,"","","",0,""
21,"",1051501,vo_adv_1051501_002,"",1051501045,0,"",0,vo_adv_1051501,""
11,1,1051501,"이렇게까지 해주면 얌전히\n축하받는 수밖에 없네.\n아무리 나라도 때와 장소는\n제대로 분별한다고.","",1051501046,1,0,6,105111,0
91,"",1051501,"","",1051501047,"","","",0,""
21,"",1051501,vo_adv_1051501_003,"",1051501048,0,"",0,vo_adv_1051501,""
11,1,1051501,"하지만 받기만 하는 건\n성미에 안 맞으니까, 다음에 답례로\n몸이 튼튼해지는 약이라도\n선물할게.","",1051501049,1,0,6,105111,0
91,"",1051501,"","",1051501050,"","","",0,""
21,"",1051501,vo_adv_1051501_004,"",1051501051,0,"",0,vo_adv_1051501,""
11,1,1051501,"네가 건강하게 있어서\n또 생일을 축하받고 싶으니까.\n뭐, 약이 너무 잘 들어서\n이상해져도 귀엽게 봐줘.","",1051501052,1,0,6,105111,0
91,"",1051501,"","",1051501053,"","","",0,""
31,1,1051501,9,"",1051501054,0,1,0,9,""
131,"",1051501,"","",1051501055,"","","",0,""
22,"",1051501,1,"",1051501056,0,"",0,0,""
111,"",1051501,"","",1051501057,"","","","",""
91,"",1051501,"","",1051501058,"","","",0,""
1,-220,1052501,105211,cmn_talk_def_N,1052501001,400,1.5,850,1,1
31,1,1052501,8,"",1052501002,0,1,0,8,""
31,1,1052501,7,"",1052501003,0,1,0,7,""
31,1,1052501,84,"",1052501004,0,1,0,84,""
31,1,1052501,3,"",1052501005,0,1,0,3,""
31,1,1052501,2,"",1052501006,0,1,0,2,""
31,1,1052501,1,"",1052501007,0,1,0,1,""
31,1,1052501,12,"",1052501008,0,0,0,12,""
3,"",1052501,blb_run_01,"",1052501009,"",0.3,1,105211,""
2,0,1052501,90,"",1052501010,1.3,"",-220,105211,""
25,"",1052501,bgm_M321_2C,"",1052501011,0,"",0,bgm_M321,""
121,0,1052501,0,"",1052501012,1.25,0,1.25,0,""
32,1,1052501,1,"",1052501013,0,1,0,12,""
23,"",1052501,se_sys_login_birthday_new_01,"",1052501014,0,"",0,se_common,""
93,"",1052501,"","",1052501015,"","","",1.3,""
3,0,1052501,blb_stop,"",1052501016,blb_idle,0.05,0,105211,0.3
2,0,1052501,80,"",1052501017,0.25,"",-220,105211,""
93,"",1052501,"","",1052501018,"","","",1.4,""
121,1,1052501,0,"",1052501019,1.4,3,1.4,0,""
131,"",1052501,"","",1052501020,"","","",1,""
3,1,1052501,blb_blowout_02,"",1052501021,blb_idle,0.3,0,105211,0.3
93,"",1052501,"","",1052501022,"","","",0.7,""
32,1,1052501,0,"",1052501023,0,1,0,12,""
31,1,1052501,13,"",1052501024,0,1,0,13,""
93,"",1052501,"","",1052501025,"","","",0.2,""
23,"",1052501,se_sys_login_birthday_blow_candle,"",1052501026,0,"",0,se_common,""
93,"",1052501,"","",1052501027,"","","",1.2,""
23,"",1052501,se_adv_tickle_02,"",1052501028,0,"",0,se_adv_tickle_02,""
31,1,1052501,4,"",1052501029,0,1,0,4,""
93,"",1052501,"","",1052501030,"","","",1,""
23,"",1052501,se_sys_login_birthday_02,"",1052501031,0,"",0,se_common,""
3,0,1052501,blb_idle,"",1052501032,"",0.3,1,105211,""
93,"",1052501,"","",1052501033,"","","",1.05,""
23,"",1052501,se_sys_login_birthday_cracker,"",1052501034,0,"",0,se_common,""
31,1,1052501,6,"",1052501035,0,1,0,6,""
3,1,1052501,blb_joy_03,"",1052501036,blb_wish_03,0,0,105211,""
93,"",1052501,"","",1052501037,"","","",2,""
21,"",1052501,vo_adv_1052501_000,"",1052501038,0,"",0,vo_adv_1052501,""
13,"",1052501,870,"",1052501039,"","","",105211,""
11,1,1052501,"멋진 케이크 고마워!\n설마 이렇게 성대하게\n축하받을 줄은\n몰랐어!","",1052501040,1,0,6,105211,0
91,"",1052501,"","",1052501041,"","","",0,""
21,"",1052501,vo_adv_1052501_001,"",1052501042,0,"",0,vo_adv_1052501,""
11,1,1052501,"축하한다고 말해주는 것만으로도\n기쁜데, 직접 만든 케이크까지……\n나, 너에게 많은 걸\n받기만 하네.","",1052501043,1,0,6,105211,0
91,"",1052501,"","",1052501044,"","","",0,""
21,"",1052501,vo_adv_1052501_002,"",1052501045,0,"",0,vo_adv_1052501,""
11,1,1052501,"조금이라도 보답하고 싶은데……\n너는 뭔가 해줬으면 하는 거 있어?\n뭐? 내 생일이니까 내가\n기뻐해 주면 기쁘다고……?","",1052501046,1,0,5,105211,0
91,"",1052501,"","",1052501047,"","","",0,""
21,"",1052501,vo_adv_1052501_003,"",1052501048,0,"",0,vo_adv_1052501,""
11,1,1052501,"나, 이미 충분히 기뻐하고 있어!\n하지만 네가 그렇게 말하는 걸 들으니\n조금 더 어리광을\n부리고 싶어지잖아.","",1052501049,1,0,5,105211,0
91,"",1052501,"","",1052501050,"","","",0,""
21,"",1052501,vo_adv_1052501_004,"",1052501051,0,"",0,vo_adv_1052501,""
11,1,1052501,"아~앙 할 테니 케이크를 먹여줄 수 있어?\n한 입만, 딱 한 입이면 되니까!\n괜찮다고? 고마워!\n최고의 생일이야!","",1052501052,1,0,4,105211,0
91,"",1052501,"","",1052501053,"","","",0,""
31,1,1052501,9,"",1052501054,0,1,0,9,""
131,"",1052501,"","",1052501055,"","","",0,""
22,"",1052501,1,"",1052501056,0,"",0,0,""
111,"",1052501,"","",1052501057,"","","","",""
91,"",1052501,"","",1052501058,"","","",0,""
1,-220,1053501,105311,cmn_talk_def_N,1053501001,400,1.5,850,1,1
31,1,1053501,8,"",1053501002,0,1,0,8,""
31,1,1053501,7,"",1053501003,0,1,0,7,""
31,1,1053501,37,"",1053501004,0,1,0,37,""
31,1,1053501,3,"",1053501005,0,1,0,3,""
31,1,1053501,2,"",1053501006,0,1,0,2,""
31,1,1053501,1,"",1053501007,0,1,0,1,""
31,1,1053501,12,"",1053501008,0,0,0,12,""
3,"",1053501,blb_run_01,"",1053501009,"",0.3,1,105311,""
2,0,1053501,90,"",1053501010,1.3,"",-220,105311,""
25,"",1053501,bgm_M321_2C,"",1053501011,0,"",0,bgm_M321,""
121,0,1053501,0,"",1053501012,1.25,0,1.25,0,""
32,1,1053501,1,"",1053501013,0,1,0,12,""
23,"",1053501,se_sys_login_birthday_new_01,"",1053501014,0,"",0,se_common,""
93,"",1053501,"","",1053501015,"","","",1.3,""
3,0,1053501,blb_stop,"",1053501016,blb_idle,0.05,0,105311,0.3
2,0,1053501,80,"",1053501017,0.25,"",-220,105311,""
93,"",1053501,"","",1053501018,"","","",1.4,""
121,1,1053501,0,"",1053501019,1.4,3,1.4,0,""
131,"",1053501,"","",1053501020,"","","",1,""
3,1,1053501,blb_blowout_01,"",1053501021,blb_idle,0.3,0,105311,0.3
93,"",1053501,"","",1053501022,"","","",0.7,""
32,1,1053501,0,"",1053501023,0,1,0,12,""
31,1,1053501,13,"",1053501024,0,1,0,13,""
93,"",1053501,"","",1053501025,"","","",0.2,""
23,"",1053501,se_sys_login_birthday_blow_candle,"",1053501026,0,"",0,se_common,""
93,"",1053501,"","",1053501027,"","","",1.2,""
23,"",1053501,se_adv_tickle_02,"",1053501028,0,"",0,se_adv_tickle_02,""
31,1,1053501,4,"",1053501029,0,1,0,4,""
93,"",1053501,"","",1053501030,"","","",1,""
23,"",1053501,se_sys_login_birthday_02,"",1053501031,0,"",0,se_common,""
3,0,1053501,blb_idle,"",1053501032,"",0.3,1,105311,""
93,"",1053501,"","",1053501033,"","","",1.05,""
23,"",1053501,se_sys_login_birthday_cracker,"",1053501034,0,"",0,se_common,""
31,1,1053501,6,"",1053501035,0,1,0,6,""
3,1,1053501,blb_joy_01,"",1053501036,blb_wish_01,0,0,105311,""
93,"",1053501,"","",1053501037,"","","",2,""
21,"",1053501,vo_adv_1053501_000,"",1053501038,0,"",0,vo_adv_1053501,""
13,"",1053501,870,"",1053501039,"","","",105311,""
11,1,1053501,"갑자기 불러내서 무슨 일인가 했더니\n설마 내 생일 축하였을 줄은.","",1053501040,1,0,6,105311,0
91,"",1053501,"","",1053501041,"","","",0,""
21,"",1053501,vo_adv_1053501_001,"",1053501042,0,"",0,vo_adv_1053501,""
11,1,1053501,"게다가 이런 멋진 케이크까지 준비\n하다니……\n귀공에게는 아무리 감사해도 모자라겠군.","",1053501043,1,0,6,105311,0
91,"",1053501,"","",1053501044,"","","",0,""
21,"",1053501,vo_adv_1053501_002,"",1053501045,0,"",0,vo_adv_1053501,""
11,1,1053501,"하지만 이렇게까지 해줬는데\n지금 나에게는 귀공에게 보답으로 줄 만한 것이\n하나도 없군…… 어, 기뻐해\n준 것만으로 충분하다고?","",1053501046,1,0,5,105311,0
91,"",1053501,"","",1053501047,"","","",0,""
21,"",1053501,vo_adv_1053501_003,"",1053501048,0,"",0,vo_adv_1053501,""
11,1,1053501,"귀공이라는 녀석은……\n그럼 귀공의 마음에 보답하기 위해서라도\n전력을 다해 생일을 즐기도록 하지!","",1053501049,1,0,4,105311,0
91,"",1053501,"","",1053501050,"","","",0,""
21,"",1053501,vo_adv_1053501_004,"",1053501051,0,"",0,vo_adv_1053501,""
11,1,1053501,"그건 그렇고. 이 케이크는 나 혼자서\n먹어도 되는 건가? 괜찮겠지?\n후후, 꿈에 그리던 케이크 독차지다.\n나중에 먹고 싶다고 해도 늦었다고!","",1053501052,1,0,4,105311,0
91,"",1053501,"","",1053501053,"","","",0,""
31,1,1053501,9,"",1053501054,0,1,0,9,""
131,"",1053501,"","",1053501055,"","","",0,""
22,"",1053501,1,"",1053501056,0,"",0,0,""
111,"",1053501,"","",1053501057,"","","","",""
91,"",1053501,"","",1053501058,"","","",0,""
1,-220,1054501,105411,cmn_talk_def_N,1054501001,400,1.5,850,1,1
31,1,1054501,8,"",1054501002,0,1,0,8,""
31,1,1054501,7,"",1054501003,0,1,0,7,""
31,1,1054501,51,"",1054501004,0,1,0,51,""
31,1,1054501,3,"",1054501005,0,1,0,3,""
31,1,1054501,2,"",1054501006,0,1,0,2,""
31,1,1054501,1,"",1054501007,0,1,0,1,""
31,1,1054501,12,"",1054501008,0,0,0,12,""
3,"",1054501,blb_run_01,"",1054501009,"",0.3,1,105411,""
2,0,1054501,90,"",1054501010,1.3,"",-220,105411,""
25,"",1054501,bgm_M321_2C,"",1054501011,0,"",0,bgm_M321,""
121,0,1054501,0,"",1054501012,1.25,0,1.25,0,""
32,1,1054501,1,"",1054501013,0,1,0,12,""
23,"",1054501,se_sys_login_birthday_new_01,"",1054501014,0,"",0,se_common,""
93,"",1054501,"","",1054501015,"","","",1.3,""
3,0,1054501,blb_stop,"",1054501016,blb_idle,0.05,0,105411,0.3
2,0,1054501,80,"",1054501017,0.25,"",-220,105411,""
93,"",1054501,"","",1054501018,"","","",1.4,""
121,1,1054501,0,"",1054501019,1.4,3,1.4,0,""
131,"",1054501,"","",1054501020,"","","",1,""
3,1,1054501,blb_blowout_02,"",1054501021,blb_idle,0.3,0,105411,0.3
93,"",1054501,"","",1054501022,"","","",0.7,""
32,1,1054501,0,"",1054501023,0,1,0,12,""
31,1,1054501,13,"",1054501024,0,1,0,13,""
93,"",1054501,"","",1054501025,"","","",0.2,""
23,"",1054501,se_sys_login_birthday_blow_candle,"",1054501026,0,"",0,se_common,""
93,"",1054501,"","",1054501027,"","","",1.2,""
23,"",1054501,se_adv_tickle_02,"",1054501028,0,"",0,se_adv_tickle_02,""
31,1,1054501,4,"",1054501029,0,1,0,4,""
93,"",1054501,"","",1054501030,"","","",1,""
23,"",1054501,se_sys_login_birthday_02,"",1054501031,0,"",0,se_common,""
3,0,1054501,blb_idle,"",1054501032,"",0.3,1,105411,""
93,"",1054501,"","",1054501033,"","","",1.05,""
23,"",1054501,se_sys_login_birthday_cracker,"",1054501034,0,"",0,se_common,""
31,1,1054501,6,"",1054501035,0,1,0,6,""
3,1,1054501,blb_joy_02,"",1054501036,blb_wish_02,0,0,105411,""
93,"",1054501,"","",1054501037,"","","",2,""
21,"",1054501,vo_adv_1054501_000,"",1054501038,0,"",0,vo_adv_1054501,""
13,"",1054501,870,"",1054501039,"","","",105411,""
11,1,1054501,"제 생일을\n기사님이 축하해 주실 의리는 없다고\n생각하는데요……","",1054501040,1,0,6,105411,0
91,"",1054501,"","",1054501041,"","","",0,""
21,"",1054501,vo_adv_1054501_001,"",1054501042,0,"",0,vo_adv_1054501,""
11,1,1054501,"이런 케이크까지 준비하시다니\n정말 한가하신가 보네요, 기사님은.\n아, 혹시 울면서 기뻐할 거라\n생각하셨나요?","",1054501043,1,0,6,105411,0
91,"",1054501,"","",1054501044,"","","",0,""
21,"",1054501,vo_adv_1054501_002,"",1054501045,0,"",0,vo_adv_1054501,""
11,1,1054501,"아쉽게 됐네요!\n전 생일을 축하받은 정도로\n기뻐하는 쉬운 여자가 아니거든요!\n……뭐, 그건 그렇고.","",1054501046,1,0,5,105411,0
91,"",1054501,"","",1054501047,"","","",0,""
21,"",1054501,vo_adv_1054501_003,"",1054501048,0,"",0,vo_adv_1054501,""
11,1,1054501,"기사님 기사님, 슬슬 먹어도\n될까요? 먹을게요!\n으~~~음, 이거 맛있어~♪\n기사님도 자 먹어요 먹어, 아~앙♪","",1054501049,1,0,6,105411,0
91,"",1054501,"","",1054501050,"","","",0,""
31,1,1054501,9,"",1054501051,0,1,0,9,""
131,"",1054501,"","",1054501052,"","","",0,""
22,"",1054501,1,"",1054501053,0,"",0,0,""
111,"",1054501,"","",1054501054,"","","","",""
91,"",1054501,"","",1054501055,"","","",0,""
1,-220,1055501,105511,cmn_talk_def_N,1055501001,400,1.5,850,1,1
31,1,1055501,8,"",1055501002,0,1,0,8,""
31,1,1055501,7,"",1055501003,0,1,0,7,""
31,1,1055501,23,"",1055501004,0,1,0,23,""
31,1,1055501,3,"",1055501005,0,1,0,3,""
31,1,1055501,2,"",1055501006,0,1,0,2,""
31,1,1055501,1,"",1055501007,0,1,0,1,""
31,1,1055501,12,"",1055501008,0,0,0,12,""
3,"",1055501,blb_run_01,"",1055501009,"",0.3,1,105511,""
2,0,1055501,90,"",1055501010,1.3,"",-220,105511,""
25,"",1055501,bgm_M321_2C,"",1055501011,0,"",0,bgm_M321,""
121,0,1055501,0,"",1055501012,1.25,0,1.25,0,""
32,1,1055501,1,"",1055501013,0,1,0,12,""
23,"",1055501,se_sys_login_birthday_new_01,"",1055501014,0,"",0,se_common,""
93,"",1055501,"","",1055501015,"","","",1.3,""
3,0,1055501,blb_stop,"",1055501016,blb_idle,0.05,0,105511,0.3
2,0,1055501,80,"",1055501017,0.25,"",-220,105511,""
93,"",1055501,"","",1055501018,"","","",1.4,""
121,1,1055501,0,"",1055501019,1.4,3,1.4,0,""
131,"",1055501,"","",1055501020,"","","",1,""
3,1,1055501,blb_blowout_01,"",1055501021,blb_idle,0.3,0,105511,0.3
93,"",1055501,"","",1055501022,"","","",0.7,""
32,1,1055501,0,"",1055501023,0,1,0,12,""
31,1,1055501,13,"",1055501024,0,1,0,13,""
93,"",1055501,"","",1055501025,"","","",0.2,""
23,"",1055501,se_sys_login_birthday_blow_candle,"",1055501026,0,"",0,se_common,""
93,"",1055501,"","",1055501027,"","","",1.2,""
23,"",1055501,se_adv_tickle_02,"",1055501028,0,"",0,se_adv_tickle_02,""
31,1,1055501,4,"",1055501029,0,1,0,4,""
93,"",1055501,"","",1055501030,"","","",1,""
23,"",1055501,se_sys_login_birthday_02,"",1055501031,0,"",0,se_common,""
3,0,1055501,blb_idle,"",1055501032,"",0.3,1,105511,""
93,"",1055501,"","",1055501033,"","","",1.05,""
23,"",1055501,se_sys_login_birthday_cracker,"",1055501034,0,"",0,se_common,""
31,1,1055501,6,"",1055501035,0,1,0,6,""
3,1,1055501,blb_joy_01,"",1055501036,blb_wish_01,0,0,105511,""
93,"",1055501,"","",1055501037,"","","",2,""
21,"",1055501,vo_adv_1055501_000,"",1055501038,0,"",0,vo_adv_1055501,""
13,"",1055501,870,"",1055501039,"","","",105511,""
11,1,1055501,"저, 저기~…… 선배……?\n아유미예요~! 눈치채셨나요~?","",1055501040,1,0,4,105511,0
91,"",1055501,"","",1055501041,"","","",0,""
21,"",1055501,vo_adv_1055501_001,"",1055501042,0,"",0,vo_adv_1055501,""
11,1,1055501,"이, 이 케이크……!\n선배가 절 위해서……?","",1055501043,1,0,5,105511,0
91,"",1055501,"","",1055501044,"","","",0,""
21,"",1055501,vo_adv_1055501_002,"",1055501045,0,"",0,vo_adv_1055501,""
11,1,1055501,"꿈만 같아…… 아니!\n분명 이건 꿈인 게 틀림없어요!\n생일이라 주는 상 같은……!","",1055501046,1,0,4,105511,0
