action_value_5,target_number,action_value_6,target_count,action_detail_2,action_value_7,action_detail_3,action_id,target_type,target_area,description,level_up_disp,action_detail_1,action_value_2,action_value_3,target_range,action_value_1,target_assignment,action_value_4,class_id,action_type
0.0,0,0.0,1,0,0.0,0,300403302,14,1,"","",2,0.0,0.0,2160,300.0,1,0.0,1,16
0.0,0,0.0,1,0,0.0,0,300403401,3,2,"","",2,0.0,0.1,3000,10.0,1,0.018,1,1
0.0,0,0.0,1,300403504,0.0,300403502,300403501,7,3,"","",599,2.0,0.0,-1,1.0,2,0.0,1,28
0.0,0,0.0,99,0,0.0,0,300403502,3,3,"","",2,0.1,0.1,-1,1.0,1,0.02,1,1
0.0,0,0.0,99,0,0.0,0,300403503,3,3,"","",0,0.04,100.0,-1,1.0,1,0.0,1,13
0.0,0,0.0,1,0,0.0,0,300403504,7,3,"","",2,0.1,0.1,-1,1.0,2,0.024,1,1
0.0,0,0.0,1,0,0.0,0,300403505,7,3,"","",0,0.023,100.0,-1,1.0,2,0.0,1,13
0.0,0,0.0,99,0,0.0,0,300404101,3,6,"","",20,0.0,1.0,3000,100.0,1,41.0,1,49
0.0,0,0.0,99,1,0.0,0,300404102,20,6,"","",11,0.0,9.0,3000,1.0,1,24.0,1,10
0.0,0,0.0,99,1,0.0,0,300404103,21,6,"","",31,0.0,9.0,3000,1.0,1,24.0,1,10
0.0,0,0.0,99,1,0.0,0,300404104,3,6,"","",41,100.0,0.0,3000,2.0,1,24.0,1,10
0.0,0,0.0,99,1,0.0,0,300404105,3,6,"","",81,1000.0,0.0,3000,1.0,1,24.0,1,10
0.0,0,0.0,1,2,0.0,100,300404201,3,3,"","",2,0.0,0.0,3000,50.0,1,0.0,1,46
0.0,0,0.0,1,0,0.0,0,300404202,3,3,"","",1,0.0,100.0,3000,8.0,1,0.0,1,13
0.0,0,0.0,99,2,0.0,100,300404203,3,6,"","",2,0.0,0.0,3000,50.0,1,0.0,1,46
0.0,0,0.0,1,0,0.0,80,300404301,3,3,"","",2,41.0,1.0,3000,41.0,1,0.00048,1,1
0.0,0,0.0,1,0,0.0,0,300404302,3,3,"","",2,0.0,0.0,3000,300.0,1,0.0,1,16
0.0,0,0.0,1,0,0.0,0,300404303,7,3,"","",4,0.0,0.0,0,400.0,2,0.0,1,16
0.0,0,0.0,1,0,0.0,80,300404401,3,3,"","",2,41.0,1.0,3000,41.0,1,0.00048,1,1
0.0,0,0.0,99,0,0.0,100,300404501,3,6,"","",2,5.0,1.0,3000,5.0,1,0.0,1,1
0.0,0,0.0,99,0,0.0,0,300404502,3,6,"","",0,0.0,100.0,3000,8.0,1,0.0,1,13
0.0,0,0.0,1,0,0.0,0,300500101,2,1,"","",1,30.0,2.4,3000,30.0,1,0.0,1,1
0.0,0,0.0,1,0,0.0,0,300500201,8,2,"","",1,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,0,300500202,1,2,"","",1,3.0,0.24,120,3.0,1,0.0,1,1
0.0,0,0.0,99,0,0.0,0,300500203,1,1,"","",80,0.5,60.0,120,5.0,1,0.1,1,12
0.0,0,0.0,2,0,0.0,0,300600101,3,1,"","",1,13.5,1.08,3000,13.5,1,0.0,1,1
0.0,0,0.0,3,0,0.0,0,300600201,3,2,"","",1,2.25,4.0,3000,2.25,1,0.0,1,9
0.0,0,0.0,3,1,0.0,0,300600202,3,2,"","",21,0.36,0.36,3000,1.0,1,8.0,1,10
0.0,0,0.0,2,0,0.0,0,300601101,3,1,"","",1,13.5,2.8,3000,13.5,1,0.0,1,1
0.0,0,0.0,2,0,0.0,0,300601102,3,1,"","",5,0.0,2.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,3,0,0.0,0,300601201,3,2,"","",1,3.0,4.0,3000,3.0,1,0.0,1,9
0.0,0,0.0,3,1,0.0,0,300601202,3,2,"","",21,0.36,0.36,3000,1.0,1,8.0,1,10
0.0,0,0.0,2,0,0.0,50,300602101,3,9,"","",1,18.0,1.0,3000,18.0,1,0.00054,1,1
0.0,0,0.0,2,0,0.0,0,300602102,3,9,"","",5,0.0,4.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,2,0,0.0,0,300602103,3,9,"","",2,0.0,0.0,3000,500.0,1,0.0,1,16
0.0,0,0.0,2,1,0.0,0,300602104,3,9,"","",1,0.0,0.005,3000,3.0,1,90.0,1,10
0.0,0,0.0,3,0,0.0,100,300602201,3,9,"","",1,0.5,12.5,3000,90.0,1,0.0,1,9
0.0,0,0.0,3,1,0.0,0,300602202,3,9,"","",21,0.0,0.03,3000,1.0,1,12.5,1,10
0.0,0,0.0,1,0,0.0,50,300602301,3,3,"","",1,36.0,1.0,3000,36.0,1,0.00117,1,1
0.0,0,0.0,2,0,0.0,50,300603101,3,9,"","",1,18.0,1.0,3000,18.0,1,0.00054,1,1
0.0,0,0.0,2,0,0.0,0,300603102,3,9,"","",5,0.0,6.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,2,0,0.0,0,300603103,3,9,"","",2,0.0,0.0,3000,1000.0,1,0.0,1,16
0.0,0,0.0,2,1,0.0,0,300603104,3,9,"","",1,0.0,0.005,3000,3.0,1,90.0,1,10
0.0,0,0.0,3,0,0.0,100,300603201,3,9,"","",1,0.5,12.5,3000,90.0,1,0.0,1,9
0.0,0,0.0,3,1,0.0,0,300603202,3,9,"","",21,0.0,0.03,3000,1.0,1,12.5,1,10
0.0,0,0.0,1,0,0.0,50,300603301,3,3,"","",1,36.0,1.0,3000,36.0,1,0.00117,1,1
0.0,0,0.0,2,0,0.0,0,300604101,3,1,"","",1,13.5,2.8,3000,13.5,1,0.0,1,1
0.0,0,0.0,2,0,0.0,0,300604102,3,1,"","",5,0.0,2.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,3,0,0.0,0,300604201,3,2,"","",1,3.0,4.0,3000,3.0,1,0.0,1,9
0.0,0,0.0,3,1,0.0,0,300604202,3,2,"","",21,0.36,0.36,3000,1.0,1,8.0,1,10
0.0,0,0.0,2,0,0.0,0,300605101,3,3,"","",0,0.0,0.0,3000,0.5,1,0.0,1,92
0.0,0,0.0,2,0,0.0,0,300605102,3,3,"","",1,2.0,3.0,3000,200.0,1,0.003,1,1
0.0,0,0.0,2,0,0.0,0,300605103,3,3,"","",5,0.0,2.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,2,0,0.0,0,300605104,3,3,"","",2,0.0,0.0,3000,500.0,1,0.0,1,16
0.0,0,0.0,3,0,0.0,0,300605201,3,3,"","",0,0.0,0.0,3000,0.0,1,0.0,1,92
0.0,0,0.0,3,0,0.0,0,300605202,3,3,"","",1,0.7,12.1,3000,70.0,1,0.0,1,9
0.0,0,0.0,3,1,0.0,0,300605203,3,3,"","",21,0.0,0.06,3000,1.0,1,12.1,1,10
0.0,0,0.0,1,0,0.0,0,300605301,3,3,"","",0,0.0,0.0,3000,0.5,1,0.0,1,92
0.0,0,0.0,1,0,0.0,0,300605302,3,3,"","",1,0.6,3.5,3000,60.0,1,0.0012,1,1
0.0,0,0.0,1,0,0.0,0,300605401,7,3,"","",7,0.0,90.0,0,100.0,2,0.0,1,17
0.0,0,0.0,1,0,1.0,0,300605402,7,3,"","",1020,0.0,1.0,0,1.0,2,90.0,1,10
0.0,0,0.0,1,0,1.0,0,300605403,7,3,"","",1040,0.0,1.0,0,1.0,2,90.0,1,10
0.0,0,0.0,2,0,0.0,50,300606101,3,3,"","",1,10.0,1.0,3000,100.0,1,0.01,1,1
0.0,0,0.0,2,0,0.0,0,300606102,3,3,"","",5,0.0,2.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,2,0,0.0,0,300606103,3,3,"","",2,0.0,0.0,3000,500.0,1,0.0,1,16
0.0,0,0.0,3,0,0.0,100,300606201,3,3,"","",1,0.7,12.5,3000,70.0,1,0.0,1,9
0.0,0,0.0,3,1,0.0,0,300606202,3,3,"","",21,500.0,0.0,3000,1.0,1,12.5,1,10
0.0,0,0.0,1,0,0.0,50,300606301,3,3,"","",1,10.0,1.0,3000,100.0,1,0.01,1,1
0.0,0,0.0,2,0,0.0,50,300607101,3,3,"","",1,1.2,3.0,3000,120.0,1,0.0018,1,1
0.0,0,0.0,2,0,0.0,0,300607102,3,3,"","",5,0.0,2.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,2,0,0.0,0,300607103,3,3,"","",2,0.0,0.0,3000,500.0,1,0.0,1,16
0.0,0,0.0,3,0,0.0,100,300607201,3,3,"","",1,0.007,12.5,3000,0.7,1,0.0,1,9
0.0,0,0.0,3,1,0.0,0,300607202,3,3,"","",21,500.0,0.0,3000,1.0,1,12.5,1,10
0.0,0,0.0,1,0,0.0,50,300607301,3,3,"","",1,0.6,3.5,3000,60.0,1,0.0012,1,1
0.0,0,0.0,2,0,0.0,50,300608101,3,3,"","",1,10.0,1.0,3000,100.0,1,0.01,1,1
0.0,0,0.0,2,0,0.0,0,300608102,3,3,"","",5,0.0,2.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,2,0,0.0,0,300608103,3,3,"","",2,0.0,0.0,3000,500.0,1,0.0,1,16
0.0,0,0.0,3,0,0.0,100,300608201,3,3,"","",1,0.7,12.5,3000,70.0,1,0.0,1,9
0.0,0,0.0,3,1,0.0,0,300608202,3,3,"","",21,500.0,0.0,3000,1.0,1,12.5,1,10
0.0,0,0.0,1,0,0.0,50,300608301,3,3,"","",1,10.0,1.0,3000,100.0,1,0.01,1,1
0.0,0,0.0,3,0,0.0,0,300700101,8,1,"","",1,9.0,0.81,3000,9.0,1,0.0,1,1
0.05,0,0.0,3,1,0.0,0,300700102,1,3,"","",20,11.0,11.0,3000,1.0,2,6.0,1,10
0.05,0,0.0,99,1,0.0,0,300700201,3,3,"","",10,11.0,11.0,3000,1.0,2,6.0,1,10
0.0,0,0.0,3,0,99999.0,50,300701101,3,3,"","",1,8.0,5.0,3000,0.0,1,0.0,1,1
0.0,0,0.0,3,0,0.0,0,300701102,3,3,"","",7,0.0,3.5,3000,0.0,1,0.0,1,8
0.0,0,0.0,1,0,0.0,0,300701201,7,3,"","",2,0.0,15.0,0,1.5,2,0.0,1,8
0.0,0,0.0,1,0,0.0,0,300701202,7,3,"","",1,0.0,0.0,0,100.0,2,0.0,1,16
0.0,0,0.0,2,0,0.0,0,300701203,3,3,"","",2,0.0,0.0,3000,200.0,1,0.0,1,16
0.0,0,0.0,2,0,0.0,0,300701204,3,3,"","",91,50.0,0.0,3000,2.0,1,15.0,1,10
0.0,0,0.0,1,0,0.0,50,300701301,3,3,"","",1,0.004,3.5,3000,200.0,1,0.004,1,1
0.0,0,0.0,3,0,99999.0,50,300702101,3,9,"","",1,8.0,10.0,3000,0.0,1,0.0,1,1
0.0,0,0.0,3,0,0.0,0,300702102,3,9,"","",7,0.0,3.5,3000,0.0,1,0.0,1,8
0.0,0,0.0,1,0,0.0,0,300702201,7,3,"","",2,0.0,15.0,0,1.5,2,0.0,1,8
0.0,0,0.0,1,0,0.0,0,300702202,7,3,"","",20,0.0,0.03,0,1.0,2,90.0,1,10
0.0,0,0.0,1,0,0.0,0,300702203,7,3,"","",1,0.0,0.0,0,100.0,2,0.0,1,16
0.0,0,0.0,2,0,0.0,0,300702204,3,9,"","",2,0.0,0.0,3000,200.0,1,0.0,1,16
0.0,0,0.0,2,0,0.0,0,300702205,3,9,"","",91,100.0,0.0,3000,2.0,1,15.0,1,10
0.0,0,0.0,1,0,0.0,50,300702301,3,3,"","",1,2.0,3.5,3000,200.0,1,0.004,1,1
0.0,0,0.0,3,0,0.0,0,300703101,3,3,"","",1,0.5,1.5,3000,50.0,1,0.0005,1,1
0.0,0,0.0,3,0,0.0,0,300703102,3,3,"","",7,0.0,1.5,3000,0.0,1,0.0,1,8
0.0,0,0.0,2,1,0.0,0,300703201,3,3,"","",21,0.0,0.1,3000,1.0,1,12.0,1,10
0.0,0,0.0,1,0,0.0,0,300703301,3,3,"","",1,1.2,3.5,3000,120.0,1,0.0024,1,1
0.0,0,0.0,3,0,99999.0,50,300704101,3,9,"","",1,8.0,10.0,3000,0.0,1,0.0,1,1
0.0,0,0.0,3,0,0.0,0,300704102,3,9,"","",7,0.0,3.5,3000,0.0,1,0.0,1,8
0.0,0,0.0,1,0,0.0,0,300704201,7,3,"","",2,0.0,15.0,0,1.5,2,0.0,1,8
0.0,0,0.0,1,0,0.0,0,300704202,7,3,"","",20,0.0,0.03,0,1.0,2,90.0,1,10
0.0,0,0.0,1,0,0.0,0,300704203,7,3,"","",1,0.0,0.0,0,100.0,2,0.0,1,16
0.0,0,0.0,2,0,0.0,0,300704204,3,9,"","",2,0.0,0.0,3000,200.0,1,0.0,1,16
0.0,0,0.0,2,0,0.0,0,300704205,3,9,"","",91,100.0,0.0,3000,2.0,1,15.0,1,10
0.0,0,0.0,1,0,0.0,50,300704301,3,3,"","",1,2.0,3.5,3000,200.0,1,0.004,1,1
0.0,0,0.0,3,0,0.0,0,300705101,2,3,"","",1,3.0,1.0,3000,3.0,1,0.0,1,1
0.0,0,0.0,99,1,0.0,0,300705201,3,3,"","",10,0.0,10.0,3000,1.0,2,18.0,1,10
0.0,0,0.0,1,0,0.0,0,300705301,3,1,"","",1,6.0,1.0,3000,6.0,1,0.0,1,1
3.0,0,0.0,99,0,0.0,0,300800101,3,1,"","",1,6.75,0.54,3000,6.75,1,0.0,1,1
0.0,0,0.0,99,0,0.0,0,300800102,3,3,"","",3,0.0,250.0,3000,-150.0,1,0.0,1,3
3.0,0,0.0,3,0,0.0,0,300800201,3,1,"","",1,4.5,0.36,3000,4.5,1,0.0,1,1
0.0,0,0.0,3,1,0.0,0,300800202,3,2,"","",21,0.48,0.48,3000,1.0,1,8.0,1,10
0.05,0,0.0,3,1,0.0,0,300800203,3,3,"","",11,11.0,0.0,3000,11.0,2,6.0,1,10
0.0,0,0.0,1,0,0.0,0,300801101,38,3,"","",300801102,0.0,0.0,3000,0.0,1,0.0,1,93
3.0,0,0.0,1,0,0.0,50,300801102,38,3,"","",2,0.6,3.5,3000,60.0,1,0.0009,1,1
0.0,0,0.0,1,0,0.0,0,300801103,38,3,"","",3,0.0,3.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,1,1,0.0,0,300801104,38,3,"","",11,0.0,10.0,3000,1.0,1,90.0,1,10
0.0,0,0.0,1,1,0.0,0,300801105,38,3,"","",31,0.0,6.0,3000,1.0,1,90.0,1,10
0.0,0,0.0,1,0,0.0,0,300801106,38,3,"","",2,0.0,0.0,3000,200.0,1,0.0,1,16
3.0,0,0.0,99,0,0.0,100,300801201,3,3,"","",2,0.2,1.5,3000,20.0,1,0.0002,1,1
0.0,0,0.0,99,1,0.0,0,300801202,3,3,"","",11,0.0,10.0,3000,1.0,1,12.0,1,10
0.0,0,0.0,99,1,0.0,0,300801203,3,3,"","",31,0.0,6.0,3000,1.0,1,12.0,1,10
0.0,0,0.0,1,0,0.0,0,300801204,7,3,"","",1,0.0,0.0,3000,160.0,2,0.0,1,16
0.0,0,0.0,1,0,0.0,50,300801301,3,3,"","",1,1.2,3.5,3000,120.0,1,0.0024,1,1
0.0,0,0.0,1,0,0.0,0,300802101,38,3,"","",300802102,0.0,0.0,3000,0.0,1,0.0,1,93
3.0,0,0.0,1,0,0.0,80,300802102,38,3,"","",2,0.6,3.5,3000,60.0,1,0.0009,1,1
0.0,0,0.0,1,0,0.0,0,300802103,38,3,"","",3,0.0,3.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,1,1,0.0,0,300802104,38,3,"","",11,0.0,10.0,3000,1.0,1,90.0,1,10
0.0,0,0.0,1,1,0.0,0,300802105,38,3,"","",31,0.0,6.0,3000,1.0,1,90.0,1,10
0.0,0,0.0,1,0,0.0,0,300802106,38,3,"","",2,0.0,0.0,3000,200.0,1,0.0,1,16
3.0,0,0.0,99,0,0.0,100,300802201,3,3,"","",2,0.2,1.5,3000,20.0,1,0.0002,1,1
0.0,0,0.0,99,1,0.0,0,300802202,3,3,"","",11,0.0,10.0,3000,1.0,1,12.0,1,10
0.0,0,0.0,99,1,0.0,0,300802203,3,3,"","",31,0.0,6.0,3000,1.0,1,12.0,1,10
0.0,0,0.0,1,0,0.0,0,300802204,7,3,"","",1,0.0,0.0,3000,160.0,2,0.0,1,16
0.0,0,0.0,1,0,0.0,80,300802301,3,3,"","",1,1.2,3.5,3000,120.0,1,0.0024,1,1
0.0,0,0.0,1,0,0.0,0,300803101,38,3,"","",300803102,0.0,0.0,3000,0.0,1,0.0,1,93
3.0,0,0.0,1,0,0.0,80,300803102,38,3,"","",2,10.0,1.0,3000,100.0,1,0.01,1,1
0.0,0,0.0,1,0,0.0,0,300803103,38,3,"","",3,0.0,3.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,1,1,0.0,0,300803104,38,3,"","",11,60000.0,0.0,3000,1.0,1,90.0,1,10
0.0,0,0.0,1,1,0.0,0,300803105,38,3,"","",31,60000.0,0.0,3000,1.0,1,90.0,1,10
0.0,0,0.0,1,0,0.0,0,300803106,38,3,"","",2,0.0,0.0,3000,200.0,1,0.0,1,16
3.0,0,0.0,99,0,0.0,100,300803201,3,3,"","",2,10.0,1.0,3000,100.0,1,0.01,1,1
0.0,0,0.0,99,1,0.0,0,300803202,3,3,"","",11,40000.0,0.0,3000,1.0,1,12.0,1,10
0.0,0,0.0,99,1,0.0,0,300803203,3,3,"","",31,40000.0,0.0,3000,1.0,1,12.0,1,10
0.0,0,0.0,1,0,0.0,0,300803204,7,3,"","",1,0.0,0.0,3000,160.0,2,0.0,1,16
0.0,0,0.0,1,0,0.0,80,300803301,3,3,"","",1,10.0,1.0,3000,100.0,1,0.01,1,1
0.0,0,0.0,4,0,0.0,0,300900101,3,1,"","",1,9.0,0.72,3000,9.0,1,0.0,1,1
0.0,0,0.0,4,0,0.0,0,300900102,3,1,"","",3,0.0,2.0,3000,0.0,2,0.0,1,8
0.0,0,0.0,3,0,0.0,0,300900201,3,1,"","",21,0.48,0.48,3000,1.0,1,8.0,1,10
0.0,0,0.0,3,0,0.0,0,301000101,3,1,"","",1,9.0,0.72,3000,9.0,1,0.0,1,1
0.0,0,0.0,2,0,0.0,0,301000201,3,1,"","",1,10.2,0.81,3000,10.2,1,0.0,1,1
0.0,0,0.0,2,0,0.0,0,301000202,3,1,"","",4,0.0,4.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,3,0,0.0,50,301001101,3,9,"","",1,0.9,2.5,3000,90.0,1,0.00135,1,1
0.0,0,0.0,3,1,0.0,0,301001102,3,9,"","",21,0.0,0.15,3000,1.0,1,18.0,1,10
0.0,0,0.0,3,1,0.0,0,301001103,3,9,"","",41,0.0,0.15,3000,1.0,1,18.0,1,10
0.0,0,0.0,2,0,0.0,50,301001201,3,9,"","",2,0.6,3.0,3000,60.0,1,0.0006,1,1
0.0,0,0.0,2,301001204,0.0,301001203,301001202,3,9,"","",980,0.0,0.0,3000,0.0,1,0.0,1,23
0.0,0,0.0,2,0,0.0,0,301001203,3,9,"","",4,0.0,1.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,2,0,0.0,0,301001204,3,9,"","",4,0.0,3.5,3000,0.0,1,0.0,1,8
0.0,0,0.0,1,0,0.0,0,301001301,7,3,"","",7,0.0,90.0,0,100.0,2,0.0,1,17
2000000.0,0,0.0,1,0,0.0,0,301001302,7,3,"","",3,0.0,90.0,0,100000.0,2,0.0,1,73
0.0,0,0.0,1,0,1.0,0,301001303,7,3,"","",1020,0.0,1.0,0,1.0,2,90.0,1,10
0.0,0,0.0,1,0,1.0,0,301001304,7,3,"","",1040,0.0,1.0,0,1.0,2,90.0,1,10
0.0,0,0.0,1,0,0.0,50,301001401,3,3,"","",1,0.6,3.5,3000,60.0,1,0.0012,1,1
0.0,0,0.0,3,0,0.0,50,301002101,3,9,"","",1,0.9,2.5,3000,90.0,1,0.00135,1,1
0.0,0,0.0,3,1,0.0,0,301002102,3,9,"","",21,0.0,0.15,3000,1.0,1,18.0,1,10
0.0,0,0.0,3,1,0.0,0,301002103,3,9,"","",41,0.0,0.15,3000,1.0,1,18.0,1,10
0.0,0,0.0,2,0,0.0,50,301002201,3,9,"","",2,0.6,3.0,3000,60.0,1,0.0006,1,1
0.0,0,0.0,2,301002204,0.0,301002203,301002202,3,9,"","",980,0.0,0.0,3000,0.0,1,0.0,1,23
0.0,0,0.0,2,0,0.0,0,301002203,3,9,"","",4,0.0,2.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,2,0,0.0,0,301002204,3,9,"","",4,0.0,5.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,1,0,0.0,0,301002301,7,3,"","",7,0.0,90.0,0,100.0,2,0.0,1,17
2000000.0,0,0.0,1,0,0.0,0,301002302,7,3,"","",3,0.0,90.0,0,100000.0,2,0.0,1,73
0.0,0,0.0,1,0,1.0,0,301002303,7,3,"","",1020,0.0,1.0,0,1.0,2,90.0,1,10
0.0,0,0.0,1,0,1.0,0,301002304,7,3,"","",1040,0.0,1.0,0,1.0,2,90.0,1,10
0.0,0,0.0,1,0,1.0,0,301002305,7,3,"","",0,90.0,0.0,0,0.0,2,0.0,1,98
3000.0,0,0.0,1,2,0.0,0,301002306,3,3,"","",81,0.0,90.0,3000,20.0,1,0.0,1,38
0.0,0,0.0,99,0,0.0,0,301002307,3,3,"","",91,90.0,0.0,3000,2.0,1,90.0,1,10
0.0,0,0.0,1,0,0.0,50,301002401,3,3,"","",1,0.6,3.5,3000,60.0,1,0.0012,1,1
0.0,0,0.0,3,0,0.0,50,301003101,3,9,"","",1,10.0,1.0,3000,100.0,1,0.01,1,1
0.0,0,0.0,3,1,0.0,0,301003102,3,9,"","",21,750.0,0.0,3000,1.0,1,18.0,1,10
0.0,0,0.0,3,1,0.0,0,301003103,3,9,"","",41,750.0,0.0,3000,1.0,1,18.0,1,10
0.0,0,0.0,2,0,0.0,50,301003201,3,9,"","",2,10.0,1.0,3000,100.0,1,0.01,1,1
0.0,0,0.0,2,301003204,0.0,301003203,301003202,3,9,"","",970,0.0,0.0,3000,0.0,1,0.0,1,23
0.0,0,0.0,2,0,0.0,0,301003203,3,9,"","",4,0.0,2.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,2,0,0.0,0,301003204,3,9,"","",4,0.0,5.0,3000,0.0,1,0.0,1,8
0.0,0,0.0,1,0,0.0,50,301003401,3,3,"","",1,10.0,1.0,3000,100.0,1,0.01,1,1
0.0,0,0.0,4,0,0.0,0,301100101,3,1,"","",1,27.0,2.16,3000,27.0,1,0.0,1,1
3.0,0,0.0,1,0,0.0,0,301100201,3,1,"","",1,15.0,1.2,3000,15.0,1,0.0,1,1
0.05,0,0.0,1,1,0.0,0,301100202,3,2,"","",11,80.0,0.0,3000,2.0,1,4.0,1,10
0.05,0,0.0,1,1,0.0,0,301100203,7,3,"","",10,120.0,0.0,3000,2.0,2,4.0,1,10
0.0,0,0.0,1,0,0.0,0,301101101,3,3,"","",4,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,50,301101102,3,2,"","",1,2.0,3.5,140,200.0,1,0.003,1,1
0.0,0,0.0,99,0,0.0,0,301101103,3,2,"","",7,0.0,3.0,140,0.0,1,0.0,1,8
0.0,0,0.0,1,0,0.0,0,301101201,3,3,"","",4,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,50,301101202,3,2,"","",1,0.2,3.5,140,20.0,1,0.0002,1,1
0.0,0,0.0,99,1,0.0,0,301101203,3,2,"","",21,0.0,0.2,140,1.0,1,15.0,1,10
0.0,0,0.0,1,0,0.0,50,301101301,3,3,"","",1,0.6,3.5,3000,60.0,1,0.0012,1,1
0.0,0,0.0,1,0,0.0,0,301101401,7,3,"","",7,0.0,90.0,0,100.0,2,0.0,1,17
850000.0,0,0.0,1,0,0.0,0,301101402,7,3,"","",3,0.0,90.0,0,100000.0,2,0.0,1,73
0.0,0,0.0,1,0,1.0,0,301101403,7,3,"","",1020,0.0,1.0,0,1.0,2,90.0,1,10
0.0,0,0.0,1,0,1.0,0,301101404,7,3,"","",1040,0.0,1.0,0,1.0,2,90.0,1,10
0.0,0,0.0,1,0,0.0,0,301102101,3,3,"","",4,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,50,301102102,3,2,"","",1,2.0,3.5,140,200.0,1,0.003,1,1
0.0,0,0.0,99,0,0.0,0,301102103,3,2,"","",3,0.0,1000.0,140,2000.0,1,0.0,1,3
0.0,0,0.0,99,0,0.0,0,301102104,3,2,"","",7,0.0,5.0,140,0.0,1,0.0,1,8
0.0,0,0.0,1,0,0.0,0,301102201,3,3,"","",4,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,50,301102202,3,2,"","",1,0.2,3.5,140,20.0,1,0.0002,1,1
0.0,0,0.0,99,1,0.0,0,301102203,3,2,"","",21,0.0,0.2,140,1.0,1,15.0,1,10
0.0,0,0.0,1,0,0.0,50,301102301,3,3,"","",1,0.6,3.5,3000,60.0,1,0.0012,1,1
0.0,0,0.0,1,0,0.0,0,301102401,7,3,"","",7,0.0,90.0,0,100.0,2,0.0,1,17
850000.0,0,0.0,1,0,0.0,0,301102402,7,3,"","",3,0.0,90.0,0,100000.0,2,0.0,1,73
0.0,0,0.0,1,0,1.0,0,301102403,7,3,"","",1020,0.0,1.0,0,1.0,2,90.0,1,10
0.0,0,0.0,1,0,1.0,0,301102404,7,3,"","",1040,0.0,1.0,0,1.0,2,90.0,1,10
0.0,0,0.0,1,0,1.0,0,301102405,7,3,"","",0,90.0,0.0,0,0.0,2,0.0,1,98
3000.0,0,0.0,1,2,0.0,0,301102406,3,3,"","",81,0.0,90.0,3000,20.0,1,0.0,1,38
0.0,0,0.0,1,0,0.0,0,301103101,3,2,"","",1,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,0,301103102,3,2,"","",0,0.0,0.0,100,0.7,1,0.0,1,92
0.0,0,0.0,99,0,0.0,0,301103103,3,2,"","",1,2.0,3.5,100,200.0,1,0.004,1,1
0.0,0,0.0,99,0,0.0,0,301103104,3,2,"","",7,0.0,3.0,100,0.0,1,0.0,1,8
0.0,0,0.0,1,0,0.0,0,301103201,3,2,"","",1,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,0,301103202,3,2,"","",0,0.0,0.0,100,0.7,1,0.0,1,92
0.0,0,0.0,99,0,0.0,0,301103203,3,2,"","",1,0.9,3.5,100,90.0,1,0.0018,1,1
0.0,0,0.0,99,1,0.0,0,301103204,3,2,"","",21,0.0,0.1,100,1.0,1,15.0,1,10
0.0,0,0.0,1,0,0.0,0,301103301,3,1,"","",0,0.0,0.0,3000,0.7,1,0.0,1,92
0.0,0,0.0,1,0,0.0,0,301103302,3,1,"","",1,0.45,3.5,3000,45.0,1,0.0009,1,1
0.0,0,0.0,1,0,0.0,0,301103401,7,3,"","",7,0.0,90.0,0,100.0,2,0.0,1,17
0.0,0,0.0,1,0,1.0,0,301103402,7,3,"","",1020,0.0,1.0,0,1.0,2,90.0,1,10
0.0,0,0.0,1,0,1.0,0,301103403,7,3,"","",1040,0.0,1.0,0,1.0,2,90.0,1,10
0.0,0,0.0,1,0,0.0,0,301104101,3,2,"","",1,0.0,0.0,3000,0.0,1,0.0,1,7
0.0,0,0.0,99,0,0.0,0,301104102,3,2,"","",0,0.0,0.0,150,0.7,1,0.0,1,92
0.0,0,0.0,99,0,0.0,0,301104103,3,2,"","",1,2.0,3.5,150,200.0,1,0.004,1,1
0.0,0,0.0,99,0,0.0,0,301104104,3,2,"","",7,0.0,3.0,150,0.0,1,0.0,1,8
