magic_def,magic_penetrate,resist_variation_id,physical_penetrate,wave_hp_recovery,main_skill_lv_4,unit_id,dodge,magic_str,main_skill_lv_6,energy_reduce_rate,ex_skill_lv_3,energy_recovery_rate,main_skill_lv_3,physical_critical,life_steal,magic_critical,level,enemy_id,main_skill_lv_10,main_skill_lv_9,atk,ex_skill_lv_1,def,hp_recovery_rate,ex_skill_lv_4,union_burst_level,resist_status_id,wave_energy_recovery,main_skill_lv_1,rarity,accuracy,ex_skill_lv_5,main_skill_lv_8,main_skill_lv_5,main_skill_lv_7,hp,main_skill_lv_2,ex_skill_lv_2,promotion_level
82,0,0,0,0,28,202000,1,0,28,0,28,30,28,10,0,10,28,620200028,28,28,342,28,9999,0,28,28,200000001,0,28,1,0,28,28,28,28,3210,28,28,1
87,0,0,0,0,29,202000,1,0,29,0,29,30,29,10,0,10,29,620200029,29,29,355,29,9999,0,29,29,200000001,0,29,1,0,29,29,29,29,3880,29,29,1
89,0,0,0,0,30,202000,1,0,30,0,30,30,30,10,0,10,30,620200030,30,30,424,30,9999,0,30,30,200000001,0,30,1,0,30,30,30,30,4498,30,30,1
89,0,0,0,0,31,202000,1,0,31,0,31,30,31,10,0,10,31,620200031,31,31,442,31,9999,0,31,31,200000001,0,31,1,0,31,31,31,31,4545,31,31,1
89,0,0,0,0,32,202000,1,0,32,0,32,30,32,10,0,10,32,620200032,32,32,460,32,9999,0,32,32,200000001,0,32,1,0,32,32,32,32,4592,32,32,1
89,0,0,0,0,33,202000,1,0,33,0,33,30,33,10,0,10,33,620200033,33,33,478,33,9999,0,33,33,200000001,0,33,1,0,33,33,33,33,4640,33,33,1
89,0,0,0,0,34,202000,1,0,34,0,34,30,34,10,0,10,34,620200034,34,34,496,34,9999,0,34,34,200000001,0,34,1,0,34,34,34,34,5104,34,34,1
89,0,0,0,0,35,202000,1,0,35,0,35,30,35,10,0,10,35,620200035,35,35,519,35,9999,0,35,35,200000001,0,35,1,0,35,35,35,35,5824,35,35,1
89,0,0,0,0,36,202000,1,0,36,0,36,30,36,10,0,10,36,620200036,36,36,548,36,9999,0,36,36,200000001,0,36,1,0,36,36,36,36,4137,36,36,1
89,0,0,0,0,37,202000,1,0,37,0,37,30,37,10,0,10,37,620200037,37,37,577,37,9999,0,37,37,200000001,0,37,1,0,37,37,37,37,4698,37,37,1
89,0,0,0,0,38,202000,1,0,38,0,38,30,38,10,0,10,38,620200038,38,38,584,38,9999,0,38,38,200000001,0,38,1,0,38,38,38,38,4698,38,38,1
89,0,0,0,0,39,202000,1,0,39,0,39,30,39,10,0,10,39,620200039,39,39,777,39,9999,0,39,39,200000001,0,39,1,0,39,39,39,39,5835,39,39,1
89,0,0,0,0,40,202000,1,0,40,0,40,30,40,10,0,10,40,620200040,40,40,837,40,9999,0,40,40,200000001,0,40,1,0,40,40,40,40,6716,40,40,1
89,0,0,0,0,41,202000,1,0,41,0,41,30,41,10,0,10,41,620200041,41,41,954,41,9999,0,41,41,200000001,0,41,1,0,41,41,41,41,7269,41,41,1
89,0,0,0,0,42,202000,1,0,42,0,42,30,42,10,0,10,42,620200042,42,42,1228,42,9999,0,42,42,200000001,0,42,1,0,42,42,42,42,7823,42,42,1
93,0,0,0,0,43,202000,1,0,43,0,43,30,43,10,0,10,43,620200043,43,43,1317,43,9999,0,43,43,200000001,0,43,1,0,43,43,43,43,8991,43,43,1
90,0,0,0,0,44,202000,1,0,44,0,44,30,44,10,0,10,44,620200044,44,44,1508,44,9999,0,44,44,200000001,0,44,1,0,44,44,44,44,10269,44,44,1
93,0,0,0,0,45,202000,1,0,45,0,45,30,45,10,0,10,45,620200045,45,45,1514,45,9999,0,45,45,200000001,0,45,1,0,45,45,45,45,10323,45,45,1
124,0,0,0,0,46,202000,1,0,46,0,46,30,46,10,0,10,46,620200046,46,46,1520,46,9999,0,46,46,200000001,0,46,1,0,46,46,46,46,10377,46,46,1
98,0,0,0,0,47,202000,1,0,47,0,47,30,47,10,0,10,47,620200047,47,47,1526,47,9999,0,47,47,200000001,0,47,1,0,47,47,47,47,10431,47,47,1
101,0,0,0,0,48,202000,1,0,48,0,48,30,48,10,0,10,48,620200048,48,48,1616,48,9999,0,48,48,200000001,0,48,1,0,48,48,48,48,11876,48,48,1
102,0,0,0,0,49,202000,1,0,49,0,49,30,49,10,0,10,49,620200049,49,49,1616,49,9999,0,49,49,200000001,0,49,1,0,49,49,49,49,11876,49,49,1
103,0,0,0,0,50,202000,1,0,50,0,50,30,50,10,0,10,50,620200050,50,50,1543,50,9999,0,50,50,200000001,0,50,1,0,50,50,50,50,10594,50,50,1
103,0,0,0,0,51,202000,1,0,51,0,51,30,51,10,0,10,51,620200051,51,51,1549,51,9999,0,51,51,200000001,0,51,1,0,51,51,51,51,10648,51,51,1
104,0,0,0,0,52,202000,1,0,52,0,52,30,52,10,0,10,52,620200052,52,52,1555,52,9999,0,52,52,200000001,0,52,1,0,52,52,52,52,10702,52,52,1
126,0,0,0,0,53,202000,1,0,53,0,53,30,53,10,0,10,53,620200053,53,53,2355,53,9999,0,53,53,200000001,0,53,1,0,53,53,53,53,19897,53,53,1
126,0,0,0,0,54,202000,1,0,54,0,54,30,54,10,0,10,54,620200054,54,54,2355,54,9999,0,54,54,200000001,0,54,1,0,54,54,54,54,19897,54,54,1
126,0,0,0,0,55,202000,1,0,55,0,55,30,55,10,0,10,55,620200055,55,55,2411,55,9999,0,55,55,200000001,0,55,1,0,55,55,55,55,21560,55,55,1
126,0,0,0,0,56,202000,1,0,56,0,56,30,56,10,0,10,56,620200056,56,56,2467,56,9999,0,56,56,200000001,0,56,1,0,56,56,56,56,23222,56,56,1
126,0,0,0,0,57,202000,1,0,57,0,57,30,57,10,0,10,57,620200057,57,57,2523,57,9999,0,57,57,200000001,0,57,1,0,57,57,57,57,24885,57,57,1
126,0,0,0,0,58,202000,1,0,58,0,58,30,58,10,0,10,58,620200058,58,58,2635,58,9999,0,58,58,200000001,0,58,1,0,58,58,58,58,28210,58,58,1
126,0,0,0,0,59,202000,1,0,59,0,59,30,59,10,0,10,59,620200059,59,59,2691,59,9999,0,59,59,200000001,0,59,1,0,59,59,59,59,29873,59,59,1
126,0,0,0,0,60,202000,1,0,60,0,60,30,60,10,0,10,60,620200060,60,60,2747,60,13332,0,60,60,200000001,0,60,1,0,60,60,60,60,31535,60,60,1
126,0,0,0,0,61,202000,1,0,61,0,61,30,61,10,0,10,61,620200061,61,61,2909,61,13332,0,61,61,200000001,0,61,1,0,61,61,61,61,33895,61,61,1
127,0,0,0,0,62,202000,1,0,62,0,62,30,62,10,0,10,62,620200062,62,62,3012,62,13332,0,62,62,200000001,0,62,1,0,62,62,62,62,33949,62,62,1
128,0,0,0,0,63,202000,1,0,63,0,63,30,63,10,0,10,63,620200063,63,63,3114,63,13332,0,63,63,200000001,0,63,1,0,63,63,63,63,34003,63,63,1
130,0,0,0,0,64,202000,1,0,64,0,64,30,64,10,0,10,64,620200064,64,64,3217,64,13332,0,64,64,200000001,0,64,1,0,64,64,64,64,34057,64,64,1
131,0,0,0,0,65,202000,1,0,65,0,65,30,65,10,0,10,65,620200065,65,65,3320,65,13332,0,65,65,200000001,0,65,1,0,65,65,65,65,34111,65,65,1
132,0,0,0,0,66,202000,1,0,66,0,66,30,66,10,0,10,66,620200066,66,66,3422,66,13332,0,66,66,200000001,0,66,1,0,66,66,66,66,34165,66,66,1
133,0,0,0,0,67,202000,1,0,67,0,67,30,67,10,0,10,67,620200067,67,67,3525,67,13332,0,67,67,200000001,0,67,1,0,67,67,67,67,34219,67,67,1
135,0,0,0,0,68,202000,1,0,68,0,68,30,68,10,0,10,68,620200068,68,68,3628,68,13332,0,68,68,200000001,0,68,1,0,68,68,68,68,34273,68,68,1
136,0,0,0,0,69,202000,1,0,69,0,69,30,69,10,0,10,69,620200069,69,69,3731,69,13332,0,69,69,200000001,0,69,1,0,69,69,69,69,34327,69,69,1
137,0,0,0,0,70,202000,1,0,70,0,70,30,70,10,0,10,70,620200070,70,70,3833,70,13332,0,70,70,200000001,0,70,1,0,70,70,70,70,34381,70,70,1
138,0,0,0,0,71,202000,1,0,71,0,71,30,71,10,0,10,71,620200071,71,71,3936,71,13332,0,71,71,200000001,0,71,1,0,71,71,71,71,34435,71,71,1
2,0,0,0,0,1,202101,1,0,1,0,1,30,1,10,0,10,1,620210101,1,1,28,1,3,0,1,1,200000001,0,1,1,0,1,1,1,1,246,1,1,1
3,0,0,0,0,2,202101,1,0,2,0,2,30,2,10,0,10,2,620210102,2,2,32,2,4,0,2,2,200000001,0,2,1,0,2,2,2,2,322,2,2,1
3,0,0,0,0,3,202101,1,0,3,0,3,30,3,10,0,10,3,620210103,3,3,35,3,5,0,3,3,200000001,0,3,1,0,3,3,3,3,537,3,3,1
3,0,0,0,0,4,202101,1,0,4,0,4,30,4,10,0,10,4,620210104,4,4,50,4,5,0,4,4,200000001,0,4,1,0,4,4,4,4,473,4,4,1
4,0,0,0,0,5,202101,1,0,5,0,5,30,5,10,0,10,5,620210105,5,5,74,5,6,0,5,5,200000001,0,5,1,0,5,5,5,5,526,5,5,1
5,0,0,0,0,6,202101,1,0,6,0,6,30,6,10,0,10,6,620210106,6,6,98,6,7,0,6,6,200000001,0,6,1,0,6,6,6,6,577,6,6,1
6,0,0,0,0,7,202101,1,0,7,0,7,30,7,10,0,10,7,620210107,7,7,121,7,8,0,7,7,200000001,0,7,1,0,7,7,7,7,711,7,7,1
7,0,0,0,0,8,202101,1,0,8,0,8,30,8,10,0,10,8,620210108,8,8,136,8,8,0,8,8,200000001,0,8,1,0,8,8,8,8,885,8,8,1
8,0,0,0,0,9,202101,1,0,9,0,9,30,9,10,0,10,9,620210109,9,9,145,9,9,0,9,9,200000001,0,9,1,0,9,9,9,9,911,9,9,1
8,0,0,0,0,10,202101,1,0,10,0,10,30,10,10,0,10,10,620210110,10,10,154,10,9,0,10,10,200000001,0,10,1,0,10,10,10,10,937,10,10,1
9,0,0,0,0,11,202101,1,0,11,0,11,30,11,10,0,10,11,620210111,11,11,183,11,10,0,11,11,200000001,0,11,1,0,11,11,11,11,1101,11,11,1
10,0,0,0,0,12,202101,1,0,12,0,12,30,12,10,0,10,12,620210112,12,12,211,12,12,0,12,12,200000001,0,12,1,0,12,12,12,12,1265,12,12,1
11,0,0,0,0,13,202101,1,0,13,0,13,30,13,10,0,10,13,620210113,13,13,240,13,13,0,13,13,200000001,0,13,1,0,13,13,13,13,1429,13,13,1
12,0,0,0,0,14,202101,1,0,14,0,14,30,14,10,0,10,14,620210114,14,14,240,14,15,0,14,14,200000001,0,14,1,0,14,14,14,14,1435,14,14,1
12,0,0,0,0,15,202101,1,0,15,0,15,30,15,10,0,10,15,620210115,15,15,251,15,15,0,15,15,200000001,0,15,1,0,15,15,15,15,1553,15,15,1
13,0,0,0,0,16,202101,1,0,16,0,16,30,16,10,0,10,16,620210116,16,16,262,16,15,0,16,16,200000001,0,16,1,0,16,16,16,16,1670,16,16,1
13,0,0,0,0,17,202101,1,0,17,0,17,30,17,10,0,10,17,620210117,17,17,273,17,15,0,17,17,200000001,0,17,1,0,17,17,17,17,1788,17,17,1
13,0,0,0,0,18,202101,1,0,18,0,18,30,18,10,0,10,18,620210118,18,18,284,18,16,0,18,18,200000001,0,18,1,0,18,18,18,18,1906,18,18,1
13,0,0,0,0,19,202101,1,0,19,0,19,30,19,10,0,10,19,620210119,19,19,295,19,16,0,19,19,200000001,0,19,1,0,19,19,19,19,2023,19,19,1
14,0,0,0,0,20,202101,1,0,20,0,20,30,20,10,0,10,20,620210120,20,20,306,20,16,0,20,20,200000001,0,20,1,0,20,20,20,20,2141,20,20,1
14,0,0,0,0,21,202101,1,0,21,0,21,30,21,10,0,10,21,620210121,21,21,317,21,16,0,21,21,200000001,0,21,1,0,21,21,21,21,2258,21,21,1
14,0,0,0,0,22,202101,1,0,22,0,22,30,22,10,0,10,22,620210122,22,22,328,22,16,0,22,22,200000001,0,22,1,0,22,22,22,22,2376,22,22,1
17,0,0,0,0,23,202101,1,0,23,0,23,30,23,10,0,10,23,620210123,23,23,375,23,20,0,23,23,200000001,0,23,1,0,23,23,23,23,2869,23,23,1
20,0,0,0,0,24,202101,1,0,24,0,24,30,24,10,0,10,24,620210124,24,24,422,24,23,0,24,24,200000001,0,24,1,0,24,24,24,24,3361,24,24,1
20,0,0,0,0,25,202101,1,0,25,0,25,30,25,10,0,10,25,620210125,25,25,440,25,23,0,25,25,200000001,0,25,1,0,25,25,25,25,3606,25,25,1
21,0,0,0,0,26,202101,1,0,26,0,26,30,26,10,0,10,26,620210126,26,26,458,26,24,0,26,26,200000001,0,26,1,0,26,26,26,26,3852,26,26,1
21,0,0,0,0,27,202101,1,0,27,0,27,30,27,10,0,10,27,620210127,27,27,477,27,24,0,27,27,200000001,0,27,1,0,27,27,27,27,4097,27,27,1
21,0,0,0,0,28,202101,1,0,28,0,28,30,28,10,0,10,28,620210128,28,28,495,28,24,0,28,28,200000001,0,28,1,0,28,28,28,28,4342,28,28,1
22,0,0,0,0,29,202101,1,0,29,0,29,30,29,10,0,10,29,620210129,29,29,531,29,25,0,29,29,200000001,0,29,1,0,29,29,29,29,4833,29,29,1
22,0,0,0,0,30,202101,1,0,30,0,30,30,30,10,0,10,30,620210130,30,30,549,30,26,0,30,30,200000001,0,30,1,0,30,30,30,30,5078,30,30,1
22,0,0,0,0,31,202101,1,0,31,0,31,30,31,10,0,10,31,620210131,31,31,567,31,26,0,31,31,200000001,0,31,1,0,31,31,31,31,5323,31,31,1
22,0,0,0,0,32,202101,1,0,32,0,32,30,32,10,0,10,32,620210132,32,32,586,32,26,0,32,32,200000001,0,32,1,0,32,32,32,32,5568,32,32,1
23,0,0,0,0,33,202101,1,0,33,0,33,30,33,10,0,10,33,620210133,33,33,604,33,27,0,33,33,200000001,0,33,1,0,33,33,33,33,5814,33,33,1
23,0,0,0,0,34,202101,1,0,34,0,34,30,34,10,0,10,34,620210134,34,34,622,34,27,0,34,34,200000001,0,34,1,0,34,34,34,34,6059,34,34,1
23,0,0,0,0,35,202101,1,0,35,0,35,30,35,10,0,10,35,620210135,35,35,626,35,27,0,35,35,200000001,0,35,1,0,35,35,35,35,6619,35,35,1
23,0,0,0,0,36,202101,1,0,36,0,36,30,36,10,0,10,36,620210136,36,36,633,36,27,0,36,36,200000001,0,36,1,0,36,36,36,36,6855,36,36,1
23,0,0,0,0,37,202101,1,0,37,0,37,30,37,10,0,10,37,620210137,37,37,639,37,28,0,37,37,200000001,0,37,1,0,37,37,37,37,7091,37,37,1
23,0,0,0,0,38,202101,1,0,38,0,38,30,38,10,0,10,38,620210138,38,38,819,38,28,0,38,38,200000001,0,38,1,0,38,38,38,38,7327,38,38,1
25,0,0,0,0,39,202101,1,0,39,0,39,30,39,10,0,10,39,620210139,39,39,870,39,30,0,39,39,200000001,0,39,1,0,39,39,39,39,8014,39,39,1
28,0,0,0,0,40,202101,1,0,40,0,40,30,40,10,0,10,40,620210140,40,40,920,40,33,0,40,40,200000001,0,40,1,0,40,40,40,40,8700,40,40,1
30,0,0,0,0,41,202101,1,0,41,0,41,30,41,10,0,10,41,620210141,41,41,970,41,36,0,41,41,200000001,0,41,1,0,41,41,41,41,9387,41,41,1
33,0,0,0,0,42,202101,1,0,42,0,42,30,42,10,0,10,42,620210142,42,42,1020,42,38,0,42,42,200000001,0,42,1,0,42,42,42,42,10074,42,42,1
35,0,0,0,0,43,202101,1,0,43,0,43,30,43,10,0,10,43,620210143,43,43,1071,43,41,0,43,43,200000001,0,43,1,0,43,43,43,43,10761,43,43,1
37,0,0,0,0,44,202101,1,0,44,0,44,30,44,10,0,10,44,620210144,44,44,1120,44,43,0,44,44,200000001,0,44,1,0,44,44,44,44,11448,44,44,1
40,0,0,0,0,45,202101,1,0,45,0,45,30,45,10,0,10,45,620210145,45,45,1177,45,46,0,45,45,200000001,0,45,1,0,45,45,45,45,12698,45,45,1
42,0,0,0,0,46,202101,1,0,46,0,46,30,46,10,0,10,46,620210146,46,46,1233,46,49,0,46,46,200000001,0,46,1,0,46,46,46,46,13947,46,46,1
45,0,0,0,0,47,202101,1,0,47,0,47,30,47,10,0,10,47,620210147,47,47,1290,47,52,0,47,47,200000001,0,47,1,0,47,47,47,47,15197,47,47,1
48,0,0,0,0,48,202101,1,0,48,0,48,30,48,10,0,10,48,620210148,48,48,1347,48,54,0,48,48,200000001,0,48,1,0,48,48,48,48,16446,48,48,1
50,0,0,0,0,49,202101,1,0,49,0,49,30,49,10,0,10,49,620210149,49,49,1403,49,57,0,49,49,200000001,0,49,1,0,49,49,49,49,17696,49,49,1
52,0,0,0,0,50,202101,1,0,50,0,50,30,50,10,0,10,50,620210150,50,50,1460,50,60,0,50,50,200000001,0,50,1,0,50,50,50,50,18945,50,50,1
55,0,0,0,0,51,202101,1,0,51,0,51,30,51,10,0,10,51,620210151,51,51,1516,51,63,0,51,51,200000001,0,51,1,0,51,51,51,51,20195,51,51,1
57,0,0,0,0,52,202101,1,0,52,0,52,30,52,10,0,10,52,620210152,52,52,1572,52,65,0,52,52,200000001,0,52,1,0,52,52,52,52,21445,52,52,1
60,0,0,0,0,53,202101,1,0,53,0,53,30,53,10,0,10,53,620210153,53,53,1630,53,68,0,53,53,200000001,0,53,1,0,53,53,53,53,22695,53,53,1
63,0,0,0,0,54,202101,1,0,54,0,54,30,54,10,0,10,54,620210154,54,54,1686,54,71,0,54,54,200000001,0,54,1,0,54,54,54,54,23944,54,54,1
65,0,0,0,0,55,202101,1,0,55,0,55,30,55,10,0,10,55,620210155,55,55,1742,55,74,0,55,55,200000001,0,55,1,0,55,55,55,55,25194,55,55,1
67,0,0,0,0,56,202101,1,0,56,0,56,30,56,10,0,10,56,620210156,56,56,1818,56,77,0,56,56,200000001,0,56,1,0,56,56,56,56,26456,56,56,1
70,0,0,0,0,57,202101,1,0,57,0,57,30,57,10,0,10,57,620210157,57,57,1893,57,79,0,57,57,200000001,0,57,1,0,57,57,57,57,27718,57,57,1
73,0,0,0,0,58,202101,1,0,58,0,58,30,58,10,0,10,58,620210158,58,58,1968,58,83,0,58,58,200000001,0,58,1,0,58,58,58,58,28981,58,58,1
75,0,0,0,0,59,202101,1,0,59,0,59,30,59,10,0,10,59,620210159,59,59,2043,59,85,0,59,59,200000001,0,59,1,0,59,59,59,59,30243,59,59,1
77,0,0,0,0,60,202101,1,0,60,0,60,30,60,10,0,10,60,620210160,60,60,2118,60,88,0,60,60,200000001,0,60,1,0,60,60,60,60,31505,60,60,1
80,0,0,0,0,61,202101,1,0,61,0,61,30,61,10,0,10,61,620210161,61,61,2193,61,91,0,61,61,200000001,0,61,1,0,61,61,61,61,32768,61,61,1
83,0,0,0,0,62,202101,1,0,62,0,62,30,62,10,0,10,62,620210162,62,62,2255,62,94,0,62,62,200000001,0,62,1,0,62,62,62,62,33991,62,62,1
85,0,0,0,0,63,202101,1,0,63,0,63,30,63,10,0,10,63,620210163,63,63,2318,63,97,0,63,63,200000001,0,63,1,0,63,63,63,63,35213,63,63,1
88,0,0,0,0,64,202101,1,0,64,0,64,30,64,10,0,10,64,620210164,64,64,2380,64,99,0,64,64,200000001,0,64,1,0,64,64,64,64,36436,64,64,1
90,0,0,0,0,65,202101,1,0,65,0,65,30,65,10,0,10,65,620210165,65,65,2442,65,102,0,65,65,200000001,0,65,1,0,65,65,65,65,37658,65,65,1
93,0,0,0,0,66,202101,1,0,66,0,66,30,66,10,0,10,66,620210166,66,66,2505,66,105,0,66,66,200000001,0,66,1,0,66,66,66,66,38881,66,66,1
95,0,0,0,0,67,202101,1,0,67,0,67,30,67,10,0,10,67,620210167,67,67,2567,67,108,0,67,67,200000001,0,67,1,0,67,67,67,67,40104,67,67,1
98,0,0,0,0,68,202101,1,0,68,0,68,30,68,10,0,10,68,620210168,68,68,2629,68,110,0,68,68,200000001,0,68,1,0,68,68,68,68,41326,68,68,1
100,0,0,0,0,69,202101,1,0,69,0,69,30,69,10,0,10,69,620210169,69,69,2692,69,113,0,69,69,200000001,0,69,1,0,69,69,69,69,42549,69,69,1
103,0,0,0,0,70,202101,1,0,70,0,70,30,70,10,0,10,70,620210170,70,70,2754,70,116,0,70,70,200000001,0,70,1,0,70,70,70,70,43772,70,70,1
105,0,0,0,0,71,202101,1,0,71,0,71,30,71,10,0,10,71,620210171,71,71,2816,71,119,0,71,71,200000001,0,71,1,0,71,71,71,71,44994,71,71,1
4,0,0,0,0,1,202200,1,110,1,0,1,30,1,10,0,10,1,620220001,1,1,0,1,4,0,1,1,200000001,0,1,1,0,1,1,1,1,156,1,1,1
5,0,0,0,0,2,202200,1,115,2,0,2,30,2,10,0,10,2,620220002,2,2,0,2,5,0,2,2,200000001,0,2,1,0,2,2,2,2,188,2,2,1
5,0,0,0,0,3,202200,1,119,3,0,3,30,3,10,0,10,3,620220003,3,3,0,3,5,0,3,3,200000001,0,3,1,0,3,3,3,3,288,3,3,1
6,0,0,0,0,4,202200,1,124,4,0,4,30,4,10,0,10,4,620220004,4,4,0,4,6,0,4,4,200000001,0,4,1,0,4,4,4,4,348,4,4,1
6,0,0,0,0,5,202200,1,130,5,0,5,30,5,10,0,10,5,620220005,5,5,0,5,6,0,5,5,200000001,0,5,1,0,5,5,5,5,531,5,5,1
7,0,0,0,0,6,202200,1,135,6,0,6,30,6,10,0,10,6,620220006,6,6,0,6,7,0,6,6,200000001,0,6,1,0,6,6,6,6,641,6,6,1
8,0,0,0,0,7,202200,1,141,7,0,7,30,7,10,0,10,7,620220007,7,7,0,7,7,0,7,7,200000001,0,7,1,0,7,7,7,7,979,7,7,1
9,0,0,0,0,8,202200,1,147,8,0,8,30,8,10,0,10,8,620220008,8,8,0,8,7,0,8,8,200000001,0,8,1,0,8,8,8,8,1183,8,8,1
10,0,0,0,0,9,202200,1,159,9,0,9,30,9,10,0,10,9,620220009,9,9,0,9,7,0,9,9,200000001,0,9,1,0,9,9,9,9,1223,9,9,1
10,0,0,0,0,10,202200,1,171,10,0,10,30,10,10,0,10,10,620220010,10,10,0,10,7,0,10,10,200000001,0,10,1,0,10,10,10,10,1263,10,10,1
10,0,0,0,0,11,202200,1,171,11,0,11,30,11,10,0,10,11,620220011,11,11,0,11,7,0,11,11,200000001,0,11,1,0,11,11,11,11,1263,11,11,1
11,0,0,0,0,12,202200,1,185,12,0,12,30,12,10,0,10,12,620220012,12,12,0,12,8,0,12,12,200000001,0,12,1,0,12,12,12,12,1286,12,12,1
15,0,0,0,0,13,202200,1,203,13,0,13,30,13,10,0,10,13,620220013,13,13,0,13,11,0,13,13,200000001,0,13,1,0,13,13,13,13,1310,13,13,1
15,0,0,0,0,14,202200,1,203,14,0,14,30,14,10,0,10,14,620220014,14,14,0,14,11,0,14,14,200000001,0,14,1,0,14,14,14,14,1310,14,14,1
16,0,0,0,0,15,202200,1,220,15,0,15,30,15,10,0,10,15,620220015,15,15,0,15,12,0,15,15,200000001,0,15,1,0,15,15,15,15,1446,15,15,1
16,0,0,0,0,16,202200,1,256,16,0,16,30,16,10,0,10,16,620220016,16,16,0,16,12,0,16,16,200000001,0,16,1,0,16,16,16,16,1739,16,16,1
16,0,0,0,0,17,202200,1,309,17,0,17,30,17,10,0,10,17,620220017,17,17,0,17,12,0,17,17,200000001,0,17,1,0,17,17,17,17,2169,17,17,1
17,0,0,0,0,18,202200,1,353,18,0,18,30,18,10,0,10,18,620220018,18,18,0,18,13,0,18,18,200000001,0,18,1,0,18,18,18,18,2260,18,18,1
20,0,0,0,0,19,202200,1,366,19,0,19,30,19,10,0,10,19,620220019,19,19,0,19,15,0,19,19,200000001,0,19,1,0,19,19,19,19,2351,19,19,1
23,0,0,0,0,20,202200,1,379,20,0,20,30,20,10,0,10,20,620220020,20,20,0,20,17,0,20,20,200000001,0,20,1,0,20,20,20,20,2443,20,20,1
25,0,0,0,0,21,202200,1,391,21,0,21,30,21,10,0,10,21,620220021,21,21,0,21,19,0,21,21,200000001,0,21,1,0,21,21,21,21,2534,21,21,1
28,0,0,0,0,22,202200,1,404,22,0,22,30,22,10,0,10,22,620220022,22,22,0,22,21,0,22,22,200000001,0,22,1,0,22,22,22,22,2625,22,22,1
29,0,0,0,0,23,202200,1,409,23,0,23,30,23,10,0,10,23,620220023,23,23,0,23,21,0,23,23,200000001,0,23,1,0,23,23,23,23,2807,23,23,1
29,0,0,0,0,24,202200,1,437,24,0,24,30,24,10,0,10,24,620220024,24,24,0,24,21,0,24,24,200000001,0,24,1,0,24,24,24,24,3059,24,24,1
29,0,0,0,0,25,202200,1,465,25,0,25,30,25,10,0,10,25,620220025,25,25,0,25,21,0,25,25,200000001,0,25,1,0,25,25,25,25,3312,25,25,1
29,0,0,0,0,26,202200,1,493,26,0,26,30,26,10,0,10,26,620220026,26,26,0,26,21,0,26,26,200000001,0,26,1,0,26,26,26,26,3564,26,26,1
29,0,0,0,0,27,202200,1,514,27,0,27,30,27,10,0,10,27,620220027,27,27,0,27,21,0,27,27,200000001,0,27,1,0,27,27,27,27,3755,27,27,1
30,0,0,0,0,28,202200,1,535,28,0,28,30,28,10,0,10,28,620220028,28,28,0,28,22,0,28,28,200000001,0,28,1,0,28,28,28,28,3946,28,28,1
30,0,0,0,0,29,202200,1,556,29,0,29,30,29,10,0,10,29,620220029,29,29,0,29,23,0,29,29,200000001,0,29,1,0,29,29,29,29,4137,29,29,1
30,0,0,0,0,30,202200,1,576,30,0,30,30,30,10,0,10,30,620220030,30,30,0,30,23,0,30,30,200000001,0,30,1,0,30,30,30,30,4328,30,30,1
30,0,0,0,0,31,202200,1,597,31,0,31,30,31,10,0,10,31,620220031,31,31,0,31,23,0,31,31,200000001,0,31,1,0,31,31,31,31,4328,31,31,1
32,0,0,0,0,32,202200,1,618,32,0,32,30,32,10,0,10,32,620220032,32,32,0,32,23,0,32,32,200000001,0,32,1,0,32,32,32,32,5327,32,32,1
32,0,0,0,0,33,202200,1,619,33,0,33,30,33,10,0,10,33,620220033,33,33,0,33,24,0,33,33,200000001,0,33,1,0,33,33,33,33,5647,33,33,1
31,0,0,0,0,34,202200,1,620,34,0,34,30,34,10,0,10,34,620220034,34,34,0,34,24,0,34,34,200000001,0,34,1,0,34,34,34,34,5966,34,34,1
31,0,0,0,0,35,202200,1,621,35,0,35,30,35,10,0,10,35,620220035,35,35,0,35,24,0,35,35,200000001,0,35,1,0,35,35,35,35,7056,35,35,1
32,0,0,0,0,36,202200,1,621,36,0,36,30,36,10,0,10,36,620220036,36,36,0,36,24,0,36,36,200000001,0,36,1,0,36,36,36,36,7180,36,36,1
40,0,0,0,0,37,202200,1,622,37,0,37,30,37,10,0,10,37,620220037,37,37,0,37,30,0,37,37,200000001,0,37,1,0,37,37,37,37,7553,37,37,1
47,0,0,0,0,38,202200,1,623,38,0,38,30,38,10,0,10,38,620220038,38,38,0,38,35,0,38,38,200000001,0,38,1,0,38,38,38,38,7925,38,38,1
48,0,0,0,0,39,202200,1,724,39,0,39,30,39,10,0,10,39,620220039,39,39,0,39,35,0,39,39,200000001,0,39,1,0,39,39,39,39,9670,39,39,1
48,0,0,0,0,40,202200,1,825,40,0,40,30,40,10,0,10,40,620220040,40,40,0,40,36,0,40,40,200000001,0,40,1,0,40,40,40,40,11416,40,40,1
49,0,0,0,0,41,202200,1,926,41,0,41,30,41,10,0,10,41,620220041,41,41,0,41,36,0,41,41,200000001,0,41,1,0,41,41,41,41,13161,41,41,1
51,0,0,0,0,42,202200,1,1008,42,0,42,30,42,10,0,10,42,620220042,42,42,0,42,38,0,42,42,200000001,0,42,1,0,42,42,42,42,13352,42,42,1
52,0,0,0,0,43,202200,1,1079,43,0,43,30,43,10,0,10,43,620220043,43,43,0,43,39,0,43,43,200000001,0,43,1,0,43,43,43,43,14137,43,43,1
