equip_slot_5,equip_slot_6,unit_id,equip_slot_3,equip_slot_2,equip_slot_1,equip_slot_4,promotion_level
107612,107611,123101,107372,107222,107223,107221,22
107613,107612,123101,107373,107223,108221,107222,23
108611,107613,123101,108521,108221,108222,107223,24
108612,108611,123101,108462,108222,108223,108221,25
108613,108612,123101,108523,108223,108224,108222,26
108614,108613,123101,108524,108224,109221,108223,27
109611,108614,123101,109461,109221,109222,108224,28
109612,109611,123101,109522,109222,109223,109221,29
109613,109612,123101,109463,109223,109224,109222,30
109614,109613,123101,109524,109224,10022032,109223,31
10061032,109614,123101,10046032,10022032,10022033,109224,32
10061033,10061032,123101,10046033,10022033,10022034,10022032,33
10061034,10061033,123101,10052034,10022034,10022035,10022033,34
999999,10061034,123101,999999,10022035,999999,10022034,35
101551,101551,123201,101401,101191,101191,101191,1
101551,101551,123201,102281,102191,102192,102191,2
102551,102551,123201,102282,102192,103191,102192,3
102552,102552,123201,103281,103191,103192,103191,4
103551,103551,123201,103282,103192,103193,103192,5
103552,103552,123201,103283,103193,104191,103192,6
103553,103552,123201,104281,104191,104192,103193,7
104551,103553,123201,104282,104192,104193,104191,8
104552,104551,123201,104283,104193,104194,104192,9
104554,104552,123201,104284,104194,105191,104343,10
105551,104553,123201,105281,105191,105192,104284,11
105552,105551,123201,105431,105192,105193,105191,12
105553,105552,123201,105343,105193,105194,105431,13
105554,105553,123201,105344,105194,105195,105343,14
105555,105554,123201,105285,105195,105196,105344,15
105556,105555,123201,105346,105196,105197,105285,16
105557,105556,123201,105287,105197,106191,105196,17
106551,105557,123201,106341,106191,106192,105347,18
106552,106551,123201,106342,106192,106193,106341,19
106553,106552,123201,106283,106193,107191,106192,20
107551,106553,123201,107281,107191,107192,106343,21
107552,107551,123201,107282,107192,107193,107281,22
107553,107552,123201,107283,107193,108191,107282,23
108551,107553,123201,108281,108191,108192,107283,24
108552,108551,123201,108282,108192,108193,108281,25
108553,108552,123201,108403,108193,108194,108282,26
108554,108553,123201,108434,108194,109191,108403,27
109551,108554,123201,109341,109191,109192,108434,28
109552,109551,123201,109402,109192,109193,109341,29
109553,109552,123201,109493,109193,109194,109402,30
109554,109553,123201,109434,109194,10019032,109493,31
10055032,109554,123201,10040032,10019032,10019033,109434,32
10055033,10055032,123201,10040033,10019033,10019034,10040032,33
10055034,10055033,123201,10049034,10019034,10019035,10040033,34
999999,10055034,123201,999999,10019035,999999,10049034,35
101581,101551,123301,101281,101101,101101,101431,1
101581,101551,123301,102341,102071,102101,102491,2
102581,102551,123301,102342,102101,103071,102432,3
102582,102552,123301,103341,103071,103101,103431,4
103581,103551,123301,103342,103101,103072,103432,5
103552,103342,123301,103343,103072,104101,103401,6
103553,103582,123301,104341,104101,104102,103583,7
104581,103583,123301,104432,104102,104103,104491,8
104582,104551,123301,104343,104103,104104,104102,9
104553,104552,123301,104344,104104,105101,104343,10
105551,104553,123301,105341,105101,105102,104344,11
105582,105551,123301,105342,105102,105103,105341,12
105583,105552,123301,105283,105103,105104,105342,13
105584,105553,123301,105284,105104,105105,105343,14
105585,105554,123301,105345,105105,105106,105344,15
105586,105555,123301,105346,105106,105107,105345,16
105587,105556,123301,105347,105107,106101,105346,17
106581,105557,123301,106281,106101,106102,105347,18
106582,106551,123301,106342,106102,106103,106281,19
106583,106552,123301,106491,106103,107101,106342,20
107581,106553,123301,107281,107101,107102,106491,21
107582,107551,123301,107342,107102,107103,107281,22
107583,107552,123301,107343,107103,108101,107342,23
108581,107553,123301,108281,108101,108102,107343,24
108582,108551,123301,108312,108102,108103,108281,25
108583,108552,123301,108313,108103,108104,108312,26
108584,108553,123301,108314,108104,109101,108313,27
109581,108554,123301,109401,109101,109102,108314,28
109582,109551,123301,109402,109102,109103,109401,29
109583,109552,123301,109343,109103,109104,109402,30
109584,109553,123301,109494,109104,10010032,109343,31
10058032,109554,123301,10040032,10010032,10010033,109494,32
10058033,10055032,123301,10040033,10010033,10010034,10040032,33
10058034,10055033,123301,10049034,10010034,10010035,10040033,34
999999,10055034,123301,999999,10010035,999999,10049034,35
101161,101581,123501,101281,101161,101161,101431,1
101161,101581,123501,102341,102191,102163,102491,2
102162,102581,123501,102342,102163,103161,102432,3
102163,102582,123501,103341,103161,103162,103431,4
103161,103581,123501,103342,103162,103193,103491,5
103552,103582,123501,103343,103193,104161,103491,6
103583,103401,123501,104341,104161,104162,103553,7
104551,103553,123501,104342,104162,104163,104161,8
104552,104551,123501,104283,104163,104164,104162,9
104553,104552,123501,104314,104164,105161,104163,10
105551,104554,123501,105281,105161,105162,104164,11
105552,105551,123501,105431,105162,105163,105161,12
105553,105552,123501,105283,105163,105164,105162,13
105554,105553,123501,105284,105164,105165,105163,14
105555,105554,123501,105315,105165,105166,105164,15
105556,105555,123501,105316,105166,105167,105165,16
105557,105556,123501,105317,105167,106161,105166,17
106551,105557,123501,106311,106161,106162,105167,18
106552,106551,123501,106312,106162,106163,106161,19
106553,106552,123501,106313,106163,107161,106162,20
107551,106553,123501,107311,107161,107162,106163,21
107552,107551,123501,107312,107162,107163,107161,22
107553,107552,123501,107313,107163,108161,107162,23
108551,107553,123501,108281,108161,108162,107163,24
108552,108551,123501,108312,108162,108163,108161,25
108553,108552,123501,108313,108163,108164,108162,26
108554,108553,123501,108314,108164,109161,108163,27
109551,108554,123501,109401,109161,109162,108164,28
109552,109551,123501,109402,109162,109163,109161,29
109553,109552,123501,109343,109163,109164,109162,30
109554,109553,123501,109494,109164,10016032,109163,31
10055032,109554,123501,10040032,10016032,10016033,109164,32
10055033,10055032,123501,10040033,10016033,10016034,10016032,33
10055034,10055033,123501,10049034,10016034,10016035,10016033,34
999999,10055034,123501,999999,10016035,999999,10016034,35
101011,101551,123601,101281,101071,101011,101401,1
101551,101551,123601,102281,102071,102041,102493,2
102011,102551,123601,102282,102041,103011,102401,3
102552,102552,123601,103281,103071,103041,103431,4
103071,103551,123601,103282,103041,103042,103401,5
103552,103552,123601,103283,103072,104041,103401,6
103013,103552,123601,104281,104071,104042,103553,7
104551,103553,123601,104282,104072,104043,104011,8
104552,104551,123601,104402,104013,104044,104012,9
104554,104552,123601,104284,104074,105041,104013,10
105551,104553,123601,105341,105071,105042,104014,11
105552,105551,123601,105282,105072,105043,105011,12
105553,105552,123601,105343,105073,105044,105012,13
105554,105553,123601,105284,105074,105045,105013,14
105555,105554,123601,105285,105075,105046,105014,15
105556,105555,123601,105286,105076,105047,105015,16
105557,105556,123601,105287,105077,106041,105016,17
106551,105557,123601,106341,106071,106042,105017,18
106552,106551,123601,106282,106072,106043,106011,19
106553,106552,123601,106283,106073,107041,106012,20
107551,106553,123601,107491,107071,107042,106013,21
107552,107551,123601,107492,107072,107043,107011,22
107553,107552,123601,107493,107073,108041,107012,23
108551,107553,123601,108401,108071,108042,107013,24
108552,108551,123601,108492,108072,108043,108011,25
108553,108552,123601,108403,108073,108044,108012,26
108554,108553,123601,108494,108074,109041,108013,27
109551,108554,123601,109341,109071,109042,108014,28
109552,109551,123601,109432,109072,109043,109011,29
109553,109552,123601,109493,109073,109044,109012,30
109554,109553,123601,109434,109074,10004032,109013,31
10055032,109554,123601,10034032,10007032,10004033,109014,32
10055033,10055032,123601,10043033,10007033,10004034,10001032,33
10055034,10055033,123601,10034034,10007034,10004035,10001033,34
999999,10055034,123601,999999,10007035,999999,10001034,35
101611,101611,123701,101371,101251,101251,101521,1
101611,101611,123701,102371,102221,102222,102461,2
102611,102611,123701,102372,102222,103221,102521,3
102613,102613,123701,103521,103221,103252,103521,4
103611,103611,123701,103371,103252,103222,103522,5
103371,103613,123701,103372,103222,104221,103522,6
103222,103613,123701,104371,104221,104222,103614,7
104611,103614,123701,104522,104222,104223,104221,8
104612,104611,123701,104523,104223,104224,104222,9
104613,104612,123701,104463,104224,105221,104223,10
105611,104613,123701,105521,105221,105222,104224,11
105612,105611,123701,105372,105222,105223,105221,12
105613,105612,123701,105373,105223,105224,105222,13
105614,105613,123701,105523,105224,105225,105223,14
105615,105614,123701,105375,105225,105226,105224,15
105616,105615,123701,105376,105226,105227,105225,16
105617,105616,123701,105377,105227,106221,105226,17
106611,105617,123701,106371,106221,106222,105227,18
106612,106611,123701,106372,106222,106223,106221,19
106613,106612,123701,106373,106223,107221,106222,20
107611,106613,123701,107371,107221,107222,106223,21
107612,107611,123701,107372,107222,107223,107221,22
107613,107612,123701,107373,107223,108221,107222,23
108611,107613,123701,108521,108221,108222,107223,24
108612,108611,123701,108462,108222,108223,108221,25
108613,108612,123701,108523,108223,108224,108222,26
108614,108613,123701,108524,108224,109221,108223,27
109611,108614,123701,109461,109221,109222,108224,28
109612,109611,123701,109522,109222,109223,109221,29
109613,109612,123701,109463,109223,109224,109222,30
109614,109613,123701,109524,109224,10022032,109223,31
10061032,109614,123701,10046032,10022032,10022033,109224,32
10061033,10061032,123701,10046033,10022033,10022034,10022032,33
10061034,10061033,123701,10052034,10022034,10022035,10022033,34
999999,10061034,123701,999999,10022035,999999,10022034,35
101071,101581,123801,101281,101101,101101,101431,1
101101,101581,123801,102341,102071,102101,102431,2
102071,102581,123801,102342,102101,103071,102432,3
102101,102582,123801,103341,103071,103101,103431,4
103071,103581,123801,103342,103101,103072,103432,5
103552,103582,123801,103343,103072,104101,103432,6
103072,103552,123801,104341,104101,104102,103583,7
104551,103553,123801,104342,104102,104103,104101,8
104552,104551,123801,104343,104103,104104,104102,9
104553,104552,123801,104284,104104,105101,104103,10
105551,104554,123801,105341,105101,105102,104344,11
105552,105551,123801,105282,105102,105103,105341,12
105553,105552,123801,105343,105103,105104,105342,13
105554,105553,123801,105344,105104,105105,105343,14
105555,105554,123801,105285,105105,105106,105344,15
105556,105555,123801,105286,105106,105107,105285,16
105557,105556,123801,105287,105107,106101,105286,17
106551,105557,123801,106281,106101,106102,105287,18
106552,106551,123801,106282,106102,106103,106281,19
106553,106552,123801,106283,106103,107101,106282,20
107551,106553,123801,107281,107101,107102,106283,21
107552,107551,123801,107282,107102,107103,107281,22
107553,107552,123801,107283,107103,108101,107282,23
108551,107553,123801,108401,108101,108102,107283,24
108552,108551,123801,108282,108102,108103,108401,25
108553,108552,123801,108283,108103,108104,108282,26
108554,108553,123801,108434,108104,109101,108283,27
109551,108554,123801,109341,109101,109102,108434,28
109552,109551,123801,109282,109102,109103,109341,29
109553,109552,123801,109343,109103,109104,109282,30
109554,109553,123801,109494,109104,10010032,109343,31
10055032,109554,123801,10028032,10010032,10010033,109494,32
10055033,10055032,123801,10028033,10010033,10010034,10028032,33
10055034,10055033,123801,10028034,10010034,10010035,10028033,34
999999,10055034,123801,999999,10010035,999999,10028034,35
101581,101581,123901,101281,101281,101071,101401,1
101581,101581,123901,102311,102071,102101,102493,2
102581,102581,123901,102282,102432,103071,102401,3
102582,102582,123901,103311,103071,103101,103581,4
103581,103581,123901,103282,103101,103343,103432,5
103582,103582,123901,103283,103583,104071,103491,6
103583,103432,123901,104311,104431,104072,103583,7
104581,103583,123901,104432,104072,104073,104491,8
104582,104581,123901,104283,104073,104074,104282,9
104583,104582,123901,104314,104074,105071,104283,10
105581,104583,123901,105281,105071,105072,104433,11
105582,105581,123901,105431,105072,105073,105281,12
105583,105582,123901,105313,105073,105074,105282,13
105584,105583,123901,105314,105074,105075,105283,14
105585,105584,123901,105315,105075,105076,105284,15
105586,105585,123901,105316,105076,105077,105315,16
105587,105586,123901,105317,105077,106071,105316,17
106581,105587,123901,106311,106071,106072,105317,18
106582,106581,123901,106312,106072,106073,106311,19
106583,106582,123901,106313,106073,107071,106312,20
107581,106583,123901,107311,107071,107072,106313,21
107582,107581,123901,107312,107072,107073,107311,22
107583,107582,123901,107313,107073,108071,107312,23
108581,107583,123901,108431,108071,108072,107313,24
108582,108581,123901,108492,108072,108073,108431,25
108583,108582,123901,108343,108073,108074,108492,26
108584,108583,123901,108284,108074,109071,108343,27
109581,108584,123901,109311,109071,109072,108284,28
109582,109581,123901,109312,109072,109073,109311,29
109583,109582,123901,109313,109073,109074,109312,30
109584,109583,123901,109314,109074,10007032,109313,31
10058032,109584,123901,10031032,10007032,10007033,109314,32
10058033,10058032,123901,10031033,10007033,10007034,10031032,33
10058034,10058033,123901,10031034,10007034,10007035,10031033,34
999999,10058034,123901,999999,10007035,999999,10031034,35
101611,101611,124001,101371,101251,101251,101521,1
