main_skill_lv_8,energy_recovery_rate,main_skill_lv_6,main_skill_lv_9,hp,physical_critical,ex_skill_lv_3,resist_status_id,ex_skill_lv_1,life_steal,main_skill_lv_2,energy_reduce_rate,atk,union_burst_level,main_skill_lv_7,main_skill_lv_1,physical_penetrate,rarity,level,accuracy,unit_id,main_skill_lv_10,hp_recovery_rate,main_skill_lv_4,dodge,magic_penetrate,main_skill_lv_5,main_skill_lv_3,ex_skill_lv_4,magic_def,enemy_id,wave_hp_recovery,def,ex_skill_lv_2,resist_variation_id,ex_skill_lv_5,wave_energy_recovery,promotion_level,magic_critical,magic_str
27,30,27,27,4097,10,27,200000001,27,0,27,0,477,27,27,27,0,1,27,0,202101,27,0,27,1,0,27,27,27,21,670210127,0,24,27,0,27,0,1,10,0
28,30,28,28,4342,10,28,200000001,28,0,28,0,495,28,28,28,0,1,28,0,202101,28,0,28,1,0,28,28,28,21,670210128,0,24,28,0,28,0,1,10,0
29,30,29,29,4833,10,29,200000001,29,0,29,0,531,29,29,29,0,1,29,0,202101,29,0,29,1,0,29,29,29,22,670210129,0,25,29,0,29,0,1,10,0
30,30,30,30,5078,10,30,200000001,30,0,30,0,549,30,30,30,0,1,30,0,202101,30,0,30,1,0,30,30,30,22,670210130,0,26,30,0,30,0,1,10,0
31,30,31,31,5323,10,31,200000001,31,0,31,0,567,31,31,31,0,1,31,0,202101,31,0,31,1,0,31,31,31,22,670210131,0,26,31,0,31,0,1,10,0
32,30,32,32,5568,10,32,200000001,32,0,32,0,586,32,32,32,0,1,32,0,202101,32,0,32,1,0,32,32,32,22,670210132,0,26,32,0,32,0,1,10,0
33,30,33,33,5814,10,33,200000001,33,0,33,0,604,33,33,33,0,1,33,0,202101,33,0,33,1,0,33,33,33,23,670210133,0,27,33,0,33,0,1,10,0
34,30,34,34,6059,10,34,200000001,34,0,34,0,622,34,34,34,0,1,34,0,202101,34,0,34,1,0,34,34,34,23,670210134,0,27,34,0,34,0,1,10,0
35,30,35,35,6619,10,35,200000001,35,0,35,0,626,35,35,35,0,1,35,0,202101,35,0,35,1,0,35,35,35,23,670210135,0,27,35,0,35,0,1,10,0
36,30,36,36,6855,10,36,200000001,36,0,36,0,633,36,36,36,0,1,36,0,202101,36,0,36,1,0,36,36,36,23,670210136,0,27,36,0,36,0,1,10,0
37,30,37,37,7091,10,37,200000001,37,0,37,0,639,37,37,37,0,1,37,0,202101,37,0,37,1,0,37,37,37,23,670210137,0,28,37,0,37,0,1,10,0
38,30,38,38,7327,10,38,200000001,38,0,38,0,819,38,38,38,0,1,38,0,202101,38,0,38,1,0,38,38,38,23,670210138,0,28,38,0,38,0,1,10,0
39,30,39,39,8014,10,39,200000001,39,0,39,0,870,39,39,39,0,1,39,0,202101,39,0,39,1,0,39,39,39,25,670210139,0,30,39,0,39,0,1,10,0
40,30,40,40,8700,10,40,200000001,40,0,40,0,920,40,40,40,0,1,40,0,202101,40,0,40,1,0,40,40,40,28,670210140,0,33,40,0,40,0,1,10,0
41,30,41,41,9387,10,41,200000001,41,0,41,0,970,41,41,41,0,1,41,0,202101,41,0,41,1,0,41,41,41,30,670210141,0,36,41,0,41,0,1,10,0
42,30,42,42,10074,10,42,200000001,42,0,42,0,1020,42,42,42,0,1,42,0,202101,42,0,42,1,0,42,42,42,33,670210142,0,38,42,0,42,0,1,10,0
43,30,43,43,10761,10,43,200000001,43,0,43,0,1071,43,43,43,0,1,43,0,202101,43,0,43,1,0,43,43,43,35,670210143,0,41,43,0,43,0,1,10,0
44,30,44,44,11448,10,44,200000001,44,0,44,0,1120,44,44,44,0,1,44,0,202101,44,0,44,1,0,44,44,44,37,670210144,0,43,44,0,44,0,1,10,0
45,30,45,45,12698,10,45,200000001,45,0,45,0,1177,45,45,45,0,1,45,0,202101,45,0,45,1,0,45,45,45,40,670210145,0,46,45,0,45,0,1,10,0
46,30,46,46,13947,10,46,200000001,46,0,46,0,1233,46,46,46,0,1,46,0,202101,46,0,46,1,0,46,46,46,42,670210146,0,49,46,0,46,0,1,10,0
47,30,47,47,15197,10,47,200000001,47,0,47,0,1290,47,47,47,0,1,47,0,202101,47,0,47,1,0,47,47,47,45,670210147,0,52,47,0,47,0,1,10,0
48,30,48,48,16446,10,48,200000001,48,0,48,0,1347,48,48,48,0,1,48,0,202101,48,0,48,1,0,48,48,48,48,670210148,0,54,48,0,48,0,1,10,0
49,30,49,49,17696,10,49,200000001,49,0,49,0,1403,49,49,49,0,1,49,0,202101,49,0,49,1,0,49,49,49,50,670210149,0,57,49,0,49,0,1,10,0
50,30,50,50,18945,10,50,200000001,50,0,50,0,1460,50,50,50,0,1,50,0,202101,50,0,50,1,0,50,50,50,52,670210150,0,60,50,0,50,0,1,10,0
51,30,51,51,20195,10,51,200000001,51,0,51,0,1516,51,51,51,0,1,51,0,202101,51,0,51,1,0,51,51,51,55,670210151,0,63,51,0,51,0,1,10,0
52,30,52,52,21445,10,52,200000001,52,0,52,0,1572,52,52,52,0,1,52,0,202101,52,0,52,1,0,52,52,52,57,670210152,0,65,52,0,52,0,1,10,0
53,30,53,53,22695,10,53,200000001,53,0,53,0,1630,53,53,53,0,1,53,0,202101,53,0,53,1,0,53,53,53,60,670210153,0,68,53,0,53,0,1,10,0
54,30,54,54,23944,10,54,200000001,54,0,54,0,1686,54,54,54,0,1,54,0,202101,54,0,54,1,0,54,54,54,63,670210154,0,71,54,0,54,0,1,10,0
55,30,55,55,25194,10,55,200000001,55,0,55,0,1742,55,55,55,0,1,55,0,202101,55,0,55,1,0,55,55,55,65,670210155,0,74,55,0,55,0,1,10,0
56,30,56,56,26456,10,56,200000001,56,0,56,0,1818,56,56,56,0,1,56,0,202101,56,0,56,1,0,56,56,56,67,670210156,0,77,56,0,56,0,1,10,0
57,30,57,57,27718,10,57,200000001,57,0,57,0,1893,57,57,57,0,1,57,0,202101,57,0,57,1,0,57,57,57,70,670210157,0,79,57,0,57,0,1,10,0
58,30,58,58,28981,10,58,200000001,58,0,58,0,1968,58,58,58,0,1,58,0,202101,58,0,58,1,0,58,58,58,73,670210158,0,83,58,0,58,0,1,10,0
59,30,59,59,30243,10,59,200000001,59,0,59,0,2043,59,59,59,0,1,59,0,202101,59,0,59,1,0,59,59,59,75,670210159,0,85,59,0,59,0,1,10,0
60,30,60,60,31505,10,60,200000001,60,0,60,0,2118,60,60,60,0,1,60,0,202101,60,0,60,1,0,60,60,60,77,670210160,0,88,60,0,60,0,1,10,0
61,30,61,61,32768,10,61,200000001,61,0,61,0,2193,61,61,61,0,1,61,0,202101,61,0,61,1,0,61,61,61,80,670210161,0,91,61,0,61,0,1,10,0
62,30,62,62,33991,10,62,200000001,62,0,62,0,2255,62,62,62,0,1,62,0,202101,62,0,62,1,0,62,62,62,83,670210162,0,94,62,0,62,0,1,10,0
63,30,63,63,35213,10,63,200000001,63,0,63,0,2318,63,63,63,0,1,63,0,202101,63,0,63,1,0,63,63,63,85,670210163,0,97,63,0,63,0,1,10,0
64,30,64,64,36436,10,64,200000001,64,0,64,0,2380,64,64,64,0,1,64,0,202101,64,0,64,1,0,64,64,64,88,670210164,0,99,64,0,64,0,1,10,0
65,30,65,65,37658,10,65,200000001,65,0,65,0,2442,65,65,65,0,1,65,0,202101,65,0,65,1,0,65,65,65,90,670210165,0,102,65,0,65,0,1,10,0
66,30,66,66,38881,10,66,200000001,66,0,66,0,2505,66,66,66,0,1,66,0,202101,66,0,66,1,0,66,66,66,93,670210166,0,105,66,0,66,0,1,10,0
67,30,67,67,40104,10,67,200000001,67,0,67,0,2567,67,67,67,0,1,67,0,202101,67,0,67,1,0,67,67,67,95,670210167,0,108,67,0,67,0,1,10,0
68,30,68,68,41326,10,68,200000001,68,0,68,0,2629,68,68,68,0,1,68,0,202101,68,0,68,1,0,68,68,68,98,670210168,0,110,68,0,68,0,1,10,0
69,30,69,69,42549,10,69,200000001,69,0,69,0,2692,69,69,69,0,1,69,0,202101,69,0,69,1,0,69,69,69,100,670210169,0,113,69,0,69,0,1,10,0
70,30,70,70,43772,10,70,200000001,70,0,70,0,2754,70,70,70,0,1,70,0,202101,70,0,70,1,0,70,70,70,103,670210170,0,116,70,0,70,0,1,10,0
71,30,71,71,44994,10,71,200000001,71,0,71,0,2816,71,71,71,0,1,71,0,202101,71,0,71,1,0,71,71,71,105,670210171,0,119,71,0,71,0,1,10,0
1,30,1,1,156,10,1,200000001,1,0,1,0,0,1,1,1,0,1,1,0,202200,1,0,1,1,0,1,1,1,4,670220001,0,4,1,0,1,0,1,10,110
2,30,2,2,188,10,2,200000001,2,0,2,0,0,2,2,2,0,1,2,0,202200,2,0,2,1,0,2,2,2,5,670220002,0,5,2,0,2,0,1,10,115
3,30,3,3,288,10,3,200000001,3,0,3,0,0,3,3,3,0,1,3,0,202200,3,0,3,1,0,3,3,3,5,670220003,0,5,3,0,3,0,1,10,119
4,30,4,4,348,10,4,200000001,4,0,4,0,0,4,4,4,0,1,4,0,202200,4,0,4,1,0,4,4,4,6,670220004,0,6,4,0,4,0,1,10,124
5,30,5,5,531,10,5,200000001,5,0,5,0,0,5,5,5,0,1,5,0,202200,5,0,5,1,0,5,5,5,6,670220005,0,6,5,0,5,0,1,10,130
6,30,6,6,641,10,6,200000001,6,0,6,0,0,6,6,6,0,1,6,0,202200,6,0,6,1,0,6,6,6,7,670220006,0,7,6,0,6,0,1,10,135
7,30,7,7,979,10,7,200000001,7,0,7,0,0,7,7,7,0,1,7,0,202200,7,0,7,1,0,7,7,7,8,670220007,0,7,7,0,7,0,1,10,141
8,30,8,8,1183,10,8,200000001,8,0,8,0,0,8,8,8,0,1,8,0,202200,8,0,8,1,0,8,8,8,9,670220008,0,7,8,0,8,0,1,10,147
9,30,9,9,1223,10,9,200000001,9,0,9,0,0,9,9,9,0,1,9,0,202200,9,0,9,1,0,9,9,9,10,670220009,0,7,9,0,9,0,1,10,159
10,30,10,10,1263,10,10,200000001,10,0,10,0,0,10,10,10,0,1,10,0,202200,10,0,10,1,0,10,10,10,10,670220010,0,7,10,0,10,0,1,10,171
11,30,11,11,1263,10,11,200000001,11,0,11,0,0,11,11,11,0,1,11,0,202200,11,0,11,1,0,11,11,11,10,670220011,0,7,11,0,11,0,1,10,171
12,30,12,12,1286,10,12,200000001,12,0,12,0,0,12,12,12,0,1,12,0,202200,12,0,12,1,0,12,12,12,11,670220012,0,8,12,0,12,0,1,10,185
13,30,13,13,1310,10,13,200000001,13,0,13,0,0,13,13,13,0,1,13,0,202200,13,0,13,1,0,13,13,13,15,670220013,0,11,13,0,13,0,1,10,203
14,30,14,14,1310,10,14,200000001,14,0,14,0,0,14,14,14,0,1,14,0,202200,14,0,14,1,0,14,14,14,15,670220014,0,11,14,0,14,0,1,10,203
15,30,15,15,1446,10,15,200000001,15,0,15,0,0,15,15,15,0,1,15,0,202200,15,0,15,1,0,15,15,15,16,670220015,0,12,15,0,15,0,1,10,220
16,30,16,16,1739,10,16,200000001,16,0,16,0,0,16,16,16,0,1,16,0,202200,16,0,16,1,0,16,16,16,16,670220016,0,12,16,0,16,0,1,10,256
17,30,17,17,2169,10,17,200000001,17,0,17,0,0,17,17,17,0,1,17,0,202200,17,0,17,1,0,17,17,17,16,670220017,0,12,17,0,17,0,1,10,309
18,30,18,18,2260,10,18,200000001,18,0,18,0,0,18,18,18,0,1,18,0,202200,18,0,18,1,0,18,18,18,17,670220018,0,13,18,0,18,0,1,10,353
19,30,19,19,2351,10,19,200000001,19,0,19,0,0,19,19,19,0,1,19,0,202200,19,0,19,1,0,19,19,19,20,670220019,0,15,19,0,19,0,1,10,366
20,30,20,20,2443,10,20,200000001,20,0,20,0,0,20,20,20,0,1,20,0,202200,20,0,20,1,0,20,20,20,23,670220020,0,17,20,0,20,0,1,10,379
21,30,21,21,2534,10,21,200000001,21,0,21,0,0,21,21,21,0,1,21,0,202200,21,0,21,1,0,21,21,21,25,670220021,0,19,21,0,21,0,1,10,391
22,30,22,22,2625,10,22,200000001,22,0,22,0,0,22,22,22,0,1,22,0,202200,22,0,22,1,0,22,22,22,28,670220022,0,21,22,0,22,0,1,10,404
23,30,23,23,2807,10,23,200000001,23,0,23,0,0,23,23,23,0,1,23,0,202200,23,0,23,1,0,23,23,23,29,670220023,0,21,23,0,23,0,1,10,409
24,30,24,24,3059,10,24,200000001,24,0,24,0,0,24,24,24,0,1,24,0,202200,24,0,24,1,0,24,24,24,29,670220024,0,21,24,0,24,0,1,10,437
25,30,25,25,3312,10,25,200000001,25,0,25,0,0,25,25,25,0,1,25,0,202200,25,0,25,1,0,25,25,25,29,670220025,0,21,25,0,25,0,1,10,465
26,30,26,26,3564,10,26,200000001,26,0,26,0,0,26,26,26,0,1,26,0,202200,26,0,26,1,0,26,26,26,29,670220026,0,21,26,0,26,0,1,10,493
27,30,27,27,3755,10,27,200000001,27,0,27,0,0,27,27,27,0,1,27,0,202200,27,0,27,1,0,27,27,27,29,670220027,0,21,27,0,27,0,1,10,514
28,30,28,28,3946,10,28,200000001,28,0,28,0,0,28,28,28,0,1,28,0,202200,28,0,28,1,0,28,28,28,30,670220028,0,22,28,0,28,0,1,10,535
29,30,29,29,4137,10,29,200000001,29,0,29,0,0,29,29,29,0,1,29,0,202200,29,0,29,1,0,29,29,29,30,670220029,0,23,29,0,29,0,1,10,556
30,30,30,30,4328,10,30,200000001,30,0,30,0,0,30,30,30,0,1,30,0,202200,30,0,30,1,0,30,30,30,30,670220030,0,23,30,0,30,0,1,10,576
31,30,31,31,4328,10,31,200000001,31,0,31,0,0,31,31,31,0,1,31,0,202200,31,0,31,1,0,31,31,31,30,670220031,0,23,31,0,31,0,1,10,597
32,30,32,32,5327,10,32,200000001,32,0,32,0,0,32,32,32,0,1,32,0,202200,32,0,32,1,0,32,32,32,32,670220032,0,23,32,0,32,0,1,10,618
33,30,33,33,5647,10,33,200000001,33,0,33,0,0,33,33,33,0,1,33,0,202200,33,0,33,1,0,33,33,33,32,670220033,0,24,33,0,33,0,1,10,619
34,30,34,34,5966,10,34,200000001,34,0,34,0,0,34,34,34,0,1,34,0,202200,34,0,34,1,0,34,34,34,31,670220034,0,24,34,0,34,0,1,10,670
35,30,35,35,7056,10,35,200000001,35,0,35,0,0,35,35,35,0,1,35,0,202200,35,0,35,1,0,35,35,35,31,670220035,0,24,35,0,35,0,1,10,621
36,30,36,36,7180,10,36,200000001,36,0,36,0,0,36,36,36,0,1,36,0,202200,36,0,36,1,0,36,36,36,32,670220036,0,24,36,0,36,0,1,10,621
37,30,37,37,7553,10,37,200000001,37,0,37,0,0,37,37,37,0,1,37,0,202200,37,0,37,1,0,37,37,37,40,670220037,0,30,37,0,37,0,1,10,622
38,30,38,38,7925,10,38,200000001,38,0,38,0,0,38,38,38,0,1,38,0,202200,38,0,38,1,0,38,38,38,47,670220038,0,35,38,0,38,0,1,10,623
39,30,39,39,9670,10,39,200000001,39,0,39,0,0,39,39,39,0,1,39,0,202200,39,0,39,1,0,39,39,39,48,670220039,0,35,39,0,39,0,1,10,724
40,30,40,40,11416,10,40,200000001,40,0,40,0,0,40,40,40,0,1,40,0,202200,40,0,40,1,0,40,40,40,48,670220040,0,36,40,0,40,0,1,10,825
41,30,41,41,13161,10,41,200000001,41,0,41,0,0,41,41,41,0,1,41,0,202200,41,0,41,1,0,41,41,41,49,670220041,0,36,41,0,41,0,1,10,926
42,30,42,42,13352,10,42,200000001,42,0,42,0,0,42,42,42,0,1,42,0,202200,42,0,42,1,0,42,42,42,51,670220042,0,38,42,0,42,0,1,10,1008
43,30,43,43,14137,10,43,200000001,43,0,43,0,0,43,43,43,0,1,43,0,202200,43,0,43,1,0,43,43,43,52,670220043,0,39,43,0,43,0,1,10,1079
44,30,44,44,14921,10,44,200000001,44,0,44,0,0,44,44,44,0,1,44,0,202200,44,0,44,1,0,44,44,44,53,670220044,0,40,44,0,44,0,1,10,1150
45,30,45,45,16708,10,45,200000001,45,0,45,0,0,45,45,45,0,1,45,0,202200,45,0,45,1,0,45,45,45,54,670220045,0,40,45,0,45,0,1,10,1185
46,30,46,46,17494,10,46,200000001,46,0,46,0,0,46,46,46,0,1,46,0,202200,46,0,46,1,0,46,46,46,55,670220046,0,41,46,0,46,0,1,10,1221
47,30,47,47,18781,10,47,200000001,47,0,47,0,0,47,47,47,0,1,47,0,202200,47,0,47,1,0,47,47,47,55,670220047,0,41,47,0,47,0,1,10,1256
48,30,48,48,20067,10,48,200000001,48,0,48,0,0,48,48,48,0,1,48,0,202200,48,0,48,1,0,48,48,48,56,670220048,0,41,48,0,48,0,1,10,1291
49,30,49,49,22519,10,49,200000001,49,0,49,0,0,49,49,49,0,1,49,0,202200,49,0,49,1,0,49,49,49,61,670220049,0,45,49,0,49,0,1,10,1379
50,30,50,50,24972,10,50,200000001,50,0,50,0,0,50,50,50,0,1,50,0,202200,50,0,50,1,0,50,50,50,68,670220050,0,48,50,0,50,0,1,10,1468
51,30,51,51,27423,10,51,200000001,51,0,51,0,0,51,51,51,0,1,51,0,202200,51,0,51,1,0,51,51,51,73,670220051,0,51,51,0,51,0,1,10,1556
52,30,52,52,29876,10,52,200000001,52,0,52,0,0,52,52,52,0,1,52,0,202200,52,0,52,1,0,52,52,52,78,670220052,0,55,52,0,52,0,1,10,1644
53,30,53,53,32328,10,53,200000001,53,0,53,0,0,53,53,53,0,1,53,0,202200,53,0,53,1,0,53,53,53,84,670220053,0,59,53,0,53,0,1,10,1733
54,30,54,54,34780,10,54,200000001,54,0,54,0,0,54,54,54,0,1,54,0,202200,54,0,54,1,0,54,54,54,90,670220054,0,62,54,0,54,0,1,10,1821
55,30,55,55,37233,10,55,200000001,55,0,55,0,0,55,55,55,0,1,55,0,202200,55,0,55,1,0,55,55,55,95,670220055,0,66,55,0,55,0,1,10,1910
56,30,56,56,39684,10,56,200000001,56,0,56,0,0,56,56,56,0,1,56,0,202200,56,0,56,1,0,56,56,56,100,670220056,0,70,56,0,56,0,1,10,1998
57,30,57,57,42137,10,57,200000001,57,0,57,0,0,57,57,57,0,1,57,0,202200,57,0,57,1,0,57,57,57,107,670220057,0,72,57,0,57,0,1,10,2086
58,30,58,58,44589,10,58,200000001,58,0,58,0,0,58,58,58,0,1,58,0,202200,58,0,58,1,0,58,58,58,112,670220058,0,76,58,0,58,0,1,10,2175
59,30,59,59,47042,10,59,200000001,59,0,59,0,0,59,59,59,0,1,59,0,202200,59,0,59,1,0,59,59,59,117,670220059,0,80,59,0,59,0,1,10,2263
60,30,60,60,49494,10,60,200000001,60,0,60,0,0,60,60,60,0,1,60,0,202200,60,0,60,1,0,60,60,60,124,670220060,0,83,60,0,60,0,1,10,2351
61,30,61,61,51945,10,61,200000001,61,0,61,0,0,61,61,61,0,1,61,0,202200,61,0,61,1,0,61,61,61,129,670220061,0,87,61,0,61,0,1,10,2440
62,30,62,62,52136,10,62,200000001,62,0,62,0,0,62,62,62,0,1,62,0,202200,62,0,62,1,0,62,62,62,130,670220062,0,88,62,0,62,0,1,10,2468
63,30,63,63,52327,10,63,200000001,63,0,63,0,0,63,63,63,0,1,63,0,202200,63,0,63,1,0,63,63,63,131,670220063,0,88,63,0,63,0,1,10,2496
64,30,64,64,52518,10,64,200000001,64,0,64,0,0,64,64,64,0,1,64,0,202200,64,0,64,1,0,64,64,64,132,670220064,0,89,64,0,64,0,1,10,2524
65,30,65,65,52709,10,65,200000001,65,0,65,0,0,65,65,65,0,1,65,0,202200,65,0,65,1,0,65,65,65,133,670220065,0,90,65,0,65,0,1,10,2552
66,30,66,66,52900,10,66,200000001,66,0,66,0,0,66,66,66,0,1,66,0,202200,66,0,66,1,0,66,66,66,134,670220066,0,91,66,0,66,0,1,10,2580
67,30,67,67,53091,10,67,200000001,67,0,67,0,0,67,67,67,0,1,67,0,202200,67,0,67,1,0,67,67,67,135,670220067,0,91,67,0,67,0,1,10,2608
68,30,68,68,53282,10,68,200000001,68,0,68,0,0,68,68,68,0,1,68,0,202200,68,0,68,1,0,68,68,68,136,670220068,0,92,68,0,68,0,1,10,2635
69,30,69,69,53473,10,69,200000001,69,0,69,0,0,69,69,69,0,1,69,0,202200,69,0,69,1,0,69,69,69,137,670220069,0,93,69,0,69,0,1,10,2663
70,30,70,70,53664,10,70,200000001,70,0,70,0,0,70,70,70,0,1,70,0,202200,70,0,70,1,0,70,70,70,138,670220070,0,94,70,0,70,0,1,10,2691
71,30,71,71,53855,10,71,200000001,71,0,71,0,0,71,71,71,0,1,71,0,202200,71,0,71,1,0,71,71,71,139,670220071,0,94,71,0,71,0,1,10,2719
1,30,1,1,210,10,1,200000006,1,0,1,0,0,1,1,1,0,1,1,0,202300,1,0,1,1,0,1,1,1,6,670230001,0,5,1,0,1,0,1,10,55
2,30,2,2,233,10,2,200000006,2,0,2,0,0,2,2,2,0,1,2,0,202300,2,0,2,1,0,2,2,2,6,670230002,0,5,2,0,2,0,1,10,61
3,30,3,3,243,10,3,200000006,3,0,3,0,0,3,3,3,0,1,3,0,202300,3,0,3,1,0,3,3,3,6,670230003,0,6,3,0,3,0,1,10,64
4,30,4,4,271,10,4,200000006,4,0,4,0,0,4,4,4,0,1,4,0,202300,4,0,4,1,0,4,4,4,7,670230004,0,6,4,0,4,0,1,10,71
5,30,5,5,283,10,5,200000006,5,0,5,0,0,5,5,5,0,1,5,0,202300,5,0,5,1,0,5,5,5,8,670230005,0,7,5,0,5,0,1,10,74
6,30,6,6,296,10,6,200000006,6,0,6,0,0,6,6,6,0,1,6,0,202300,6,0,6,1,0,6,6,6,8,670230006,0,7,6,0,6,0,1,10,77
7,30,7,7,395,10,7,200000006,7,0,7,0,0,7,7,7,0,1,7,0,202300,7,0,7,1,0,7,7,7,9,670230007,0,7,7,0,7,0,1,10,110
8,30,8,8,492,10,8,200000006,8,0,8,0,0,8,8,8,0,1,8,0,202300,8,0,8,1,0,8,8,8,9,670230008,0,8,8,0,8,0,1,10,127
9,30,9,9,590,10,9,200000006,9,0,9,0,0,9,9,9,0,1,9,0,202300,9,0,9,1,0,9,9,9,10,670230009,0,8,9,0,9,0,1,10,139
10,30,10,10,688,10,10,200000006,10,0,10,0,0,10,10,10,0,1,10,0,202300,10,0,10,1,0,10,10,10,11,670230010,0,9,10,0,10,0,1,10,144
11,30,11,11,786,10,11,200000006,11,0,11,0,0,11,11,11,0,1,11,0,202300,11,0,11,1,0,11,11,11,11,670230011,0,9,11,0,11,0,1,10,148
12,30,12,12,884,10,12,200000006,12,0,12,0,0,12,12,12,0,1,12,0,202300,12,0,12,1,0,12,12,12,11,670230012,0,9,12,0,12,0,1,10,153
13,30,13,13,981,10,13,200000006,13,0,13,0,0,13,13,13,0,1,13,0,202300,13,0,13,1,0,13,13,13,16,670230013,0,13,13,0,13,0,1,10,171
14,30,14,14,1081,10,14,200000006,14,0,14,0,0,14,14,14,0,1,14,0,202300,14,0,14,1,0,14,14,14,16,670230014,0,13,14,0,14,0,1,10,171
15,30,15,15,1178,10,15,200000006,15,0,15,0,0,15,15,15,0,1,15,0,202300,15,0,15,1,0,15,15,15,17,670230015,0,13,15,0,15,0,1,10,176
16,30,16,16,1276,10,16,200000006,16,0,16,0,0,16,16,16,0,1,16,0,202300,16,0,16,1,0,16,16,16,17,670230016,0,13,16,0,16,0,1,10,181
17,30,17,17,1374,10,17,200000006,17,0,17,0,0,17,17,17,0,1,17,0,202300,17,0,17,1,0,17,17,17,17,670230017,0,13,17,0,17,0,1,10,248
18,30,18,18,1681,10,18,200000006,18,0,18,0,0,18,18,18,0,1,18,0,202300,18,0,18,1,0,18,18,18,17,670230018,0,13,18,0,18,0,1,10,252
19,30,19,19,1987,10,19,200000006,19,0,19,0,0,19,19,19,0,1,19,0,202300,19,0,19,1,0,19,19,19,18,670230019,0,14,19,0,19,0,1,10,256
20,30,20,20,2294,10,20,200000006,20,0,20,0,0,20,20,20,0,1,20,0,202300,20,0,20,1,0,20,20,20,18,670230020,0,14,20,0,20,0,1,10,259
21,30,21,21,2328,10,21,200000006,21,0,21,0,0,21,21,21,0,1,21,0,202300,21,0,21,1,0,21,21,21,18,670230021,0,14,21,0,21,0,1,10,300
22,30,22,22,2467,10,22,200000006,22,0,22,0,0,22,22,22,0,1,22,0,202300,22,0,22,1,0,22,22,22,18,670230022,0,14,22,0,22,0,1,10,338
23,30,23,23,2671,10,23,200000006,23,0,23,0,0,23,23,23,0,1,23,0,202300,23,0,23,1,0,23,23,23,18,670230023,0,14,23,0,23,0,1,10,377
24,30,24,24,2709,10,24,200000006,24,0,24,0,0,24,24,24,0,1,24,0,202300,24,0,24,1,0,24,24,24,29,670230024,0,21,24,0,24,0,1,10,416
25,30,25,25,3026,10,25,200000006,25,0,25,0,0,25,25,25,0,1,25,0,202300,25,0,25,1,0,25,25,25,29,670230025,0,21,25,0,25,0,1,10,436
26,30,26,26,3344,10,26,200000006,26,0,26,0,0,26,26,26,0,1,26,0,202300,26,0,26,1,0,26,26,26,29,670230026,0,21,26,0,26,0,1,10,456
27,30,27,27,3661,10,27,200000006,27,0,27,0,0,27,27,27,0,1,27,0,202300,27,0,27,1,0,27,27,27,29,670230027,0,22,27,0,27,0,1,10,476
28,30,28,28,3978,10,28,200000006,28,0,28,0,0,28,28,28,0,1,28,0,202300,28,0,28,1,0,28,28,28,30,670230028,0,22,28,0,28,0,1,10,497
29,30,29,29,4295,10,29,200000006,29,0,29,0,0,29,29,29,0,1,29,0,202300,29,0,29,1,0,29,29,29,30,670230029,0,22,29,0,29,0,1,10,517
30,30,30,30,4612,10,30,200000006,30,0,30,0,0,30,30,30,0,1,30,0,202300,30,0,30,1,0,30,30,30,30,670230030,0,22,30,0,30,0,1,10,537
31,30,31,31,4930,10,31,200000006,31,0,31,0,0,31,31,31,0,1,31,0,202300,31,0,31,1,0,31,31,31,30,670230031,0,23,31,0,31,0,1,10,557
32,30,32,32,5247,10,32,200000006,32,0,32,0,0,32,32,32,0,1,32,0,202300,32,0,32,1,0,32,32,32,31,670230032,0,23,32,0,32,0,1,10,577
33,30,33,33,5564,10,33,200000006,33,0,33,0,0,33,33,33,0,1,33,0,202300,33,0,33,1,0,33,33,33,31,670230033,0,23,33,0,33,0,1,10,598
34,30,34,34,5881,10,34,200000006,34,0,34,0,0,34,34,34,0,1,34,0,202300,34,0,34,1,0,34,34,34,31,670230034,0,23,34,0,34,0,1,10,618
35,30,35,35,6198,10,35,200000006,35,0,35,0,0,35,35,35,0,1,35,0,202300,35,0,35,1,0,35,35,35,31,670230035,0,24,35,0,35,0,1,10,638
36,30,36,36,6253,10,36,200000006,36,0,36,0,0,36,36,36,0,1,36,0,202300,36,0,36,1,0,36,36,36,32,670230036,0,24,36,0,36,0,1,10,653
37,30,37,37,6307,10,37,200000006,37,0,37,0,0,37,37,37,0,1,37,0,202300,37,0,37,1,0,37,37,37,32,670230037,0,24,37,0,37,0,1,10,667
38,30,38,38,6362,10,38,200000006,38,0,38,0,0,38,38,38,0,1,38,0,202300,38,0,38,1,0,38,38,38,32,670230038,0,24,38,0,38,0,1,10,681
39,30,39,39,6416,10,39,200000006,39,0,39,0,0,39,39,39,0,1,39,0,202300,39,0,39,1,0,39,39,39,32,670230039,0,25,39,0,39,0,1,10,696
40,30,40,40,8431,10,40,200000006,40,0,40,0,0,40,40,40,0,1,40,0,202300,40,0,40,1,0,40,40,40,36,670230040,0,30,40,0,40,0,1,10,710
41,30,41,41,10446,10,41,200000006,41,0,41,0,0,41,41,41,0,1,41,0,202300,41,0,41,1,0,41,41,41,40,670230041,0,35,41,0,41,0,1,10,724
42,30,42,42,10590,10,42,200000006,42,0,42,0,0,42,42,42,0,1,42,0,202300,42,0,42,1,0,42,42,42,41,670230042,0,36,42,0,42,0,1,10,738
