param_04,param_06,param_05,command_id,param_07,drama_id,param_01,command_type,param_03,param_08,param_02
"",0.2,"",26234035,"",26234,109211,3,1,"",wac_birthday_idle_smile
0.01,"","",26234036,"",26234,109211,2,-320,"",180
"",0.2,"",26234037,"",26234,109311,3,1,"",wac_birthday_idle_kyapi
0.01,"","",26234038,"",26234,109311,2,-340,"",320
"","","",26234039,"",26234,0,93,"","",""
"","","",26234040,"",26234,800,32,"","",1
"","","",26234041,"",26234,0.7,93,"","",""
"","","",26234042,"",26234,702,32,"","",1
"","","",26234043,"",26234,0.5,93,"","",""
"","","",26234044,"",26234,se_common,23,0,"",se_sys_login_birthday_blow_candle
"","","",26234045,"",26234,701,32,"","",0
"","","",26234046,"",26234,0.4,93,"","",""
"","","",26234047,"",26234,se_common,23,0,"",se_sys_login_birthday_cracker
"","","",26234048,"",26234,700,32,"","",1
"","","",26234049,"",26234,se_common,23,0,"",se_sys_login_birthday_calendar_applause
wac_birthday_idle_smile,0.2,1,26234050,0.2,26234,109211,3,0,"",wac_birthday_clap
"","","",26234051,"",26234,0.1,93,"","",""
wac_birthday_idle_kyapi,0.2,1,26234052,0.2,26234,109311,3,0,"",wac_birthday_clap
"","","",26234053,"",26234,2,93,"","",""
"","","",26234054,"",26234,1,131,"","",""
0,"","",26234055,"",26234,vo_wac_26234,21,0,"",vo_wac_26234_000
1,0,1,26234056,0,26234,109411,11,10,0.5,"어…… 그……\n이 케이크……"
"","","",26234057,"",26234,0,91,"","",""
"",0.2,"",26234058,"",26234,109411,3,1,"",wac_birthday_idle_wish
"",0.2,"",26234059,"",26234,109211,3,1,"",wac_birthday_talk_smile
0,"","",26234060,"",26234,vo_wac_26234,21,0,"",vo_wac_26234_001
1,0,1,26234061,0,26234,109211,11,10,0.5,"글레어! 생일 축하해~!\n생크림부터 반죽까지\n전~부 직접 만들었어!\n물론 마법은 안 쓰고!"
"","","",26234062,"",26234,0,91,"","",""
"",0.2,"",26234063,"",26234,109211,3,1,"",wac_birthday_idle_smile
"",0.2,"",26234064,"",26234,109311,3,1,"",wac_birthday_talk_kyapi
0,"","",26234065,"",26234,vo_wac_26234,21,0,"",vo_wac_26234_002
1,0,1,26234066,0,26234,109311,11,10,0.5,"루도 힘냈어요~!\n과일을 놓고, 놓고\n잔뜩 놨어요!"
"","","",26234067,"",26234,0,91,"","",""
"",0.2,"",26234068,"",26234,109311,3,1,"",wac_birthday_idle_kyapi
"",0.2,"",26234069,"",26234,109411,3,1,"",wac_birthday_talk_wish
0,"","",26234070,"",26234,vo_wac_26234,21,0,"",vo_wac_26234_003
1,0,1,26234071,0,26234,109411,11,10,0.5,"후훗, 둘 다 고마워……\n그리고 당신도……\n나는 말주변이 없어서…… 하지만.\n고맙다고 몇 번이고 전할게."
"","","",26234072,"",26234,0,91,"","",""
"","","",26234073,"",26234,0,22,"","",""
"","","",27014001,"",27014,bgm_M321,25,"","",bgm_M321_2C
-1000,2,-70,27014002,0,27014,1,1,250,wac_birthday_idle_normal,104811
200,2,-270,27014003,1,27014,1,1,256,wac_birthday_idle_doya,103211
315,2,-310,27014004,1,27014,1,1,258,wac_birthday_idle_smile,104611
450,2,-290,27014005,1,27014,1,1,257,wac_birthday_idle_kyapi_yukari,103411
"","","",27014006,"",27014,104811,13,"","",300
"","","",27014007,"",27014,103211,13,"","",300
"","","",27014008,"",27014,104611,13,"","",300
"","","",27014009,"",27014,103411,13,"","",300
0,1,1,27014010,"",27014,600,31,0,"",600
0,0,1,27014011,"",27014,602,31,0,"",602
0,0,1,27014012,"",27014,603,31,0,"",603
60,1,1,27014013,"",27014,604,31,30,"",604
0,1,1,27014014,"",27014,614,31,0,"",614
0,0,1,27014015,"",27014,700,31,0,"",700
0,0,1,27014016,"",27014,701,31,0,"",701
0,0,1,27014017,"",27014,702,31,0,"",702
0,0,1,27014018,"",27014,800,31,0,"",800
60,1,1,27014019,"",27014,945,31,30,"",945
"","","",27014020,"",27014,1,93,"","",""
wac_birthday_reaction_03,0.2,1,27014021,0.2,27014,104611,3,0,"",wac_birthday_reaction_01
"","","",27014022,"",27014,0.1,93,"","",""
wac_birthday_reaction_01,0.2,1,27014023,0.2,27014,103211,3,0,"",wac_birthday_reaction_03
wac_birthday_reaction_04_yukari,0.2,1,27014024,0.2,27014,103411,3,0,"",wac_birthday_reaction_02_yukari
"","","",27014025,"",27014,0.3,93,"","",""
"",0.2,"",27014026,"",27014,104811,3,1,"",wac_birthday_run_01
3,"","",27014027,"",27014,104811,2,-70,"",0
"","","",27014028,"",27014,2.5,93,"","",""
"","","",27014029,"",27014,602,32,"","",1
"","","",27014030,"",27014,0.6,93,"","",""
"","","",27014031,"",27014,600,32,"","",0
"","","",27014032,"",27014,614,32,"","",0
"","","",27014033,"",27014,604,32,"","",0
"","","",27014034,"",27014,701,32,"","",1
0.01,"","",27014035,"",27014,945,33,0,"",0
wac_birthday_wish_05,0.2,1,27014036,0.2,27014,104811,3,0,"",wac_birthday_blowout_03
0.01,"","",27014037,"",27014,104811,2,-330,"",-200
"",0.2,"",27014038,"",27014,103211,3,1,"",wac_birthday_idle_doya
0.01,"","",27014039,"",27014,103211,2,-320,"",180
"",0.2,"",27014040,"",27014,104611,3,1,"",wac_birthday_idle_smile
0.01,"","",27014041,"",27014,104611,2,-360,"",285
"",0.2,"",27014042,"",27014,103411,3,1,"",wac_birthday_idle_kyapi_yukari
0.01,"","",27014043,"",27014,103411,2,-340,"",425
"","","",27014044,"",27014,0,93,"","",""
"","","",27014045,"",27014,800,32,"","",1
"","","",27014046,"",27014,0.7,93,"","",""
"","","",27014047,"",27014,702,32,"","",1
"","","",27014048,"",27014,0.5,93,"","",""
"","","",27014049,"",27014,se_common,23,0,"",se_sys_login_birthday_blow_candle
"","","",27014050,"",27014,701,32,"","",0
"","","",27014051,"",27014,0.4,93,"","",""
"","","",27014052,"",27014,se_common,23,0,"",se_sys_login_birthday_cracker
"","","",27014053,"",27014,700,32,"","",1
"","","",27014054,"",27014,se_common,23,0,"",se_sys_login_birthday_calendar_applause
wac_birthday_idle_doya,0.2,1,27014055,0.2,27014,103211,3,0,"",wac_birthday_clap
"","","",27014056,"",27014,0.1,93,"","",""
wac_birthday_idle_smile,0.2,1,27014057,0.2,27014,104611,3,0,"",wac_birthday_clap
"","","",27014058,"",27014,0.1,93,"","",""
wac_birthday_idle_kyapi_yukari,0.2,1,27014059,0.2,27014,103411,3,0,"",wac_birthday_clap_yukari
"","","",27014060,"",27014,2,93,"","",""
"","","",27014061,"",27014,1,131,"","",""
0,"","",27014062,"",27014,vo_wac_27014,21,0,"",vo_wac_27014_000
1,0,1,27014063,0,27014,104811,11,10,0.5,"처음에 들었을 때는 놀랐지만.\n오늘 내 생일을\n축하해 줘서 고마워♪\n근사한 케이크까지 준비해 주고……"
"","","",27014064,"",27014,0,91,"","",""
"",0.2,"",27014065,"",27014,104811,3,1,"",wac_birthday_idle_wish
"",0.2,"",27014066,"",27014,103211,3,1,"",wac_birthday_talk_doya
0,"","",27014067,"",27014,vo_wac_27014,21,0,"",vo_wac_27014_001
1,0,1,27014068,0,27014,103211,11,10,0.5,"무슨 섭섭한 소리\n하시는 거예요, 미후유 씨!\n우리는 천하가 아는\n【메르쿠리우스 재단】이라고요?"
"","","",27014069,"",27014,0,91,"","",""
"",0.2,"",27014070,"",27014,103211,3,1,"",wac_birthday_idle_doya
"",0.2,"",27014071,"",27014,104611,3,1,"",wac_birthday_talk_smile
0,"","",27014072,"",27014,vo_wac_27014,21,0,"",vo_wac_27014_002
1,0,1,27014073,0,27014,104611,11,10,0.5,"태어난 날, 시간은 달라도!\n잔뜩 돈을 벌어서 세상을\n좋게 만들자는 의지는 같다냥!"
"","","",27014074,"",27014,27014073,91,"","",""
"",0.2,"",27014075,"",27014,104611,3,1,"",wac_birthday_idle_smile
"",0.2,"",27014076,"",27014,103411,3,1,"",wac_birthday_talk_kyapi_yukari
0,"","",27014077,"",27014,vo_wac_27014,21,0,"",vo_wac_27014_003
1,0,1,27014078,0,27014,103411,11,10,0.5,"그러니까 동료를 축하할 때는\n케이크와 맥주로 파앗 하고\n즐겁게 달아올라야지♪\n……딸꾹."
"","","",27014079,"",27014,0,91,"","",""
"",0.2,"",27014080,"",27014,104811,3,1,"",wac_birthday_talk_normal
"",0.2,"",27014081,"",27014,103411,3,1,"",wac_birthday_idle_kyapi_yukari
0,"","",27014082,"",27014,vo_wac_27014,21,0,"",vo_wac_27014_004
1,0,1,27014083,0,27014,104811,11,10,0.5,"거, 건배 전에 신이 난 사람이……\n하지만 이 정도로는 시끌벅적한 편이,\n우리다울지도 모르겠네.\n너도 그렇게 생각하지? 후훗♪"
"","","",27014084,"",27014,0,91,"","",""
"","","",27014085,"",27014,0,22,"","",""
"","","",27814001,"",27814,bgm_M321,25,"","",bgm_M321_2C
-1000,2,-70,27814002,0,27814,1,1,250,wac_birthday_idle_normal,104511
170,2,-260,27814003,1,27814,1,1,256,wac_birthday_idle_normal,105311
270,2,-310,27814004,1,27814,1,1,259,wac_birthday_idle_smile,105511
400,2,-270,27814005,1,27814,1,1,257,wac_birthday_idle_kyapi,103011
510,2,-310,27814006,1,27814,1,1,258,wac_birthday_idle_smile,100811
"","","",27814007,"",27814,104511,13,"","",300
"","","",27814008,"",27814,105311,13,"","",300
"","","",27814009,"",27814,105511,13,"","",300
"","","",27814010,"",27814,103011,13,"","",300
"","","",27814011,"",27814,100811,13,"","",300
0,1,1,27814012,"",27814,600,31,0,"",600
0,0,1,27814013,"",27814,602,31,0,"",602
0,0,1,27814014,"",27814,603,31,0,"",603
60,1,1,27814015,"",27814,604,31,30,"",604
0,1,1,27814016,"",27814,614,31,0,"",614
0,0,1,27814017,"",27814,700,31,0,"",700
0,0,1,27814018,"",27814,701,31,0,"",701
0,0,1,27814019,"",27814,702,31,0,"",702
0,0,1,27814020,"",27814,800,31,0,"",800
60,1,1,27814021,"",27814,946,31,30,"",946
"","","",27814022,"",27814,1,93,"","",""
wac_birthday_reaction_04,0.2,1,27814023,0.2,27814,105511,3,0,"",wac_birthday_reaction_03
wac_birthday_reaction_03,0.2,1,27814024,0.2,27814,105311,3,0,"",wac_birthday_reaction_01
"","","",27814025,"",27814,0.1,93,"","",""
wac_birthday_reaction_03,0.2,1,27814026,0.2,27814,103011,3,0,"",wac_birthday_reaction_05
wac_birthday_reaction_01,0.2,1,27814027,0.2,27814,100811,3,0,"",wac_birthday_reaction_04
"","","",27814028,"",27814,0.3,93,"","",""
"",0.2,"",27814029,"",27814,104511,3,1,"",wac_birthday_run_01
3,"","",27814030,"",27814,104511,2,-70,"",0
"","","",27814031,"",27814,2.5,93,"","",""
"","","",27814032,"",27814,602,32,"","",1
"","","",27814033,"",27814,0.6,93,"","",""
"","","",27814034,"",27814,600,32,"","",0
"","","",27814035,"",27814,614,32,"","",0
"","","",27814036,"",27814,604,32,"","",0
"","","",27814037,"",27814,701,32,"","",1
0.01,"","",27814038,"",27814,946,33,0,"",0
wac_birthday_wish_04,0.2,1,27814039,0.2,27814,104511,3,0,"",wac_birthday_blowout_03
0.01,"","",27814040,"",27814,104511,2,-330,"",-200
"",0.2,"",27814041,"",27814,105311,3,1,"",wac_birthday_idle_normal
0.01,"","",27814042,"",27814,105311,2,-320,"",150
"",0.2,"",27814043,"",27814,105511,3,1,"",wac_birthday_idle_smile
0.01,"","",27814044,"",27814,105511,2,-360,"",260
"",0.2,"",27814045,"",27814,103011,3,1,"",wac_birthday_idle_kyapi
0.01,"","",27814046,"",27814,103011,2,-320,"",400
"",0.2,"",27814047,"",27814,100811,3,1,"",wac_birthday_idle_smile
0.01,"","",27814048,"",27814,100811,2,-340,"",520
"","","",27814049,"",27814,0,93,"","",""
"","","",27814050,"",27814,800,32,"","",1
"","","",27814051,"",27814,0.7,93,"","",""
"","","",27814052,"",27814,702,32,"","",1
"","","",27814053,"",27814,0.5,93,"","",""
"","","",27814054,"",27814,se_common,23,0,"",se_sys_login_birthday_blow_candle
"","","",27814055,"",27814,701,32,"","",0
"","","",27814056,"",27814,0.4,93,"","",""
"","","",27814057,"",27814,se_common,23,0,"",se_sys_login_birthday_cracker
"","","",27814058,"",27814,700,32,"","",1
"","","",27814059,"",27814,se_common,23,0,"",se_sys_login_birthday_calendar_applause
wac_birthday_idle_normal,0.2,1,27814060,0.2,27814,105311,3,0,"",wac_birthday_clap
wac_birthday_idle_kyapi,0.2,1,27814061,0.2,27814,103011,3,0,"",wac_birthday_clap
"","","",27814062,"",27814,0.1,93,"","",""
wac_birthday_idle_smile,0.2,1,27814063,0.2,27814,105511,3,0,"",wac_birthday_clap
"","","",27814064,"",27814,0.1,93,"","",""
wac_birthday_idle_smile,0.2,1,27814065,0.2,27814,100811,3,0,"",wac_birthday_clap
"","","",27814066,"",27814,2,93,"","",""
"","","",27814067,"",27814,1,131,"","",""
0,"","",27814068,"",27814,vo_wac_27814,21,0,"",vo_wac_27814_000
1,0,1,27814069,0,27814,104511,11,10,0.5,"이, 이 케이크는 쿠우카를 위해서……?\n그리고 S 씨까지…… 서, 설마,\n여기 있는 양초를 사용해서 쿠우카에게\n뭔가 좋지 않은 짓을……!?"
"","","",27814070,"",27814,0,91,"","",""
"",0.2,"",27814071,"",27814,105311,3,1,"",wac_birthday_talk_doya
0,"","",27814072,"",27814,vo_wac_27814,21,0,"",vo_wac_27814_001
1,0,1,27814073,0,27814,105311,11,10,0.5,"아니야!\n이건 그대를 축하하기 위해 준비한 거다!\n아, 아무튼……\n생일 축하해, 쿠우카."
"","","",27814074,"",27814,0,91,"","",""
"",0.2,"",27814075,"",27814,105311,3,1,"",wac_birthday_idle_doya
"",0.2,"",27814076,"",27814,105511,3,1,"",wac_birthday_talk_smile
0,"","",27814077,"",27814,vo_wac_27814,21,0,"",vo_wac_27814_002
1,0,1,27814078,0,27814,105511,11,10,0.5,"새, 생일\n축하드려요, 쿠우카 씨.\n모, 모처럼 케이크를 준비했으니,\n다 함께 이걸 드시지 않겠어요……?"
"","","",27814079,"",27814,0,91,"","",""
"",0.2,"",27814080,"",27814,105511,3,1,"",wac_birthday_idle_smile
"",0.2,"",27814081,"",27814,103011,3,1,"",wac_birthday_talk_kyapi
0,"","",27814082,"",27814,vo_wac_27814,21,0,"",vo_wac_27814_003
1,0,1,27814083,0,27814,103011,11,10,0.5,"그렇습니다!\n쿠우카를 위해서\n쇼군도 도와줬다입니다!\n다 같이 달콤한 케이크를 먹죠!"
"","","",27814084,"",27814,0,91,"","",""
"",0.2,"",27814085,"",27814,103011,3,1,"",wac_birthday_idle_kyapi
"",0.2,"",27814086,"",27814,100811,3,1,"",wac_birthday_talk_smile
0,"","",27814087,"",27814,vo_wac_27814,21,0,"",vo_wac_27814_004
1,0,1,27814088,0,27814,100811,11,10,0.5,"그래, 그래, 모처럼이니까\n다 같이 맛있게 먹자고♪\n그리고 귀여운 내가 축하하는 거니까,\n최고의 생일이 될 거야♪"
"","","",27814089,"",27814,0,91,"","",""
"",0.2,"",27814090,"",27814,100811,3,1,"",wac_birthday_idle_smile
"",0.2,"",27814091,"",27814,104511,3,1,"",wac_birthday_talk_wish
0,"","",27814092,"",27814,vo_wac_27814,21,0,"",vo_wac_27814_005
1,0,1,27814093,0,27814,104511,11,10,0.5,"새, 생일을 축하해 주다니……\n고맙습니다.\n하, 하지만 S 씨가 있다는 건\n이 뒤에 반전이…… 츄르릅♪"
"","","",27814094,"",27814,0,91,"","",""
"","","",27814095,"",27814,0,22,"","",""
"","","",28114001,"",28114,bgm_M321,25,"","",bgm_M321_2C
-1000,2,-70,28114002,0,28114,1,1,250,wac_birthday_idle_normal,102211
-1150,2,-100,28114003,0,28114,1,1,251,wac_birthday_idle_normal,100611
200,2,-270,28114004,1,28114,1,1,256,wac_birthday_idle_doya,104411
315,2,-310,28114005,1,28114,1,1,258,wac_birthday_idle_smile,100711
450,2,-290,28114006,1,28114,1,1,257,wac_birthday_idle_wish,103111
"","","",28114007,"",28114,102211,13,"","",300
"","","",28114008,"",28114,100611,13,"","",300
"","","",28114009,"",28114,104411,13,"","",300
"","","",28114010,"",28114,100711,13,"","",300
"","","",28114011,"",28114,103111,13,"","",300
0,1,1,28114012,"",28114,600,31,0,"",600
0,0,1,28114013,"",28114,602,31,0,"",602
0,0,1,28114014,"",28114,603,31,0,"",603
60,1,1,28114015,"",28114,604,31,30,"",604
0,1,1,28114016,"",28114,614,31,0,"",614
0,0,1,28114017,"",28114,700,31,0,"",700
0,0,1,28114018,"",28114,701,31,0,"",701
0,0,1,28114019,"",28114,702,31,0,"",702
0,0,1,28114020,"",28114,800,31,0,"",800
60,1,1,28114021,"",28114,947,31,30,"",947
"","","",28114022,"",28114,1,93,"","",""
wac_birthday_reaction_03,0.2,1,28114023,0.2,28114,100711,3,0,"",wac_birthday_reaction_05
"","","",28114024,"",28114,0.1,93,"","",""
wac_birthday_reaction_01,0.2,1,28114025,0.2,28114,104411,3,0,"",wac_birthday_reaction_03
wac_birthday_reaction_04,0.2,1,28114026,0.2,28114,103111,3,0,"",wac_birthday_reaction_01
"","","",28114027,"",28114,0.3,93,"","",""
"",0.2,"",28114028,"",28114,102211,3,1,"",wac_birthday_kyaru_run_01
3,"","",28114029,"",28114,102211,2,-70,"",0
"",0.2,"",28114030,"",28114,100611,3,1,"",wac_birthday_run_01
3,"","",28114031,"",28114,100611,2,-100,"",-150
"","","",28114032,"",28114,2.5,93,"","",""
"","","",28114033,"",28114,602,32,"","",1
"","","",28114034,"",28114,0.6,93,"","",""
"","","",28114035,"",28114,600,32,"","",0
"","","",28114036,"",28114,614,32,"","",0
"","","",28114037,"",28114,604,32,"","",0
"","","",28114038,"",28114,701,32,"","",1
0.01,"","",28114039,"",28114,947,33,0,"",0
wac_birthday_wish_yori,0.2,1,28114040,0.2,28114,102211,3,0,"",wac_birthday_blowout_03
0.01,"","",28114041,"",28114,102211,2,-330,"",-200
wac_birthday_wish_03,0.2,1,28114042,0.2,28114,100611,3,0,"",wac_birthday_blowout_02
0.01,"","",28114043,"",28114,100611,2,-360,"",-320
"",0.2,"",28114044,"",28114,104411,3,1,"",wac_birthday_idle_doya
0.01,"","",28114045,"",28114,104411,2,-320,"",180
"",0.2,"",28114046,"",28114,100711,3,1,"",wac_birthday_idle_smile
0.01,"","",28114047,"",28114,100711,2,-360,"",285
"",0.2,"",28114048,"",28114,103111,3,1,"",wac_birthday_idle_wish
0.01,"","",28114049,"",28114,103111,2,-340,"",425
"","","",28114050,"",28114,0,93,"","",""
"","","",28114051,"",28114,800,32,"","",1
"","","",28114052,"",28114,0.7,93,"","",""
"","","",28114053,"",28114,702,32,"","",1
"","","",28114054,"",28114,0.5,93,"","",""
"","","",28114055,"",28114,se_common,23,0,"",se_sys_login_birthday_blow_candle
"","","",28114056,"",28114,701,32,"","",0
"","","",28114057,"",28114,0.4,93,"","",""
"","","",28114058,"",28114,se_common,23,0,"",se_sys_login_birthday_cracker
"","","",28114059,"",28114,700,32,"","",1
"","","",28114060,"",28114,se_common,23,0,"",se_sys_login_birthday_calendar_applause
wac_birthday_idle_doya,0.2,1,28114061,0.2,28114,104411,3,0,"",wac_birthday_clap
"","","",28114062,"",28114,0.1,93,"","",""
wac_birthday_idle_smile,0.2,1,28114063,0.2,28114,100711,3,0,"",wac_birthday_clap
"","","",28114064,"",28114,0.1,93,"","",""
wac_birthday_idle_wish,0.2,1,28114065,0.2,28114,103111,3,0,"",wac_birthday_clap
"","","",28114066,"",28114,2,93,"","",""
"","","",28114067,"",28114,1,131,"","",""
0,"","",28114068,"",28114,vo_wac_28114,21,0,"",vo_wac_28114_000
1,0,1,28114069,0,28114,100611,11,10,0.5,"와앗, 언니, 이건\n혹시……"
"","","",28114070,"",28114,0,91,"","",""
"",0.2,"",28114071,"",28114,100611,3,1,"",wac_birthday_idle_smile
"",0.2,"",28114072,"",28114,102211,3,1,"",wac_birthday_talk_wish
0,"","",28114073,"",28114,vo_wac_28114,21,0,"",vo_wac_28114_001
1,0,1,28114074,0,28114,102211,11,10,0.5,"우, 우리 생일 케이크?\n어느 틈에 이런 걸……?"
"","","",28114075,"",28114,0,91,"","",""
"",0.2,"",28114076,"",28114,102211,3,1,"",wac_birthday_idle_wish
"",0.2,"",28114077,"",28114,104411,3,1,"",wac_birthday_talk_doya
0,"","",28114078,"",28114,vo_wac_28114,21,0,"",vo_wac_28114_002
1,0,1,28114079,0,28114,104411,11,10,0.5,"물론 이 몸이……라고\n하고 싶지만,\n다 같이 준비했다.\n저 녀석도 도와줬지."
"","","",28114080,"",28114,0,91,"","",""
"",0.2,"",28114081,"",28114,104411,3,1,"",wac_birthday_idle_doya
"",0.2,"",28114082,"",28114,100711,3,1,"",wac_birthday_talk_smile
0,"","",28114083,"",28114,vo_wac_28114,21,0,"",vo_wac_28114_003
1,0,1,28114084,0,28114,100711,11,10,0.5,"미야코도 도운 거야~♪\n하지만, 커다란 푸딩을 올리려고 했더니\n모두가 막은 거야~……\n치이~…… 뭘 모르는 거야~!"
"","","",28114085,"",28114,3,93,"","",1
"",0.5,"",28114086,"",28114,100711,3,1,"",wac_birthday_talk_sad_maturi
"","","",28114087,"",28114,28114084,91,"","",""
"",0.5,"",28114088,"",28114,100711,3,1,"",wac_birthday_idle_normal
"",0.2,"",28114089,"",28114,103111,3,1,"",wac_birthday_talk_wish
0,"","",28114090,"",28114,vo_wac_28114,21,0,"",vo_wac_28114_004
1,0,1,28114091,0,28114,103111,11,10,0.5,"요리 씨, 아카리 씨, 두 분 모두\n생일 축하드려요.\n동시에 축하할 수 있다니, 활기 넘치고 \n즐겁네요."
"","","",28114092,"",28114,0,91,"","",""
"",0.2,"",28114093,"",28114,103111,3,1,"",wac_birthday_idle_wish
"",0.2,"",28114094,"",28114,102211,3,1,"",wac_birthday_talk_wish
0,"","",28114095,"",28114,vo_wac_28114,21,0,"",vo_wac_28114_005
1,0,1,28114096,0,28114,102211,11,10,0.5,"모, 모두…… 그, 고마워.\n너, 너도, 그…… 고,\n고마…… 읏…… 여, 역시\n아무것도 아냐!"
"","","",28114097,"",28114,16,93,"","",1
"",0.2,"",28114098,"",28114,102211,3,1,"",wac_birthday_talk_shy_yori
"","","",28114099,"",28114,28114096,91,"","",""
"",0.2,"",28114100,"",28114,102211,3,1,"",wac_birthday_idle_shy_yori
"",0.2,"",28114101,"",28114,100611,3,1,"",wac_birthday_talk_smile
0,"","",28114102,"",28114,vo_wac_28114,21,0,"",vo_wac_28114_006
1,0,1,28114103,0,28114,100611,11,10,0.5,"언니, 또 부끄러워한다♪\n이런 때는 솔직하게 고맙다고\n하면 된다고~?\n그치, 오빠♪"
"","","",28114104,"",28114,0,91,"","",""
"","","",28114105,"",28114,0,22,"","",""
"","","",28414001,"",28414,bgm_M321,25,"","",bgm_M321_2C
-1000,2,-70,28414002,0,28414,1,1,250,wac_birthday_idle_normal,100511
